column_name,completeness,dataset
CR_GP_PRACTICE,0.781,hes_op_all_years
CR_RESIDENCE,0.781,hes_op_all_years
CR_TREATMENT,0.781,hes_op_all_years
DIAG_3_01,1,hes_op_all_years
DIAG_3_02,0.007,hes_op_all_years
DIAG_3_03,0.003,hes_op_all_years
DIAG_3_04,0.001,hes_op_all_years
DIAG_3_05,0,hes_op_all_years
DIAG_3_06,0,hes_op_all_years
DIAG_3_07,0,hes_op_all_years
DIAG_3_08,0,hes_op_all_years
DIAG_3_09,0,hes_op_all_years
DIAG_3_10,0,hes_op_all_years
DIAG_3_11,0,hes_op_all_years
DIAG_3_12,0,hes_op_all_years
DIAG_3_CONCAT,1,hes_op_all_years
DIAG_4_01,1,hes_op_all_years
DIAG_4_02,0.007,hes_op_all_years
DIAG_4_03,0.003,hes_op_all_years
DIAG_4_04,0.001,hes_op_all_years
DIAG_4_05,0,hes_op_all_years
DIAG_4_06,0,hes_op_all_years
DIAG_4_07,0,hes_op_all_years
DIAG_4_08,0,hes_op_all_years
DIAG_4_09,0,hes_op_all_years
DIAG_4_10,0,hes_op_all_years
DIAG_4_11,0,hes_op_all_years
DIAG_4_12,0,hes_op_all_years
DIAG_4_CONCAT,1,hes_op_all_years
DIAG_COUNT,1,hes_op_all_years
DNADATE,0.375,hes_op_all_years
ETHNOS,1,hes_op_all_years
FIRSTATT,1,hes_op_all_years
FYEAR,1,hes_op_all_years
GORTREAT,1,hes_op_all_years
GPPRAC,1,hes_op_all_years
LOCCLASS,1,hes_op_all_years
LOCTYPE,0.031,hes_op_all_years
LSOA01,0.992,hes_op_all_years
LSOA11,0.991,hes_op_all_years
MAINSPEF,1,hes_op_all_years
MSOA01,0.992,hes_op_all_years
MSOA11,0.991,hes_op_all_years
NER_GP_PRACTICE,0.549,hes_op_all_years
NER_RESIDENCE,0.549,hes_op_all_years
NER_TREATMENT,0.549,hes_op_all_years
OPERTN_3_01,1,hes_op_all_years
OPERTN_3_02,0.085,hes_op_all_years
OPERTN_3_03,0.04,hes_op_all_years
OPERTN_3_04,0.019,hes_op_all_years
OPERTN_3_05,0.011,hes_op_all_years
OPERTN_3_06,0.007,hes_op_all_years
OPERTN_3_07,0.005,hes_op_all_years
OPERTN_3_08,0.005,hes_op_all_years
OPERTN_3_09,0.004,hes_op_all_years
OPERTN_3_10,0.004,hes_op_all_years
OPERTN_3_11,0.004,hes_op_all_years
OPERTN_3_12,0.004,hes_op_all_years
OPERTN_3_13,0,hes_op_all_years
OPERTN_3_14,0,hes_op_all_years
OPERTN_3_15,0,hes_op_all_years
OPERTN_3_16,0,hes_op_all_years
OPERTN_3_17,0,hes_op_all_years
OPERTN_3_18,0,hes_op_all_years
OPERTN_3_19,0,hes_op_all_years
OPERTN_3_20,0,hes_op_all_years
OPERTN_3_21,0,hes_op_all_years
OPERTN_3_22,0,hes_op_all_years
OPERTN_3_23,0,hes_op_all_years
OPERTN_3_24,0,hes_op_all_years
OPERTN_3_CONCAT,1,hes_op_all_years
OPERTN_4_01,1,hes_op_all_years
OPERTN_4_02,0.085,hes_op_all_years
OPERTN_4_03,0.04,hes_op_all_years
OPERTN_4_04,0.019,hes_op_all_years
OPERTN_4_05,0.011,hes_op_all_years
OPERTN_4_06,0.007,hes_op_all_years
OPERTN_4_07,0.005,hes_op_all_years
OPERTN_4_08,0.005,hes_op_all_years
OPERTN_4_09,0.004,hes_op_all_years
OPERTN_4_10,0.004,hes_op_all_years
OPERTN_4_11,0.004,hes_op_all_years
OPERTN_4_12,0.004,hes_op_all_years
OPERTN_4_13,0,hes_op_all_years
OPERTN_4_14,0,hes_op_all_years
OPERTN_4_15,0,hes_op_all_years
OPERTN_4_16,0,hes_op_all_years
OPERTN_4_17,0,hes_op_all_years
OPERTN_4_18,0,hes_op_all_years
OPERTN_4_19,0,hes_op_all_years
OPERTN_4_20,0,hes_op_all_years
OPERTN_4_21,0,hes_op_all_years
OPERTN_4_22,0,hes_op_all_years
OPERTN_4_23,0,hes_op_all_years
OPERTN_4_24,0,hes_op_all_years
OPERTN_4_CONCAT,1,hes_op_all_years
OPERTN_COUNT,0.375,hes_op_all_years
OUTCOME,0.991,hes_op_all_years
PARTYEAR,1,hes_op_all_years
PCON,0.645,hes_op_all_years
PCON_ONS,0.739,hes_op_all_years
PCTCODE_HIS,0.788,hes_op_all_years
PCTORIG_HIS,0.788,hes_op_all_years
PCTTREAT,0.788,hes_op_all_years
PERSON_ID_DEID,1,hes_op_all_years
PREFERER,0.99,hes_op_all_years
PRIORITY,1,hes_op_all_years
PROCODE3,1,hes_op_all_years
PROCODE5,1,hes_op_all_years
PROCODET,1,hes_op_all_years
PROVDIST,0.95,hes_op_all_years
PROVDIST_FLAG,0.954,hes_op_all_years
PURCODE,1,hes_op_all_years
ProductionDate,1,hes_op_all_years
REFERORG,0.932,hes_op_all_years
REFSOURC,1,hes_op_all_years
REQDATE,1,hes_op_all_years
RESCTY,0.788,hes_op_all_years
RESCTY_ONS,0.739,hes_op_all_years
RESGOR,0.788,hes_op_all_years
RESGOR_ONS,0.739,hes_op_all_years
RESLADST,0.788,hes_op_all_years
RESLADST_ONS,0.739,hes_op_all_years
RESPCT_HIS,0.759,hes_op_all_years
RESSTHA_HIS,0.759,hes_op_all_years
SERVTYPE,1,hes_op_all_years
SEX,1,hes_op_all_years
SITEDIST,0.896,hes_op_all_years
SITEDIST_FLAG,0.9,hes_op_all_years
SITETRET,0.977,hes_op_all_years
STAFFTYP,1,hes_op_all_years
STHATRET,0.788,hes_op_all_years
SUSHRG,0.821,hes_op_all_years
TRETSPEF,1,hes_op_all_years
WAITDAYS,0.199,hes_op_all_years
WAITING,0.835,hes_op_all_years
WAIT_IND,1,hes_op_all_years
archived_on,1,hes_op_all_years
ACTIVAGE,0.847,hes_op_otr_all_years
ATTENDKEY,1,hes_op_otr_all_years
A_ADMINCAT,0.38,hes_op_otr_all_years
BABYAGE,0.002,hes_op_otr_all_years
BatchId,1,hes_op_otr_all_years
CARERSI,1,hes_op_otr_all_years
CSNUM,0.866,hes_op_otr_all_years
CURRWARD,0.788,hes_op_otr_all_years
CURRWARD_ONS,0.739,hes_op_otr_all_years
DIAGRAW,0.05,hes_op_otr_all_years
DIAG_01,1,hes_op_otr_all_years
DIAG_02,0.007,hes_op_otr_all_years
DIAG_03,0.003,hes_op_otr_all_years
DIAG_04,0.001,hes_op_otr_all_years
DIAG_05,0,hes_op_otr_all_years
DIAG_06,0,hes_op_otr_all_years
DIAG_07,0,hes_op_otr_all_years
DIAG_08,0,hes_op_otr_all_years
DIAG_09,0,hes_op_otr_all_years
DIAG_10,0,hes_op_otr_all_years
DIAG_11,0,hes_op_otr_all_years
DIAG_12,0,hes_op_otr_all_years
DOB_CFL,1,hes_op_otr_all_years
DUPLICATE_FLAG,0.383,hes_op_otr_all_years
DUPLICATE_FLAG_2,0.38,hes_op_otr_all_years
EARLDATOFF,0.056,hes_op_otr_all_years
ETHRAW,0.753,hes_op_otr_all_years
ETHRAWL,0.043,hes_op_otr_all_years
FYEAR,1,hes_op_otr_all_years
GPPRACHA,0.788,hes_op_otr_all_years
GPPRACRO,0.788,hes_op_otr_all_years
GPPRPCT,0.788,hes_op_otr_all_years
GPPRSTHA,0.788,hes_op_otr_all_years
HATREAT,0.788,hes_op_otr_all_years
HRGNHS,0.019,hes_op_otr_all_years
HRGNHSVN,0.101,hes_op_otr_all_years
IMD04,0.989,hes_op_otr_all_years
IMD04C,0.989,hes_op_otr_all_years
IMD04ED,0.989,hes_op_otr_all_years
IMD04EM,0.989,hes_op_otr_all_years
IMD04HD,0.989,hes_op_otr_all_years
IMD04HS,0.989,hes_op_otr_all_years
IMD04I,0.989,hes_op_otr_all_years
IMD04IA,0.989,hes_op_otr_all_years
IMD04IC,0.989,hes_op_otr_all_years
IMD04LE,0.989,hes_op_otr_all_years
IMD04RK,0.989,hes_op_otr_all_years
IMD04RK_DESC,0.989,hes_op_otr_all_years
IMD04_DECILE,0.989,hes_op_otr_all_years
MARSTAT,0.008,hes_op_otr_all_years
MYDOB,1,hes_op_otr_all_years
NEWNHSNO_CHECK,0.988,hes_op_otr_all_years
NHSNOIND,0.984,hes_op_otr_all_years
NODIAGS,0.89,hes_op_otr_all_years
NOPROCS,0.89,hes_op_otr_all_years
OACODE6,0.788,hes_op_otr_all_years
OPCS43,0.38,hes_op_otr_all_years
OPERRAW,0.198,hes_op_otr_all_years
OPERSTAT,0.919,hes_op_otr_all_years
OPERTN_01,1,hes_op_otr_all_years
OPERTN_02,0.085,hes_op_otr_all_years
OPERTN_03,0.04,hes_op_otr_all_years
OPERTN_04,0.019,hes_op_otr_all_years
OPERTN_05,0.011,hes_op_otr_all_years
OPERTN_06,0.007,hes_op_otr_all_years
OPERTN_07,0.005,hes_op_otr_all_years
OPERTN_08,0.005,hes_op_otr_all_years
OPERTN_09,0.004,hes_op_otr_all_years
OPERTN_10,0.004,hes_op_otr_all_years
OPERTN_11,0.004,hes_op_otr_all_years
OPERTN_12,0.004,hes_op_otr_all_years
OPERTN_13,0,hes_op_otr_all_years
OPERTN_14,0,hes_op_otr_all_years
OPERTN_15,0,hes_op_otr_all_years
OPERTN_16,0,hes_op_otr_all_years
OPERTN_17,0,hes_op_otr_all_years
OPERTN_18,0,hes_op_otr_all_years
OPERTN_19,0,hes_op_otr_all_years
OPERTN_20,0,hes_op_otr_all_years
OPERTN_21,0,hes_op_otr_all_years
OPERTN_22,0,hes_op_otr_all_years
OPERTN_23,0,hes_op_otr_all_years
OPERTN_24,0,hes_op_otr_all_years
OPRDTE01,0,hes_op_otr_all_years
OPRDTE02,0,hes_op_otr_all_years
OPRDTE03,0,hes_op_otr_all_years
OPRDTE04,0,hes_op_otr_all_years
OPRDTE05,0,hes_op_otr_all_years
OPRDTE06,0,hes_op_otr_all_years
OPRDTE07,0,hes_op_otr_all_years
OPRDTE08,0,hes_op_otr_all_years
OPRDTE09,0,hes_op_otr_all_years
OPRDTE10,0,hes_op_otr_all_years
OPRDTE11,0,hes_op_otr_all_years
OPRDTE12,0,hes_op_otr_all_years
OP_01RAW,0,hes_op_otr_all_years
OP_02RAW,0,hes_op_otr_all_years
OP_03RAW,0,hes_op_otr_all_years
OP_04RAW,0,hes_op_otr_all_years
OP_05RAW,0,hes_op_otr_all_years
OP_06RAW,0,hes_op_otr_all_years
OP_07RAW,0,hes_op_otr_all_years
OP_08RAW,0,hes_op_otr_all_years
OP_09RAW,0,hes_op_otr_all_years
OP_10RAW,0,hes_op_otr_all_years
OP_11RAW,0,hes_op_otr_all_years
OP_12RAW,0,hes_op_otr_all_years
ORGPPPID,0.461,hes_op_otr_all_years
PARTYEAR,1,hes_op_otr_all_years
PCFOUND,1,hes_op_otr_all_years
PCONSULT,1,hes_op_otr_all_years
PCTCODE,0.788,hes_op_otr_all_years
PCTCODE02,0.35,hes_op_otr_all_years
PCTCODE06,0.708,hes_op_otr_all_years
PCTNHS,0.993,hes_op_otr_all_years
PCTORIG,0.788,hes_op_otr_all_years
PCTORIG02,0.35,hes_op_otr_all_years
PCTORIG06,0.708,hes_op_otr_all_years
PEREND,0.671,hes_op_otr_all_years
PERSON_ID_DEID,1,hes_op_otr_all_years
PERSTART,0.671,hes_op_otr_all_years
PGPPRAC,1,hes_op_otr_all_years
POSTDIST,0.997,hes_op_otr_all_years
PREGGMP,1,hes_op_otr_all_years
PRIMERECP,0.966,hes_op_otr_all_years
PROCODE,1,hes_op_otr_all_years
PROCODEO,0.857,hes_op_otr_all_years
PROTYPE,1,hes_op_otr_all_years
PURSTHA,0.35,hes_op_otr_all_years
PURVAL,1,hes_op_otr_all_years
ProductionDate,1,hes_op_otr_all_years
RESHA,0.788,hes_op_otr_all_years
RESPCT,0.759,hes_op_otr_all_years
RESPCT02,0.321,hes_op_otr_all_years
RESPCT06,0.708,hes_op_otr_all_years
RESRO,0.788,hes_op_otr_all_years
RESSTHA,0.759,hes_op_otr_all_years
RESSTHA02,0.321,hes_op_otr_all_years
RESSTHA06,0.708,hes_op_otr_all_years
ROTREAT,0.788,hes_op_otr_all_years
RTTPEREND,0.228,hes_op_otr_all_years
RTTPERSTART,0.292,hes_op_otr_all_years
RTTPERSTAT,0.465,hes_op_otr_all_years
RURURB_IND,0.937,hes_op_otr_all_years
SENDER,1,hes_op_otr_all_years
SUBDATE,1,hes_op_otr_all_years
SUSHRGVERS,0.821,hes_op_otr_all_years
SUSLDDATE,0.89,hes_op_otr_all_years
SUSRECID,0.89,hes_op_otr_all_years
SUSSPELLID,0.844,hes_op_otr_all_years
WARD91,0.788,hes_op_otr_all_years
archived_on,1,hes_op_otr_all_years
ActLocTypeCode,0.8,iapt_v2_1_care_activities_all_years
Age_CareContact_Date,1,iapt_v2_1_care_activities_all_years
AppType,1,iapt_v2_1_care_activities_all_years
AttendOrDNACode,0.998,iapt_v2_1_care_activities_all_years
BatchId,1,iapt_v2_1_care_activities_all_years
Cancellation,0.043,iapt_v2_1_care_activities_all_years
CareContDate,1,iapt_v2_1_care_activities_all_years
CareContPatientTherMode,0.839,iapt_v2_1_care_activities_all_years
CareContTime,0.995,iapt_v2_1_care_activities_all_years
ClinContDurOfCareCont,0.932,iapt_v2_1_care_activities_all_years
ClinContactDurOfCareAct,0.327,iapt_v2_1_care_activities_all_years
CodeFind,0,iapt_v2_1_care_activities_all_years
CodeFind_FSN,0,iapt_v2_1_care_activities_all_years
CodeObs,0,iapt_v2_1_care_activities_all_years
CodeObs_FSN,0,iapt_v2_1_care_activities_all_years
CodeProcAndProcStatus,0.492,iapt_v2_1_care_activities_all_years
CodeProcAndProcStatus_FSN,0,iapt_v2_1_care_activities_all_years
ConsMechanism,0.955,iapt_v2_1_care_activities_all_years
DistanceFromHome_ContactLocation,0.036,iapt_v2_1_care_activities_all_years
ExtractPeriod_EndDate,1,iapt_v2_1_care_activities_all_years
ExtractPeriod_StartDate,1,iapt_v2_1_care_activities_all_years
FindSchemeInUse,0.093,iapt_v2_1_care_activities_all_years
FindingCode_ICD10_Master,0,iapt_v2_1_care_activities_all_years
FindingDescription_ICD10_Master,0,iapt_v2_1_care_activities_all_years
IAPTLTCServiceInd,1,iapt_v2_1_care_activities_all_years
IAPTv1_5_PathwayID,0.081,iapt_v2_1_care_activities_all_years
IntEnabledTherProg,0.003,iapt_v2_1_care_activities_all_years
InterpreterPresentInd,0.19,iapt_v2_1_care_activities_all_years
LanguageCodeTreat,0.168,iapt_v2_1_care_activities_all_years
NumGroupTherFacilitators,0.549,iapt_v2_1_care_activities_all_years
NumGroupTherParticipants,0.549,iapt_v2_1_care_activities_all_years
ObsValue,0,iapt_v2_1_care_activities_all_years
OrgIDComm,0.973,iapt_v2_1_care_activities_all_years
OrgID_Provider,1,iapt_v2_1_care_activities_all_years
PathwayID,1,iapt_v2_1_care_activities_all_years
Person_ID_DEID,1,iapt_v2_1_care_activities_all_years
PlannedCareContIndicator,0.65,iapt_v2_1_care_activities_all_years
ProductionDate,1,iapt_v2_1_care_activities_all_years
Pseudo_Unique_CareActivityID,0.863,iapt_v2_1_care_activities_all_years
Pseudo_Unique_CareContactID,1,iapt_v2_1_care_activities_all_years
Pseudo_Unique_CarePersonnelID_Local,0.854,iapt_v2_1_care_activities_all_years
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_care_activities_all_years
PsychMed,0.791,iapt_v2_1_care_activities_all_years
QualAttainLevelIAPT,0.397,iapt_v2_1_care_activities_all_years
QualAwardedDate,0.246,iapt_v2_1_care_activities_all_years
QualPlannedCompletionDate,0.049,iapt_v2_1_care_activities_all_years
SiteIDOfTreat,0.403,iapt_v2_1_care_activities_all_years
Time_Referral_to_CareContact,1,iapt_v2_1_care_activities_all_years
UnitMeasure,0,iapt_v2_1_care_activities_all_years
Validated_FindingCode,0,iapt_v2_1_care_activities_all_years
archived_on,1,iapt_v2_1_care_activities_all_years
AMHCareClustCodeFin,1,iapt_v2_1_care_cluster_all_years
BatchId,1,iapt_v2_1_care_cluster_all_years
CareCluster_DayCount_YTD,1,iapt_v2_1_care_cluster_all_years
CareCluster_EndedIn_Latest_RP_Flag,0.437,iapt_v2_1_care_cluster_all_years
CareCluster_OpenAt_Latest_RPEnd_Flag,1,iapt_v2_1_care_cluster_all_years
CareCluster_StartedIn_Latest_RP_Flag,0.437,iapt_v2_1_care_cluster_all_years
EndDateCareClust,0.218,iapt_v2_1_care_cluster_all_years
EndTimeCareClust,0.155,iapt_v2_1_care_cluster_all_years
ExtractPeriod_EndDate,1,iapt_v2_1_care_cluster_all_years
ExtractPeriod_StartDate,1,iapt_v2_1_care_cluster_all_years
OrgID_Provider,1,iapt_v2_1_care_cluster_all_years
Person_ID_DEID,1,iapt_v2_1_care_cluster_all_years
ProductionDate,1,iapt_v2_1_care_cluster_all_years
StartDateCareClust,1,iapt_v2_1_care_cluster_all_years
StartTimeCareClust,0.919,iapt_v2_1_care_cluster_all_years
archived_on,1,iapt_v2_1_care_cluster_all_years
Age_AssessmentCompletion_Date,1,iapt_v2_1_coded_scored_assessments_all_years
AssToolCompDate,1,iapt_v2_1_coded_scored_assessments_all_years
AssToolCompTime,0.99,iapt_v2_1_coded_scored_assessments_all_years
BatchId,1,iapt_v2_1_coded_scored_assessments_all_years
CodedAssToolType,1,iapt_v2_1_coded_scored_assessments_all_years
CodedAssToolType_FSN,0,iapt_v2_1_coded_scored_assessments_all_years
CodedAssTool_Source,1,iapt_v2_1_coded_scored_assessments_all_years
ExtractPeriod_EndDate,1,iapt_v2_1_coded_scored_assessments_all_years
ExtractPeriod_StartDate,1,iapt_v2_1_coded_scored_assessments_all_years
IAPTv1_5_PathwayID,0.063,iapt_v2_1_coded_scored_assessments_all_years
OrgID_Provider,1,iapt_v2_1_coded_scored_assessments_all_years
PathwayID,1,iapt_v2_1_coded_scored_assessments_all_years
PersScore,1,iapt_v2_1_coded_scored_assessments_all_years
Person_ID_DEID,1,iapt_v2_1_coded_scored_assessments_all_years
ProductionDate,1,iapt_v2_1_coded_scored_assessments_all_years
Pseudo_Unique_CareActivityID,0.904,iapt_v2_1_coded_scored_assessments_all_years
Pseudo_Unique_CareContactID,0.904,iapt_v2_1_coded_scored_assessments_all_years
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_coded_scored_assessments_all_years
archived_on,1,iapt_v2_1_coded_scored_assessments_all_years
ADSM,1,iapt_v2_1_demographics_and_referral_all_years
ADSM_FirstScore,0.724,iapt_v2_1_demographics_and_referral_all_years
ADSM_FirstScoreAtCaseness,0.245,iapt_v2_1_demographics_and_referral_all_years
ADSM_FirstScoreNotAtCaseness,0.034,iapt_v2_1_demographics_and_referral_all_years
ADSM_LastScore,0.307,iapt_v2_1_demographics_and_referral_all_years
ADSM_LastScoreNotAtCaseness,0.158,iapt_v2_1_demographics_and_referral_all_years
AccommodationType,0.075,iapt_v2_1_demographics_and_referral_all_years
AccommodationTypeDate,0.075,iapt_v2_1_demographics_and_referral_all_years
AccommodationTypeEndDate,0,iapt_v2_1_demographics_and_referral_all_years
AccommodationTypeStartDate,0.013,iapt_v2_1_demographics_and_referral_all_years
AgeYr_Extract_EndDate,1,iapt_v2_1_demographics_and_referral_all_years
AgeYr_Extract_StartDate,1,iapt_v2_1_demographics_and_referral_all_years
Age_ReferralRequest_ReceivedDate,1,iapt_v2_1_demographics_and_referral_all_years
Age_ServiceDischarge_Date,0.718,iapt_v2_1_demographics_and_referral_all_years
AgoraAccom_FirstScore,0,iapt_v2_1_demographics_and_referral_all_years
AgoraAccom_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
AgoraAlone_FirstScore,0.004,iapt_v2_1_demographics_and_referral_all_years
AgoraAlone_LastScore,0.001,iapt_v2_1_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance,0.009,iapt_v2_1_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance_RecDate,0.009,iapt_v2_1_demographics_and_referral_all_years
AnxietyInventory_FirstScore,0.016,iapt_v2_1_demographics_and_referral_all_years
AnxietyInventory_LastScore,0.006,iapt_v2_1_demographics_and_referral_all_years
AppliedRelaxation_Count,1,iapt_v2_1_demographics_and_referral_all_years
Assessment_FirstDate,0.694,iapt_v2_1_demographics_and_referral_all_years
Assessment_LastDate,0.694,iapt_v2_1_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral_all_years
BIQ_FirstScore,0.002,iapt_v2_1_demographics_and_referral_all_years
BIQ_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
BPI_FirstScore,0.002,iapt_v2_1_demographics_and_referral_all_years
BPI_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
BatchId,1,iapt_v2_1_demographics_and_referral_all_years
BenefitRecInd,0.426,iapt_v2_1_demographics_and_referral_all_years
BriefPsychodynamicPsychotherapy_Count,1,iapt_v2_1_demographics_and_referral_all_years
CAT_FirstScore,0,iapt_v2_1_demographics_and_referral_all_years
CAT_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
CFS_FirstScore,0,iapt_v2_1_demographics_and_referral_all_years
CFS_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
CareContact_Attended_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_ChatRoom_Count,0.618,iapt_v2_1_demographics_and_referral_all_years
CareContact_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_Email_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_FaceToFace_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_MessageBoard_Count,0.618,iapt_v2_1_demographics_and_referral_all_years
CareContact_NotAttended_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_OnlineIM_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_Other_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_SMS_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_TalkType_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_Telemedicine_Count,0.382,iapt_v2_1_demographics_and_referral_all_years
CareContact_Telephone_Count,1,iapt_v2_1_demographics_and_referral_all_years
CareContact_VideoConsult_Count,0.618,iapt_v2_1_demographics_and_referral_all_years
Caseness_Flag,0.263,iapt_v2_1_demographics_and_referral_all_years
Census_Year,0.992,iapt_v2_1_demographics_and_referral_all_years
CognitiveBehaviourTherapy_Count,1,iapt_v2_1_demographics_and_referral_all_years
CollaborativeCare_Count,1,iapt_v2_1_demographics_and_referral_all_years
CommissioningRegion,0.992,iapt_v2_1_demographics_and_referral_all_years
CommunitySignPosting_Count,1,iapt_v2_1_demographics_and_referral_all_years
CompletedTreatment_Flag,0.28,iapt_v2_1_demographics_and_referral_all_years
CounsellingDepression_Count,1,iapt_v2_1_demographics_and_referral_all_years
Count_EmploymentStatuses,0.618,iapt_v2_1_demographics_and_referral_all_years
Count_StatutorySickpayIndicators,0,iapt_v2_1_demographics_and_referral_all_years
County,0.992,iapt_v2_1_demographics_and_referral_all_years
CouplesTherapyDepression_Count,1,iapt_v2_1_demographics_and_referral_all_years
DDS_FirstScore,0.001,iapt_v2_1_demographics_and_referral_all_years
DDS_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral_all_years
DisabCode,0.771,iapt_v2_1_demographics_and_referral_all_years
DistanceFromHome_GP,0.983,iapt_v2_1_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance,0.007,iapt_v2_1_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance_RecDate,0.007,iapt_v2_1_demographics_and_referral_all_years
ESAInd,0.172,iapt_v2_1_demographics_and_referral_all_years
EduEstabTypeIAPT,0.196,iapt_v2_1_demographics_and_referral_all_years
ElectoralWard,0.992,iapt_v2_1_demographics_and_referral_all_years
EmpStatus_FirstDate,0.251,iapt_v2_1_demographics_and_referral_all_years
EmpSupportDischargeDate,0.01,iapt_v2_1_demographics_and_referral_all_years
EmpSupportInd,0.211,iapt_v2_1_demographics_and_referral_all_years
EmpSupportReferral,0.027,iapt_v2_1_demographics_and_referral_all_years
EmpSupport_FirstDate,0.023,iapt_v2_1_demographics_and_referral_all_years
EmpSupport_LastDate,0.021,iapt_v2_1_demographics_and_referral_all_years
EmployStatus,0.67,iapt_v2_1_demographics_and_referral_all_years
EmployStatusRecDate,0.67,iapt_v2_1_demographics_and_referral_all_years
EmploymentStatus_First,0.246,iapt_v2_1_demographics_and_referral_all_years
EmploymentStatus_Last,0.104,iapt_v2_1_demographics_and_referral_all_years
EmploymentSupport_Count,1,iapt_v2_1_demographics_and_referral_all_years
EndCode,0.699,iapt_v2_1_demographics_and_referral_all_years
EndDateGMPRegistration,0,iapt_v2_1_demographics_and_referral_all_years
EthnicCategory,0.976,iapt_v2_1_demographics_and_referral_all_years
EthnicCategory2021,0,iapt_v2_1_demographics_and_referral_all_years
ExtractPeriod_EndDate,1,iapt_v2_1_demographics_and_referral_all_years
ExtractPeriod_StartDate,1,iapt_v2_1_demographics_and_referral_all_years
EyeMovementDesensitisationReprocessing_Count,1,iapt_v2_1_demographics_and_referral_all_years
GAD_FirstScore,0.724,iapt_v2_1_demographics_and_referral_all_years
GAD_LastScore,0.306,iapt_v2_1_demographics_and_referral_all_years
GMPCodeReg,1,iapt_v2_1_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral_all_years
Gender,0.998,iapt_v2_1_demographics_and_referral_all_years
GenderIdentity,0.565,iapt_v2_1_demographics_and_referral_all_years
GenderIdentitySameAtBirth,0.253,iapt_v2_1_demographics_and_referral_all_years
GuidedSelfHelp_Book_Count,1,iapt_v2_1_demographics_and_referral_all_years
GuidedSelfHelp_Computer_Count,1,iapt_v2_1_demographics_and_referral_all_years
HighIntensityTherapy_FirstDate,0.294,iapt_v2_1_demographics_and_referral_all_years
IAPTv1_5_PathwayID,0.044,iapt_v2_1_demographics_and_referral_all_years
IBS_FirstScore,0,iapt_v2_1_demographics_and_referral_all_years
IBS_LastScore,0,iapt_v2_1_demographics_and_referral_all_years
IMD_YEAR,0.991,iapt_v2_1_demographics_and_referral_all_years
IndicesOfDeprivationDecile,0.991,iapt_v2_1_demographics_and_referral_all_years
IndicesOfDeprivationQuartile,0.991,iapt_v2_1_demographics_and_referral_all_years
IntegratedContact_FirstDate,0.115,iapt_v2_1_demographics_and_referral_all_years
IntegratedTreatment_FirstDate,0.112,iapt_v2_1_demographics_and_referral_all_years
InternetEnabledTherapy_Count,1,iapt_v2_1_demographics_and_referral_all_years
InterpersonalPsychotherapy_Count,1,iapt_v2_1_demographics_and_referral_all_years
JSAInd,0.067,iapt_v2_1_demographics_and_referral_all_years
LADistrictAuthGPPractice,0.612,iapt_v2_1_demographics_and_referral_all_years
LSOA,0.992,iapt_v2_1_demographics_and_referral_all_years
LanguageCodePreferred,0.572,iapt_v2_1_demographics_and_referral_all_years
LocalAuthority,0.992,iapt_v2_1_demographics_and_referral_all_years
