column_name,completeness,dataset
UnitMeasure,0,iapt_v2_1_care_activities
Validated_FindingCode,0,iapt_v2_1_care_activities
archived_on,1,iapt_v2_1_care_activities
AMHCareClustCodeFin,1,iapt_v2_1_care_cluster
BatchId,1,iapt_v2_1_care_cluster
CareCluster_DayCount_YTD,1,iapt_v2_1_care_cluster
CareCluster_EndedIn_Latest_RP_Flag,0.412,iapt_v2_1_care_cluster
CareCluster_OpenAt_Latest_RPEnd_Flag,1,iapt_v2_1_care_cluster
CareCluster_StartedIn_Latest_RP_Flag,0.412,iapt_v2_1_care_cluster
EndDateCareClust,0.222,iapt_v2_1_care_cluster
EndTimeCareClust,0.16,iapt_v2_1_care_cluster
ExtractPeriod_EndDate,1,iapt_v2_1_care_cluster
ExtractPeriod_StartDate,1,iapt_v2_1_care_cluster
OrgID_Provider,1,iapt_v2_1_care_cluster
Person_ID_DEID,1,iapt_v2_1_care_cluster
ProductionDate,1,iapt_v2_1_care_cluster
StartDateCareClust,1,iapt_v2_1_care_cluster
StartTimeCareClust,0.92,iapt_v2_1_care_cluster
archived_on,1,iapt_v2_1_care_cluster
Age_AssessmentCompletion_Date,1,iapt_v2_1_coded_scored_assessments
AssToolCompDate,1,iapt_v2_1_coded_scored_assessments
AssToolCompTime,0.99,iapt_v2_1_coded_scored_assessments
BatchId,1,iapt_v2_1_coded_scored_assessments
CodedAssToolType,1,iapt_v2_1_coded_scored_assessments
CodedAssToolType_FSN,0,iapt_v2_1_coded_scored_assessments
CodedAssTool_Source,1,iapt_v2_1_coded_scored_assessments
ExtractPeriod_EndDate,1,iapt_v2_1_coded_scored_assessments
ExtractPeriod_StartDate,1,iapt_v2_1_coded_scored_assessments
IAPTv1_5_PathwayID,0.056,iapt_v2_1_coded_scored_assessments
OrgID_Provider,1,iapt_v2_1_coded_scored_assessments
PathwayID,1,iapt_v2_1_coded_scored_assessments
PersScore,1,iapt_v2_1_coded_scored_assessments
Person_ID_DEID,1,iapt_v2_1_coded_scored_assessments
ProductionDate,1,iapt_v2_1_coded_scored_assessments
Pseudo_Unique_CareActivityID,0.903,iapt_v2_1_coded_scored_assessments
Pseudo_Unique_CareContactID,0.903,iapt_v2_1_coded_scored_assessments
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_coded_scored_assessments
archived_on,1,iapt_v2_1_coded_scored_assessments
ADSM,1,iapt_v2_1_demographics_and_referral
ADSM_FirstScore,0.719,iapt_v2_1_demographics_and_referral
ADSM_FirstScoreAtCaseness,0.251,iapt_v2_1_demographics_and_referral
ADSM_FirstScoreNotAtCaseness,0.035,iapt_v2_1_demographics_and_referral
ADSM_LastScore,0.315,iapt_v2_1_demographics_and_referral
ADSM_LastScoreNotAtCaseness,0.162,iapt_v2_1_demographics_and_referral
AccommodationType,0.086,iapt_v2_1_demographics_and_referral
AccommodationTypeDate,0.086,iapt_v2_1_demographics_and_referral
AccommodationTypeEndDate,0,iapt_v2_1_demographics_and_referral
AccommodationTypeStartDate,0.014,iapt_v2_1_demographics_and_referral
AgeYr_Extract_EndDate,1,iapt_v2_1_demographics_and_referral
AgeYr_Extract_StartDate,1,iapt_v2_1_demographics_and_referral
Age_ReferralRequest_ReceivedDate,1,iapt_v2_1_demographics_and_referral
Age_ServiceDischarge_Date,0.738,iapt_v2_1_demographics_and_referral
AgoraAccom_FirstScore,0,iapt_v2_1_demographics_and_referral
AgoraAccom_LastScore,0,iapt_v2_1_demographics_and_referral
AgoraAlone_FirstScore,0.004,iapt_v2_1_demographics_and_referral
AgoraAlone_LastScore,0.001,iapt_v2_1_demographics_and_referral
AlcoholUseStatus_SocPerCircumstance,0.009,iapt_v2_1_demographics_and_referral
AlcoholUseStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
AlcoholUseStatus_SocPerCircumstance_RecDate,0.009,iapt_v2_1_demographics_and_referral
AnxietyInventory_FirstScore,0.016,iapt_v2_1_demographics_and_referral
AnxietyInventory_LastScore,0.006,iapt_v2_1_demographics_and_referral
AppliedRelaxation_Count,1,iapt_v2_1_demographics_and_referral
Assessment_FirstDate,0.689,iapt_v2_1_demographics_and_referral
Assessment_LastDate,0.689,iapt_v2_1_demographics_and_referral
AsylumStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral
AsylumStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
AsylumStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral
BIQ_FirstScore,0.002,iapt_v2_1_demographics_and_referral
BIQ_LastScore,0,iapt_v2_1_demographics_and_referral
BPI_FirstScore,0.002,iapt_v2_1_demographics_and_referral
BPI_LastScore,0,iapt_v2_1_demographics_and_referral
BatchId,1,iapt_v2_1_demographics_and_referral
BenefitRecInd,0.427,iapt_v2_1_demographics_and_referral
BriefPsychodynamicPsychotherapy_Count,1,iapt_v2_1_demographics_and_referral
CAT_FirstScore,0,iapt_v2_1_demographics_and_referral
CAT_LastScore,0,iapt_v2_1_demographics_and_referral
CFS_FirstScore,0,iapt_v2_1_demographics_and_referral
CFS_LastScore,0,iapt_v2_1_demographics_and_referral
CareContact_Attended_Count,1,iapt_v2_1_demographics_and_referral
CareContact_ChatRoom_Count,0.652,iapt_v2_1_demographics_and_referral
CareContact_Count,1,iapt_v2_1_demographics_and_referral
CareContact_Email_Count,1,iapt_v2_1_demographics_and_referral
CareContact_FaceToFace_Count,1,iapt_v2_1_demographics_and_referral
CareContact_MessageBoard_Count,0.652,iapt_v2_1_demographics_and_referral
CareContact_NotAttended_Count,1,iapt_v2_1_demographics_and_referral
CareContact_OnlineIM_Count,1,iapt_v2_1_demographics_and_referral
CareContact_Other_Count,1,iapt_v2_1_demographics_and_referral
CareContact_SMS_Count,1,iapt_v2_1_demographics_and_referral
CareContact_TalkType_Count,1,iapt_v2_1_demographics_and_referral
CareContact_Telemedicine_Count,0.348,iapt_v2_1_demographics_and_referral
CareContact_Telephone_Count,1,iapt_v2_1_demographics_and_referral
CareContact_VideoConsult_Count,0.652,iapt_v2_1_demographics_and_referral
Caseness_Flag,0.27,iapt_v2_1_demographics_and_referral
Census_Year,0.991,iapt_v2_1_demographics_and_referral
CognitiveBehaviourTherapy_Count,1,iapt_v2_1_demographics_and_referral
CollaborativeCare_Count,1,iapt_v2_1_demographics_and_referral
CommissioningRegion,0.993,iapt_v2_1_demographics_and_referral
CommunitySignPosting_Count,1,iapt_v2_1_demographics_and_referral
CompletedTreatment_Flag,0.287,iapt_v2_1_demographics_and_referral
CounsellingDepression_Count,1,iapt_v2_1_demographics_and_referral
Count_EmploymentStatuses,0.652,iapt_v2_1_demographics_and_referral
Count_StatutorySickpayIndicators,0,iapt_v2_1_demographics_and_referral
County,0.991,iapt_v2_1_demographics_and_referral
CouplesTherapyDepression_Count,1,iapt_v2_1_demographics_and_referral
DDS_FirstScore,0.001,iapt_v2_1_demographics_and_referral
DDS_LastScore,0,iapt_v2_1_demographics_and_referral
DebtStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral
DebtStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
DebtStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral
DisabCode,0.773,iapt_v2_1_demographics_and_referral
DistanceFromHome_GP,0.982,iapt_v2_1_demographics_and_referral
DrugUseStatus_SocPerCircumstance,0.007,iapt_v2_1_demographics_and_referral
DrugUseStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
DrugUseStatus_SocPerCircumstance_RecDate,0.007,iapt_v2_1_demographics_and_referral
ESAInd,0.172,iapt_v2_1_demographics_and_referral
EduEstabTypeIAPT,0.195,iapt_v2_1_demographics_and_referral
ElectoralWard,0.991,iapt_v2_1_demographics_and_referral
EmpStatus_FirstDate,0.229,iapt_v2_1_demographics_and_referral
EmpSupportDischargeDate,0.012,iapt_v2_1_demographics_and_referral
EmpSupportInd,0.21,iapt_v2_1_demographics_and_referral
EmpSupportReferral,0.029,iapt_v2_1_demographics_and_referral
EmpSupport_FirstDate,0.024,iapt_v2_1_demographics_and_referral
EmpSupport_LastDate,0.022,iapt_v2_1_demographics_and_referral
EmployStatus,0.669,iapt_v2_1_demographics_and_referral
EmployStatusRecDate,0.669,iapt_v2_1_demographics_and_referral
EmploymentStatus_First,0.224,iapt_v2_1_demographics_and_referral
EmploymentStatus_Last,0.095,iapt_v2_1_demographics_and_referral
EmploymentSupport_Count,1,iapt_v2_1_demographics_and_referral
EndCode,0.716,iapt_v2_1_demographics_and_referral
EndDateGMPRegistration,0,iapt_v2_1_demographics_and_referral
EthnicCategory,0.976,iapt_v2_1_demographics_and_referral
EthnicCategory2021,0,iapt_v2_1_demographics_and_referral
ExtractPeriod_EndDate,1,iapt_v2_1_demographics_and_referral
ExtractPeriod_StartDate,1,iapt_v2_1_demographics_and_referral
EyeMovementDesensitisationReprocessing_Count,1,iapt_v2_1_demographics_and_referral
GAD_FirstScore,0.719,iapt_v2_1_demographics_and_referral
GAD_LastScore,0.315,iapt_v2_1_demographics_and_referral
GMPCodeReg,1,iapt_v2_1_demographics_and_referral
GamblingStatus_SocPerCircumstance,0,iapt_v2_1_demographics_and_referral
GamblingStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
GamblingStatus_SocPerCircumstance_RecDate,0,iapt_v2_1_demographics_and_referral
Gender,0.998,iapt_v2_1_demographics_and_referral
GenderIdentity,0.597,iapt_v2_1_demographics_and_referral
GenderIdentitySameAtBirth,0.273,iapt_v2_1_demographics_and_referral
GuidedSelfHelp_Book_Count,1,iapt_v2_1_demographics_and_referral
GuidedSelfHelp_Computer_Count,1,iapt_v2_1_demographics_and_referral
HighIntensityTherapy_FirstDate,0.29,iapt_v2_1_demographics_and_referral
IAPTv1_5_PathwayID,0.04,iapt_v2_1_demographics_and_referral
IBS_FirstScore,0,iapt_v2_1_demographics_and_referral
IBS_LastScore,0,iapt_v2_1_demographics_and_referral
IMD_YEAR,0.991,iapt_v2_1_demographics_and_referral
IndicesOfDeprivationDecile,0.991,iapt_v2_1_demographics_and_referral
IndicesOfDeprivationQuartile,0.991,iapt_v2_1_demographics_and_referral
IntegratedContact_FirstDate,0.117,iapt_v2_1_demographics_and_referral
IntegratedTreatment_FirstDate,0.115,iapt_v2_1_demographics_and_referral
InternetEnabledTherapy_Count,1,iapt_v2_1_demographics_and_referral
InterpersonalPsychotherapy_Count,1,iapt_v2_1_demographics_and_referral
JSAInd,0.061,iapt_v2_1_demographics_and_referral
LADistrictAuthGPPractice,0.645,iapt_v2_1_demographics_and_referral
LSOA,0.991,iapt_v2_1_demographics_and_referral
LanguageCodePreferred,0.574,iapt_v2_1_demographics_and_referral
LocalAuthority,0.991,iapt_v2_1_demographics_and_referral
LowIntensityTherapy_FirstDate,0.498,iapt_v2_1_demographics_and_referral
Mindfulness_Count,1,iapt_v2_1_demographics_and_referral
NHSNumberStatus,0.985,iapt_v2_1_demographics_and_referral
NoChange_Flag,0.074,iapt_v2_1_demographics_and_referral
NonGuidedSelfHelp_Book_Count,1,iapt_v2_1_demographics_and_referral
NonGuidedSelfHelp_Computer_Count,1,iapt_v2_1_demographics_and_referral
NotCaseness_Flag,0.016,iapt_v2_1_demographics_and_referral
OCD_FirstScore,0.024,iapt_v2_1_demographics_and_referral
OCD_LastScore,0.009,iapt_v2_1_demographics_and_referral
OnsetDate,0.436,iapt_v2_1_demographics_and_referral
OrgIDComm,1,iapt_v2_1_demographics_and_referral
OrgIDGPPrac,0.337,iapt_v2_1_demographics_and_referral
OrgIDICBGPPractice,0.593,iapt_v2_1_demographics_and_referral
OrgIDICBRes,0.603,iapt_v2_1_demographics_and_referral
OrgIDLocalPatientId,1,iapt_v2_1_demographics_and_referral
OrgIDResidenceResp,0.228,iapt_v2_1_demographics_and_referral
OrgIDSubICBLocGP,0.594,iapt_v2_1_demographics_and_referral
OrgIDSubICBLocResidence,0.605,iapt_v2_1_demographics_and_referral
OrgID_CCG_GP,0.566,iapt_v2_1_demographics_and_referral
OrgID_CCG_Residence,0.579,iapt_v2_1_demographics_and_referral
OrgID_Provider,1,iapt_v2_1_demographics_and_referral
OtherBenefitInd,0.062,iapt_v2_1_demographics_and_referral
OtherHighIntensity_Count,1,iapt_v2_1_demographics_and_referral
OtherLowIntensity_Count,1,iapt_v2_1_demographics_and_referral
Other_SocPerCircumstance,0.031,iapt_v2_1_demographics_and_referral
Other_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
Other_SocPerCircumstance_RecDate,0.029,iapt_v2_1_demographics_and_referral
OvsVisChCat,0.196,iapt_v2_1_demographics_and_referral
OvsVisChCatAppDate,0.171,iapt_v2_1_demographics_and_referral
PHQ15_FirstScore,0.001,iapt_v2_1_demographics_and_referral
PHQ15_LastScore,0,iapt_v2_1_demographics_and_referral
PHQ9_FirstScore,0.72,iapt_v2_1_demographics_and_referral
PHQ9_LastScore,0.315,iapt_v2_1_demographics_and_referral
PIPInd,0.189,iapt_v2_1_demographics_and_referral
PPSM,0,iapt_v2_1_demographics_and_referral
PPSM_FirstScore,0,iapt_v2_1_demographics_and_referral
PPSM_LastScore,0,iapt_v2_1_demographics_and_referral
PSWQ_FirstScore,0.019,iapt_v2_1_demographics_and_referral
PSWQ_LastScore,0.008,iapt_v2_1_demographics_and_referral
PTSD_FirstScore,0.056,iapt_v2_1_demographics_and_referral
PTSD_LastScore,0.016,iapt_v2_1_demographics_and_referral
PanicDisorder_FirstScore,0.018,iapt_v2_1_demographics_and_referral
PanicDisorder_LastScore,0.007,iapt_v2_1_demographics_and_referral
PathwayID,1,iapt_v2_1_demographics_and_referral
Person_ID_DEID,1,iapt_v2_1_demographics_and_referral
Postcode_Default,0.004,iapt_v2_1_demographics_and_referral
Postcode_District,0.996,iapt_v2_1_demographics_and_referral
PresentingComplaintHigherCategory,0.999,iapt_v2_1_demographics_and_referral
PresentingComplaintLowerCategory,0.312,iapt_v2_1_demographics_and_referral
PrevDiagCondInd,0.649,iapt_v2_1_demographics_and_referral
ProductionDate,1,iapt_v2_1_demographics_and_referral
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_demographics_and_referral
PsychoeducationalPeerSupport_Count,1,iapt_v2_1_demographics_and_referral
PsychotropicIndicator_First,0.648,iapt_v2_1_demographics_and_referral
PsychotropicIndicator_Last,0.26,iapt_v2_1_demographics_and_referral
Recovery_Flag,0.136,iapt_v2_1_demographics_and_referral
ReferralRequestReceivedDate,1,iapt_v2_1_demographics_and_referral
ReliableDeterioration_Flag,0.017,iapt_v2_1_demographics_and_referral
ReliableImprovement_Flag,0.192,iapt_v2_1_demographics_and_referral
Religion_SocPerCircumstance,0.691,iapt_v2_1_demographics_and_referral
Religion_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
Religion_SocPerCircumstance_RecDate,0.656,iapt_v2_1_demographics_and_referral
SSPInd,0.632,iapt_v2_1_demographics_and_referral
SelfEmployInd,0.29,iapt_v2_1_demographics_and_referral
ServDischDate,0.738,iapt_v2_1_demographics_and_referral
SettledAccommodationInd,0.02,iapt_v2_1_demographics_and_referral
SexOrien_SocPerCircumstance,0.772,iapt_v2_1_demographics_and_referral
SexOrien_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
SexOrien_SocPerCircumstance_RecDate,0.713,iapt_v2_1_demographics_and_referral
SickAbsenceInd,0.258,iapt_v2_1_demographics_and_referral
SickpayIndicator_First,0.228,iapt_v2_1_demographics_and_referral
SickpayIndicator_Last,0.098,iapt_v2_1_demographics_and_referral
SmokingStatus_SocPerCircumstance,0.014,iapt_v2_1_demographics_and_referral
SmokingStatus_SocPerCircumstance_FSN,0,iapt_v2_1_demographics_and_referral
SmokingStatus_SocPerCircumstance_RecDate,0.014,iapt_v2_1_demographics_and_referral
SocialPhobia_FirstScore,0.03,iapt_v2_1_demographics_and_referral
SocialPhobia_LastScore,0.009,iapt_v2_1_demographics_and_referral
SourceOfReferralIAPT,0.971,iapt_v2_1_demographics_and_referral
StartDateGMPRegistration,0.671,iapt_v2_1_demographics_and_referral
StructuredPhysicalActivity_Count,1,iapt_v2_1_demographics_and_referral
TherapySession_FirstDate,0.705,iapt_v2_1_demographics_and_referral
TherapySession_LastDate,0.705,iapt_v2_1_demographics_and_referral
TherapySession_SecondDate,0.392,iapt_v2_1_demographics_and_referral
TherapyType_First,0.688,iapt_v2_1_demographics_and_referral
TherapyType_Last,0.688,iapt_v2_1_demographics_and_referral
TreatmentCareContact_Count,1,iapt_v2_1_demographics_and_referral
UCInd,0.203,iapt_v2_1_demographics_and_referral
ValidPostcode_Flag,1,iapt_v2_1_demographics_and_referral
Validated_EthnicCategory,1,iapt_v2_1_demographics_and_referral
WASAS_HomeManagement_FirstScore,0.688,iapt_v2_1_demographics_and_referral
WASAS_HomeManagement_LastScore,0.298,iapt_v2_1_demographics_and_referral
WASAS_PrivateLeisureActivities_FirstScore,0.688,iapt_v2_1_demographics_and_referral
WASAS_PrivateLeisureActivities_LastScore,0.298,iapt_v2_1_demographics_and_referral
WASAS_Relationships_FirstScore,0.688,iapt_v2_1_demographics_and_referral
WASAS_Relationships_LastScore,0.298,iapt_v2_1_demographics_and_referral
WASAS_SocialLeisureActivities_FirstScore,0.688,iapt_v2_1_demographics_and_referral
WASAS_SocialLeisureActivities_LastScore,0.298,iapt_v2_1_demographics_and_referral
WASAS_Work_FirstScore,0.568,iapt_v2_1_demographics_and_referral
WASAS_Work_LastScore,0.242,iapt_v2_1_demographics_and_referral
WeekHoursWorked,0.237,iapt_v2_1_demographics_and_referral
archived_on,1,iapt_v2_1_demographics_and_referral
BatchId,1,iapt_v2_1_employment_status
BenefitRecInd,0.662,iapt_v2_1_employment_status
ESAInd,0.279,iapt_v2_1_employment_status
EmpSupportDischargeDate,0.038,iapt_v2_1_employment_status
EmpSupportInd,0.292,iapt_v2_1_employment_status
EmpSupportReferral,0.073,iapt_v2_1_employment_status
EmployStatus,1,iapt_v2_1_employment_status
EmployStatusRecDate,1,iapt_v2_1_employment_status
ExtractPeriod_EndDate,1,iapt_v2_1_employment_status
ExtractPeriod_StartDate,1,iapt_v2_1_employment_status
JSAInd,0.076,iapt_v2_1_employment_status
OrgID_Provider,1,iapt_v2_1_employment_status
OtherBenefitInd,0.077,iapt_v2_1_employment_status
PIPInd,0.304,iapt_v2_1_employment_status
Person_ID_DEID,1,iapt_v2_1_employment_status
ProductionDate,1,iapt_v2_1_employment_status
SSPInd,0.947,iapt_v2_1_employment_status
SelfEmployInd,0.408,iapt_v2_1_employment_status
SickAbsenceInd,0.368,iapt_v2_1_employment_status
UCInd,0.322,iapt_v2_1_employment_status
WeekHoursWorked,0.376,iapt_v2_1_employment_status
archived_on,1,iapt_v2_1_employment_status
BatchId,1,iapt_v2_1_internet_enabled_therapies
DurationIntEnabledTher,1,iapt_v2_1_internet_enabled_therapies
EndDateIntEnabledTherLog,1,iapt_v2_1_internet_enabled_therapies
ExtractPeriod_EndDate,1,iapt_v2_1_internet_enabled_therapies
ExtractPeriod_StartDate,1,iapt_v2_1_internet_enabled_therapies
IAPTv1_5_PathwayID,0.03,iapt_v2_1_internet_enabled_therapies
IntEnabledTherProg,1,iapt_v2_1_internet_enabled_therapies
IntegratedSoftwareInd,0.975,iapt_v2_1_internet_enabled_therapies
OrgID_Provider,1,iapt_v2_1_internet_enabled_therapies
PathwayID,1,iapt_v2_1_internet_enabled_therapies
Person_ID_DEID,1,iapt_v2_1_internet_enabled_therapies
ProductionDate,1,iapt_v2_1_internet_enabled_therapies
Pseudo_Unique_CarePersonnelID_Local,0.634,iapt_v2_1_internet_enabled_therapies
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_internet_enabled_therapies
QualAttainLevelIAPT,0.239,iapt_v2_1_internet_enabled_therapies
QualAwardedDate,0.165,iapt_v2_1_internet_enabled_therapies
QualPlannedCompletionDate,0.027,iapt_v2_1_internet_enabled_therapies
StartDateIntEnabledTherLog,1,iapt_v2_1_internet_enabled_therapies
archived_on,1,iapt_v2_1_internet_enabled_therapies
BatchId,1,iapt_v2_1_mental_and_physical_health_conditions
ExtractPeriod_EndDate,1,iapt_v2_1_mental_and_physical_health_conditions
ExtractPeriod_StartDate,1,iapt_v2_1_mental_and_physical_health_conditions
IAPTv1_5_PathwayID,0.073,iapt_v2_1_mental_and_physical_health_conditions
MenPhysHealthCondCode_ICD10_Master,0,iapt_v2_1_mental_and_physical_health_conditions
MenPhysHealthCondDescription_ICD10_Master,0,iapt_v2_1_mental_and_physical_health_conditions
MenPhysHealthCondition,1,iapt_v2_1_mental_and_physical_health_conditions
MenPhysHealthCondition_Type,1,iapt_v2_1_mental_and_physical_health_conditions
MentalPhysicalHealthConditionRecordedDate,0.733,iapt_v2_1_mental_and_physical_health_conditions
OrgID_Provider,1,iapt_v2_1_mental_and_physical_health_conditions
PathwayID,0.986,iapt_v2_1_mental_and_physical_health_conditions
Person_ID_DEID,1,iapt_v2_1_mental_and_physical_health_conditions
PresCompCodSig,0.75,iapt_v2_1_mental_and_physical_health_conditions
ProductionDate,1,iapt_v2_1_mental_and_physical_health_conditions
Pseudo_Unique_ServiceRequestID,0.986,iapt_v2_1_mental_and_physical_health_conditions
SchemeInUse,1,iapt_v2_1_mental_and_physical_health_conditions
Validated_MenPhysHealthCondCode,0.986,iapt_v2_1_mental_and_physical_health_conditions
archived_on,1,iapt_v2_1_mental_and_physical_health_conditions
BatchId,1,iapt_v2_1_onward_referrals
ExtractPeriod_EndDate,1,iapt_v2_1_onward_referrals
ExtractPeriod_StartDate,1,iapt_v2_1_onward_referrals
IAPTv1_5_PathwayID,0.014,iapt_v2_1_onward_referrals
OnwardReferDate,1,iapt_v2_1_onward_referrals
OnwardReferReason,0.835,iapt_v2_1_onward_referrals
OnwardReferTime,0.151,iapt_v2_1_onward_referrals
OrgIDReceiving,0.303,iapt_v2_1_onward_referrals
OrgID_Provider,1,iapt_v2_1_onward_referrals
PathwayID,1,iapt_v2_1_onward_referrals
Person_ID_DEID,1,iapt_v2_1_onward_referrals
ProductionDate,1,iapt_v2_1_onward_referrals
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_onward_referrals
archived_on,1,iapt_v2_1_onward_referrals
BatchId,1,iapt_v2_1_waiting_time_pauses
ExtractPeriod_EndDate,1,iapt_v2_1_waiting_time_pauses
ExtractPeriod_StartDate,1,iapt_v2_1_waiting_time_pauses
IAPTv1_5_PathwayID,0.034,iapt_v2_1_waiting_time_pauses
OrgID_Provider,1,iapt_v2_1_waiting_time_pauses
PathwayID,1,iapt_v2_1_waiting_time_pauses
PauseEndDate,0.965,iapt_v2_1_waiting_time_pauses
PauseID,1,iapt_v2_1_waiting_time_pauses
PauseReason,1,iapt_v2_1_waiting_time_pauses
PauseStartDate,1,iapt_v2_1_waiting_time_pauses
Person_ID_DEID,1,iapt_v2_1_waiting_time_pauses
ProductionDate,1,iapt_v2_1_waiting_time_pauses
Pseudo_Unique_ServiceRequestID,1,iapt_v2_1_waiting_time_pauses
archived_on,1,iapt_v2_1_waiting_time_pauses
AKIN_Stage,0.992,icnarc
APACHE_II_Acute_Physiology_Score,0.988,icnarc
APACHE_II_Score,0.987,icnarc
Acute_myelogenous_lymphocytic_leukaemia_or_multiple_myeloma,0.98,icnarc
Admission_currently_recently_pregnant,0.339,icnarc
Admission_for_pre_surgical_preparation,0.985,icnarc
Admission_type,0.985,icnarc
Adult_ICU_HDU_within_your_critical_care_transfer_group_in,0.1,icnarc
Adult_ICU_HDU_within_your_critical_care_transfer_group_out,0.112,icnarc
Advanced_cardiovascular_support_days,0.982,icnarc
Advanced_respiratory_support_days,0.982,icnarc
Age_at_admission_to_critical_care,0.992,icnarc
Assent_for_solid_organ_or_tissue_donation,0.251,icnarc
Assisted_conception_used_for_recent_pregnancy,0.009,icnarc
Associated_FIO2_from_arterial_blood_gas_with_lowest_PaO2,0.914,icnarc
Associated_PaCO2_from_arterial_blood_gas_with_lowest_PaO2,0.917,icnarc
Associated_PaCO2_from_arterial_blood_gas_with_lowest_pH,0.908,icnarc
Associated_absolute_neutrophil_count_from_Highest_white_blood_cell_count,0.611,icnarc
Associated_absolute_neutrophil_count_from_Lowest_white_blood_cell_count,0.935,icnarc
Associated_eye_component,0.704,icnarc
Associated_intubation_status_for_lowest_total_Glasgow_Coma_Score,0.609,icnarc
Associated_intubation_status_from_arterial_blood_gas_with_lowest_PaO2,0.903,icnarc
Associated_motor_component,0.704,icnarc
Associated_pH_from_arterial_blood_gas_with_lowest_PaO2,0.917,icnarc
Associated_verbal_component,0.704,icnarc
Basic_cardio_vascular_support_days,0.982,icnarc
Basic_respiratory_support_days,0.982,icnarc
BatchId,1,icnarc
Biopsy_proven_cirrhosis,0.98,icnarc
Brainstem_death_declared,0.282,icnarc
Burned_surface_area,0,icnarc
Cardiopulmonary_resuscitation_CPR_within_24_hours_prior_to_admission_to_your_unit,0.995,icnarc
Chemotherapy,0.98,icnarc
Chronic_myelogenous_lymphocytic_leukaemia,0.98,icnarc
Chronic_renal_replacement_therapy,0.98,icnarc
Classification_of_surgery,0.041,icnarc
Clostridium_difficile_present,0.981,icnarc
Congenital_immunohumoral_or_cellular_immune_deficiency_state,0.98,icnarc
Critical_care_visit_post_discharge_from_your_unit,0.484,icnarc
Critical_care_visit_prior_to_this_admission_to_your_unit,0.533,icnarc
Date_body_removed_from_your_unit,0.282,icnarc
Date_of_admission_to_your_hospital,0.999,icnarc
Date_of_admission_to_your_unit,1,icnarc
Date_of_birth_estimated,0.992,icnarc
Date_of_first_critical_care_visit_post_discharge_from_your_unit,0.349,icnarc
Date_of_last_critical_care_visit_prior_to_this_admission_to_your_unit,0.379,icnarc
Date_of_original_admission_to_ICU_HDU,0.847,icnarc
Date_of_original_admission_to_attendance_at_acute_hospital,0.698,icnarc
Date_treatment_first_withdrawn,0.161,icnarc
Date_when_fully_ready_to_discharge,0.643,icnarc
Delay,0.043,icnarc
Dependency_prior_to_admission_to_acute_hospital,0.988,icnarc
Dermatological_support_days,0.982,icnarc
Destination_post_discharge_from_your_hospital,0.517,icnarc
Expected_dependency_post_acute_hospital_discharge,0.606,icnarc
Gastrointestinal_support_days,0.982,icnarc
Gestation_at_delivery_of_recent_pregnancy,0.009,icnarc
Gestation_of_current_pregnancy,0.009,icnarc
Height,0.945,icnarc
Height_estimated,0.945,icnarc
Hepatic_encephalopathy,0.98,icnarc
Highest_blood_lactate,0.928,icnarc
Highest_central_temperature,0.557,icnarc
Highest_haemoglobin,0.954,icnarc
Highest_heart_rate,0.979,icnarc
Highest_level_of_care_received_in_the_first_24_hours_in_your_unit,0.861,icnarc
Highest_non_central_temperature,0.454,icnarc
Highest_non_ventilated_respiratory_rate,0.725,icnarc
Highest_serum_bicarbonate,0.328,icnarc
Highest_serum_creatinine,0.948,icnarc
Highest_serum_glucose,0.917,icnarc
Highest_serum_potassium,0.941,icnarc
Highest_serum_sodium,0.943,icnarc
Highest_serum_urea,0.945,icnarc
Highest_systolic_BP,0.991,icnarc
Highest_ventilated_respiratory_rate,0.411,icnarc
Highest_white_blood_cell_count,0.95,icnarc
Home_ventilation,0.98,icnarc
Hospital_housing_location_out,0.679,icnarc
Hospital_housing_non_transient_location_in,0.697,icnarc
Hospital_housing_transient_location_in,0.329,icnarc
Hysterectomy_at_since_delivery_of_recent_pregnancy,0.008,icnarc
ICNARC_Physiology_Score,0.988,icnarc
Inhalation_injury,0,icnarc
Length_of_stay_in_the_critical_care_unit_hours,0.985,icnarc
Level_0_days,0.982,icnarc
Level_1_days,0.982,icnarc
Level_2_days,0.982,icnarc
Level_3_days,0.982,icnarc
Level_of_care_received_at_discharge_from_your_unit,0.701,icnarc
Liver_support_days,0.982,icnarc
Location_in,0.986,icnarc
