column_name,completeness,dataset
AT_RESIDENCE,0.632,hes_op_all_years
AT_TREATMENT,0.632,hes_op_all_years
CANNET,0.712,hes_op_all_years
CANREG,0.836,hes_op_all_years
CCG_GP_PRACTICE,0.757,hes_op_all_years
CCG_RESIDENCE,0.757,hes_op_all_years
CCG_RESPONSIBILITY,0.757,hes_op_all_years
CCG_RESPONSIBILITY_ORIGIN,0.757,hes_op_all_years
CCG_TREATMENT,0.757,hes_op_all_years
CCG_TREATMENT_ORIGIN,0.757,hes_op_all_years
CR_GP_PRACTICE,0.757,hes_op_all_years
CR_RESIDENCE,0.757,hes_op_all_years
CR_TREATMENT,0.757,hes_op_all_years
DIAG_3_01,1,hes_op_all_years
DIAG_3_02,0.007,hes_op_all_years
DIAG_3_03,0.003,hes_op_all_years
DIAG_3_04,0.001,hes_op_all_years
DIAG_3_05,0,hes_op_all_years
DIAG_3_06,0,hes_op_all_years
DIAG_3_07,0,hes_op_all_years
DIAG_3_08,0,hes_op_all_years
DIAG_3_09,0,hes_op_all_years
DIAG_3_10,0,hes_op_all_years
DIAG_3_11,0,hes_op_all_years
DIAG_3_12,0,hes_op_all_years
DIAG_3_CONCAT,1,hes_op_all_years
DIAG_4_01,1,hes_op_all_years
DIAG_4_02,0.007,hes_op_all_years
DIAG_4_03,0.003,hes_op_all_years
DIAG_4_04,0.001,hes_op_all_years
DIAG_4_05,0,hes_op_all_years
DIAG_4_06,0,hes_op_all_years
DIAG_4_07,0,hes_op_all_years
DIAG_4_08,0,hes_op_all_years
DIAG_4_09,0,hes_op_all_years
DIAG_4_10,0,hes_op_all_years
DIAG_4_11,0,hes_op_all_years
DIAG_4_12,0,hes_op_all_years
DIAG_4_CONCAT,1,hes_op_all_years
DIAG_COUNT,1,hes_op_all_years
DNADATE,0.306,hes_op_all_years
ETHNOS,1,hes_op_all_years
FIRSTATT,1,hes_op_all_years
FYEAR,1,hes_op_all_years
GORTREAT,1,hes_op_all_years
GPPRAC,1,hes_op_all_years
LOCCLASS,1,hes_op_all_years
LOCTYPE,0.034,hes_op_all_years
LSOA01,0.993,hes_op_all_years
LSOA11,0.992,hes_op_all_years
MAINSPEF,1,hes_op_all_years
MSOA01,0.993,hes_op_all_years
MSOA11,0.992,hes_op_all_years
NER_GP_PRACTICE,0.499,hes_op_all_years
NER_RESIDENCE,0.499,hes_op_all_years
NER_TREATMENT,0.499,hes_op_all_years
OPERTN_3_01,1,hes_op_all_years
OPERTN_3_02,0.081,hes_op_all_years
OPERTN_3_03,0.038,hes_op_all_years
OPERTN_3_04,0.018,hes_op_all_years
OPERTN_3_05,0.01,hes_op_all_years
OPERTN_3_06,0.007,hes_op_all_years
OPERTN_3_07,0.005,hes_op_all_years
OPERTN_3_08,0.005,hes_op_all_years
OPERTN_3_09,0.004,hes_op_all_years
OPERTN_3_10,0.004,hes_op_all_years
OPERTN_3_11,0.004,hes_op_all_years
OPERTN_3_12,0.004,hes_op_all_years
OPERTN_3_13,0,hes_op_all_years
OPERTN_3_14,0,hes_op_all_years
OPERTN_3_15,0,hes_op_all_years
OPERTN_3_16,0,hes_op_all_years
OPERTN_3_17,0,hes_op_all_years
OPERTN_3_18,0,hes_op_all_years
OPERTN_3_19,0,hes_op_all_years
OPERTN_3_20,0,hes_op_all_years
OPERTN_3_21,0,hes_op_all_years
OPERTN_3_22,0,hes_op_all_years
OPERTN_3_23,0,hes_op_all_years
OPERTN_3_24,0,hes_op_all_years
OPERTN_3_CONCAT,1,hes_op_all_years
OPERTN_4_01,1,hes_op_all_years
OPERTN_4_02,0.081,hes_op_all_years
OPERTN_4_03,0.038,hes_op_all_years
OPERTN_4_04,0.018,hes_op_all_years
OPERTN_4_05,0.01,hes_op_all_years
OPERTN_4_06,0.007,hes_op_all_years
OPERTN_4_07,0.005,hes_op_all_years
OPERTN_4_08,0.005,hes_op_all_years
OPERTN_4_09,0.004,hes_op_all_years
OPERTN_4_10,0.004,hes_op_all_years
OPERTN_4_11,0.004,hes_op_all_years
OPERTN_4_12,0.004,hes_op_all_years
OPERTN_4_13,0,hes_op_all_years
OPERTN_4_14,0,hes_op_all_years
OPERTN_4_15,0,hes_op_all_years
OPERTN_4_16,0,hes_op_all_years
OPERTN_4_17,0,hes_op_all_years
OPERTN_4_18,0,hes_op_all_years
OPERTN_4_19,0,hes_op_all_years
OPERTN_4_20,0,hes_op_all_years
OPERTN_4_21,0,hes_op_all_years
OPERTN_4_22,0,hes_op_all_years
OPERTN_4_23,0,hes_op_all_years
OPERTN_4_24,0,hes_op_all_years
OPERTN_4_CONCAT,1,hes_op_all_years
OPERTN_COUNT,0.388,hes_op_all_years
OUTCOME,0.99,hes_op_all_years
PARTYEAR,1,hes_op_all_years
PCON,0.716,hes_op_all_years
PCON_ONS,0.71,hes_op_all_years
PCTCODE_HIS,0.875,hes_op_all_years
PCTORIG_HIS,0.875,hes_op_all_years
PCTTREAT,0.875,hes_op_all_years
PERSON_ID_DEID,1,hes_op_all_years
PREFERER,0.989,hes_op_all_years
PRIORITY,1,hes_op_all_years
PROCODE3,1,hes_op_all_years
PROCODE5,1,hes_op_all_years
PROCODET,1,hes_op_all_years
PROVDIST,0.946,hes_op_all_years
PROVDIST_FLAG,0.95,hes_op_all_years
PURCODE,1,hes_op_all_years
REFERORG,0.937,hes_op_all_years
REFSOURC,1,hes_op_all_years
REQDATE,1,hes_op_all_years
RESCTY,0.875,hes_op_all_years
RESCTY_ONS,0.71,hes_op_all_years
RESGOR,0.875,hes_op_all_years
RESGOR_ONS,0.71,hes_op_all_years
RESLADST,0.875,hes_op_all_years
RESLADST_ONS,0.71,hes_op_all_years
RESPCT_HIS,0.843,hes_op_all_years
RESSTHA_HIS,0.843,hes_op_all_years
SERVTYPE,1,hes_op_all_years
SEX,1,hes_op_all_years
SITEDIST,0.89,hes_op_all_years
SITEDIST_FLAG,0.895,hes_op_all_years
SITETRET,0.977,hes_op_all_years
STAFFTYP,1,hes_op_all_years
STHATRET,0.875,hes_op_all_years
SUSHRG,0.802,hes_op_all_years
TRETSPEF,1,hes_op_all_years
WAITDAYS,0.189,hes_op_all_years
WAITING,0.839,hes_op_all_years
WAIT_IND,1,hes_op_all_years
ACTIVAGE,0.829,hes_op_otr_all_years
ATTENDKEY,1,hes_op_otr_all_years
A_ADMINCAT,0.309,hes_op_otr_all_years
BABYAGE,0.002,hes_op_otr_all_years
CARERSI,1,hes_op_otr_all_years
CSNUM,0.882,hes_op_otr_all_years
CURRWARD,0.879,hes_op_otr_all_years
CURRWARD_ONS,0.708,hes_op_otr_all_years
DIAGRAW,0.048,hes_op_otr_all_years
DIAG_01,1,hes_op_otr_all_years
DIAG_02,0.007,hes_op_otr_all_years
DIAG_03,0.003,hes_op_otr_all_years
DIAG_04,0.001,hes_op_otr_all_years
DIAG_05,0,hes_op_otr_all_years
DIAG_06,0,hes_op_otr_all_years
DIAG_07,0,hes_op_otr_all_years
DIAG_08,0,hes_op_otr_all_years
DIAG_09,0,hes_op_otr_all_years
DIAG_10,0,hes_op_otr_all_years
DIAG_11,0,hes_op_otr_all_years
DIAG_12,0,hes_op_otr_all_years
DOB_CFL,1,hes_op_otr_all_years
DUPLICATE_FLAG,0.418,hes_op_otr_all_years
DUPLICATE_FLAG_2,0.309,hes_op_otr_all_years
EARLDATOFF,0.054,hes_op_otr_all_years
ETHRAW,0.727,hes_op_otr_all_years
ETHRAWL,0.048,hes_op_otr_all_years
FYEAR,1,hes_op_otr_all_years
GPPRACHA,0.879,hes_op_otr_all_years
GPPRACRO,0.879,hes_op_otr_all_years
GPPRPCT,0.879,hes_op_otr_all_years
GPPRSTHA,0.879,hes_op_otr_all_years
HATREAT,0.879,hes_op_otr_all_years
HRGNHS,0.021,hes_op_otr_all_years
HRGNHSVN,0.113,hes_op_otr_all_years
IMD04,0.989,hes_op_otr_all_years
IMD04C,0.989,hes_op_otr_all_years
IMD04ED,0.989,hes_op_otr_all_years
IMD04EM,0.989,hes_op_otr_all_years
IMD04HD,0.989,hes_op_otr_all_years
IMD04HS,0.989,hes_op_otr_all_years
IMD04I,0.989,hes_op_otr_all_years
IMD04IA,0.989,hes_op_otr_all_years
IMD04IC,0.989,hes_op_otr_all_years
IMD04LE,0.989,hes_op_otr_all_years
IMD04RK,0.989,hes_op_otr_all_years
IMD04RK_DESC,0.989,hes_op_otr_all_years
IMD04_DECILE,0.989,hes_op_otr_all_years
MARSTAT,0.009,hes_op_otr_all_years
MYDOB,1,hes_op_otr_all_years
NEWNHSNO_CHECK,0.987,hes_op_otr_all_years
NHSNOIND,0.982,hes_op_otr_all_years
NODIAGS,0.877,hes_op_otr_all_years
NOPROCS,0.877,hes_op_otr_all_years
OACODE6,0.879,hes_op_otr_all_years
OPCS43,0.309,hes_op_otr_all_years
OPERRAW,0.191,hes_op_otr_all_years
OPERSTAT,0.953,hes_op_otr_all_years
OPERTN_01,1,hes_op_otr_all_years
OPERTN_02,0.081,hes_op_otr_all_years
OPERTN_03,0.037,hes_op_otr_all_years
OPERTN_04,0.018,hes_op_otr_all_years
OPERTN_05,0.01,hes_op_otr_all_years
OPERTN_06,0.007,hes_op_otr_all_years
OPERTN_07,0.005,hes_op_otr_all_years
OPERTN_08,0.005,hes_op_otr_all_years
OPERTN_09,0.005,hes_op_otr_all_years
OPERTN_10,0.004,hes_op_otr_all_years
OPERTN_11,0.004,hes_op_otr_all_years
OPERTN_12,0.004,hes_op_otr_all_years
OPERTN_13,0,hes_op_otr_all_years
OPERTN_14,0,hes_op_otr_all_years
OPERTN_15,0,hes_op_otr_all_years
OPERTN_16,0,hes_op_otr_all_years
OPERTN_17,0,hes_op_otr_all_years
OPERTN_18,0,hes_op_otr_all_years
OPERTN_19,0,hes_op_otr_all_years
OPERTN_20,0,hes_op_otr_all_years
OPERTN_21,0,hes_op_otr_all_years
OPERTN_22,0,hes_op_otr_all_years
OPERTN_23,0,hes_op_otr_all_years
OPERTN_24,0,hes_op_otr_all_years
OPRDTE01,0,hes_op_otr_all_years
OPRDTE02,0,hes_op_otr_all_years
OPRDTE03,0,hes_op_otr_all_years
OPRDTE04,0,hes_op_otr_all_years
OPRDTE05,0,hes_op_otr_all_years
OPRDTE06,0,hes_op_otr_all_years
OPRDTE07,0,hes_op_otr_all_years
OPRDTE08,0,hes_op_otr_all_years
OPRDTE09,0,hes_op_otr_all_years
OPRDTE10,0,hes_op_otr_all_years
OPRDTE11,0,hes_op_otr_all_years
OPRDTE12,0,hes_op_otr_all_years
OP_01RAW,0,hes_op_otr_all_years
OP_02RAW,0,hes_op_otr_all_years
OP_03RAW,0,hes_op_otr_all_years
OP_04RAW,0,hes_op_otr_all_years
OP_05RAW,0,hes_op_otr_all_years
OP_06RAW,0,hes_op_otr_all_years
OP_07RAW,0,hes_op_otr_all_years
OP_08RAW,0,hes_op_otr_all_years
OP_09RAW,0,hes_op_otr_all_years
OP_10RAW,0,hes_op_otr_all_years
OP_11RAW,0,hes_op_otr_all_years
OP_12RAW,0,hes_op_otr_all_years
ORGPPPID,0.439,hes_op_otr_all_years
PARTYEAR,1,hes_op_otr_all_years
PCFOUND,1,hes_op_otr_all_years
PCONSULT,1,hes_op_otr_all_years
PCTCODE,0.879,hes_op_otr_all_years
PCTCODE02,0.391,hes_op_otr_all_years
PCTCODE06,0.79,hes_op_otr_all_years
PCTNHS,0.993,hes_op_otr_all_years
PCTORIG,0.879,hes_op_otr_all_years
PCTORIG02,0.391,hes_op_otr_all_years
PCTORIG06,0.79,hes_op_otr_all_years
PEREND,0.674,hes_op_otr_all_years
PERSON_ID_DEID,1,hes_op_otr_all_years
PERSTART,0.674,hes_op_otr_all_years
PGPPRAC,1,hes_op_otr_all_years
POSTDIST,0.997,hes_op_otr_all_years
PREGGMP,1,hes_op_otr_all_years
PRIMERECP,0.999,hes_op_otr_all_years
PROCODE,1,hes_op_otr_all_years
PROCODEO,0.841,hes_op_otr_all_years
PROTYPE,1,hes_op_otr_all_years
PURSTHA,0.391,hes_op_otr_all_years
PURVAL,1,hes_op_otr_all_years
RESHA,0.879,hes_op_otr_all_years
RESPCT,0.847,hes_op_otr_all_years
RESPCT02,0.358,hes_op_otr_all_years
RESPCT06,0.79,hes_op_otr_all_years
RESRO,0.879,hes_op_otr_all_years
RESSTHA,0.847,hes_op_otr_all_years
RESSTHA02,0.358,hes_op_otr_all_years
RESSTHA06,0.79,hes_op_otr_all_years
ROTREAT,0.879,hes_op_otr_all_years
RTTPEREND,0.217,hes_op_otr_all_years
RTTPERSTART,0.28,hes_op_otr_all_years
RTTPERSTAT,0.441,hes_op_otr_all_years
RURURB_IND,0.993,hes_op_otr_all_years
SENDER,1,hes_op_otr_all_years
SUBDATE,1,hes_op_otr_all_years
SUSHRGVERS,0.801,hes_op_otr_all_years
SUSLDDATE,0.877,hes_op_otr_all_years
SUSRECID,0.877,hes_op_otr_all_years
SUSSPELLID,0.826,hes_op_otr_all_years
WARD91,0.879,hes_op_otr_all_years
actloctypecode,0.77,iapt_care_activities_all_years
age_carecontact_date,1,iapt_care_activities_all_years
apptype,1,iapt_care_activities_all_years
attendordnacode,0.999,iapt_care_activities_all_years
cancellation,0.085,iapt_care_activities_all_years
carecontdate,1,iapt_care_activities_all_years
carecontpatientthermode,0.881,iapt_care_activities_all_years
careconttime,0.996,iapt_care_activities_all_years
clincontactdurofcareact,0.253,iapt_care_activities_all_years
clincontdurofcarecont,0.957,iapt_care_activities_all_years
codefind,0,iapt_care_activities_all_years
codeobs,0,iapt_care_activities_all_years
codeprocandprocstatus,0.387,iapt_care_activities_all_years
consmediumused,0.997,iapt_care_activities_all_years
distancefromhome_contactlocation,0.03,iapt_care_activities_all_years
extractperiod_enddate,1,iapt_care_activities_all_years
extractperiod_startdate,1,iapt_care_activities_all_years
findingcode_icd10_master,0,iapt_care_activities_all_years
findingdescription_icd10_master,0,iapt_care_activities_all_years
findschemeinuse,0.099,iapt_care_activities_all_years
iaptltcserviceind,1,iapt_care_activities_all_years
iaptv1_5pathwayid,0.397,iapt_care_activities_all_years
intenabledtherprog,0.014,iapt_care_activities_all_years
interpreterpresentind,0.183,iapt_care_activities_all_years
languagecodetreat,0.15,iapt_care_activities_all_years
numgrouptherfacilitators,0.63,iapt_care_activities_all_years
numgrouptherparticipants,0.629,iapt_care_activities_all_years
obsvalue,0,iapt_care_activities_all_years
orgid_provider,1,iapt_care_activities_all_years
orgidcomm,0.986,iapt_care_activities_all_years
pathwayid,1,iapt_care_activities_all_years
plannedcarecontindicator,0.735,iapt_care_activities_all_years
pseudo_unique_carecontactid,1,iapt_care_activities_all_years
pseudo_unique_servicerequestid,1,iapt_care_activities_all_years
pseudounique_careactivityid,0.908,iapt_care_activities_all_years
pseudounique_carepersonnelid_local,0.908,iapt_care_activities_all_years
psychmed,0.881,iapt_care_activities_all_years
qualattainleveliapt,0.119,iapt_care_activities_all_years
qualawardeddate,0.061,iapt_care_activities_all_years
qualplannedcompletiondate,0.008,iapt_care_activities_all_years
siteidoftreat,0.644,iapt_care_activities_all_years
time_referral_to_carecontact,1,iapt_care_activities_all_years
token_person_id,1,iapt_care_activities_all_years
unitmeasure,0,iapt_care_activities_all_years
validated_findingcode,0,iapt_care_activities_all_years
amhcareclustcodefin,1,iapt_care_cluster_all_years
enddatecareclust,0.165,iapt_care_cluster_all_years
endtimecareclust,0.099,iapt_care_cluster_all_years
extractperiod_enddate,1,iapt_care_cluster_all_years
extractperiod_startdate,1,iapt_care_cluster_all_years
orgid_provider,1,iapt_care_cluster_all_years
startdatecareclust,1,iapt_care_cluster_all_years
starttimecareclust,0.909,iapt_care_cluster_all_years
token_person_id,1,iapt_care_cluster_all_years
age_assessmentcompletion_date,0.999,iapt_coded_scored_assessments_all_years
asstoolcompdate,1,iapt_coded_scored_assessments_all_years
asstoolcomptime,0.984,iapt_coded_scored_assessments_all_years
codedasstool_source,1,iapt_coded_scored_assessments_all_years
codedasstooltype,1,iapt_coded_scored_assessments_all_years
extractperiod_enddate,1,iapt_coded_scored_assessments_all_years
extractperiod_startdate,1,iapt_coded_scored_assessments_all_years
iaptv1_5pathwayid,0.163,iapt_coded_scored_assessments_all_years
orgid_provider,1,iapt_coded_scored_assessments_all_years
pathwayid,1,iapt_coded_scored_assessments_all_years
persscore,1,iapt_coded_scored_assessments_all_years
pseudo_unique_carecontactid,0.91,iapt_coded_scored_assessments_all_years
pseudo_unique_servicerequestid,1,iapt_coded_scored_assessments_all_years
pseudounique_careactivityid,0.91,iapt_coded_scored_assessments_all_years
token_person_id,1,iapt_coded_scored_assessments_all_years
ADSM,0.993,iapt_demographics_and_referral_all_years
ADSM_FirstScore,0.736,iapt_demographics_and_referral_all_years
ADSM_FirstScoreAtCaseness,0.255,iapt_demographics_and_referral_all_years
ADSM_FirstScoreNotAtCaseness,0.036,iapt_demographics_and_referral_all_years
ADSM_LastScore,0.312,iapt_demographics_and_referral_all_years
ADSM_LastScoreNotAtCaseness,0.167,iapt_demographics_and_referral_all_years
AgeYr_Extract_EndDate,0.997,iapt_demographics_and_referral_all_years
AgeYr_Extract_StartDate,0.997,iapt_demographics_and_referral_all_years
Age_ReferralRequest_ReceivedDate,0.993,iapt_demographics_and_referral_all_years
Age_ServiceDischarge_Date,0.682,iapt_demographics_and_referral_all_years
AgoraAccom_FirstScore,0,iapt_demographics_and_referral_all_years
AgoraAccom_LastScore,0,iapt_demographics_and_referral_all_years
AgoraAlone_FirstScore,0.007,iapt_demographics_and_referral_all_years
AgoraAlone_LastScore,0.002,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance,0.001,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance_RecDate,0.001,iapt_demographics_and_referral_all_years
AnxietyInventory_FirstScore,0.019,iapt_demographics_and_referral_all_years
AnxietyInventory_LastScore,0.007,iapt_demographics_and_referral_all_years
AppliedRelaxation_Count,0.993,iapt_demographics_and_referral_all_years
Assessment_FirstDate,0.708,iapt_demographics_and_referral_all_years
Assessment_LastDate,0.708,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance,0,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance_RecDate,0,iapt_demographics_and_referral_all_years
BIQ_FirstScore,0.001,iapt_demographics_and_referral_all_years
BIQ_LastScore,0,iapt_demographics_and_referral_all_years
BPI_FirstScore,0.002,iapt_demographics_and_referral_all_years
BPI_LastScore,0,iapt_demographics_and_referral_all_years
BenefitRecInd,0.421,iapt_demographics_and_referral_all_years
BriefPsychodynamicPsychotherapy_Count,0.993,iapt_demographics_and_referral_all_years
CAT_FirstScore,0,iapt_demographics_and_referral_all_years
CAT_LastScore,0,iapt_demographics_and_referral_all_years
CareContact_Count,0.993,iapt_demographics_and_referral_all_years
CareContact_Email_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_FaceToFace_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_NotAttended_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_OnlineIM_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Other_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_SMS_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_TalkType_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Telemedicine_Count,0.766,iapt_demographics_and_referral_all_years
CareContact_Telephone_Count,0.766,iapt_demographics_and_referral_all_years
Caseness_Flag,0.273,iapt_demographics_and_referral_all_years
Census_Year,0.993,iapt_demographics_and_referral_all_years
CognitiveBehaviourTherapy_Count,0.993,iapt_demographics_and_referral_all_years
CollaborativeCare_Count,0.993,iapt_demographics_and_referral_all_years
CommissioningRegion,0.986,iapt_demographics_and_referral_all_years
CommunitySignPosting_Count,0.993,iapt_demographics_and_referral_all_years
CompletedTreatment_Flag,0.292,iapt_demographics_and_referral_all_years
CounsellingDepression_Count,0.993,iapt_demographics_and_referral_all_years
County,0.993,iapt_demographics_and_referral_all_years
CouplesTherapyDepression_Count,0.993,iapt_demographics_and_referral_all_years
DDS_FirstScore,0.001,iapt_demographics_and_referral_all_years
DDS_LastScore,0,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance,0,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance_RecDate,0,iapt_demographics_and_referral_all_years
DisabCode,0.745,iapt_demographics_and_referral_all_years
DistanceFromHome_GP,0.982,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance,0.002,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance_RecDate,0.002,iapt_demographics_and_referral_all_years
ESAInd,0.174,iapt_demographics_and_referral_all_years
EduEstabTypeIAPT,0.188,iapt_demographics_and_referral_all_years
ElectoralWard,0.993,iapt_demographics_and_referral_all_years
EmpStatus_FirstDate,0.674,iapt_demographics_and_referral_all_years
EmpSupportInd,0.217,iapt_demographics_and_referral_all_years
EmpSupportReferral,0.021,iapt_demographics_and_referral_all_years
EmpSupport_FirstDate,0.018,iapt_demographics_and_referral_all_years
EmpSupport_LastDate,0.018,iapt_demographics_and_referral_all_years
EmployStatus,0.669,iapt_demographics_and_referral_all_years
EmployStatusRecDate,0.669,iapt_demographics_and_referral_all_years
EmploymentStatus_First,0.661,iapt_demographics_and_referral_all_years
EmploymentStatus_Last,0.274,iapt_demographics_and_referral_all_years
EmploymentSupport_Count,0.993,iapt_demographics_and_referral_all_years
EndCode,0.669,iapt_demographics_and_referral_all_years
EndDateGMPRegistration,0.001,iapt_demographics_and_referral_all_years
EthnicCategory,0.977,iapt_demographics_and_referral_all_years
ExtractPeriod_EndDate,1,iapt_demographics_and_referral_all_years
ExtractPeriod_StartDate,1,iapt_demographics_and_referral_all_years
EyeMovementDesensitisationReprocessing_Count,0.993,iapt_demographics_and_referral_all_years
GAD_FirstScore,0.736,iapt_demographics_and_referral_all_years
GAD_LastScore,0.312,iapt_demographics_and_referral_all_years
GMPCodeReg,1,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance,0,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance_RecDate,0,iapt_demographics_and_referral_all_years
Gender,0.999,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Book_Count,0.993,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Computer_Count,0.993,iapt_demographics_and_referral_all_years
HighIntensityTherapy_FirstDate,0.329,iapt_demographics_and_referral_all_years
IAPTv1_5PathwayID,0.118,iapt_demographics_and_referral_all_years
IBS_FirstScore,0,iapt_demographics_and_referral_all_years
IBS_LastScore,0,iapt_demographics_and_referral_all_years
IMD_YEAR,0.992,iapt_demographics_and_referral_all_years
IndicesOfDeprivationDecile,0.992,iapt_demographics_and_referral_all_years
IndicesOfDeprivationQuartile,0.992,iapt_demographics_and_referral_all_years
IntegratedContact_FirstDate,0.095,iapt_demographics_and_referral_all_years
IntegratedTreatment_FirstDate,0.093,iapt_demographics_and_referral_all_years
InternetEnabledTherapy_Count,0.993,iapt_demographics_and_referral_all_years
InterpersonalPsychotherapy_Count,0.993,iapt_demographics_and_referral_all_years
JSAInd,0.174,iapt_demographics_and_referral_all_years
LSOA,0.993,iapt_demographics_and_referral_all_years
LanguageCodePreferred,0.555,iapt_demographics_and_referral_all_years
LocalAuthority,0.993,iapt_demographics_and_referral_all_years
LowIntensityTherapy_FirstDate,0.466,iapt_demographics_and_referral_all_years
Mindfulness_Count,0.993,iapt_demographics_and_referral_all_years
NHSNumberStatus,0.99,iapt_demographics_and_referral_all_years
NoChange_Flag,0.073,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Book_Count,0.993,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Computer_Count,0.993,iapt_demographics_and_referral_all_years
NotCaseness_Flag,0.018,iapt_demographics_and_referral_all_years
OCD_FirstScore,0.027,iapt_demographics_and_referral_all_years
OCD_LastScore,0.01,iapt_demographics_and_referral_all_years
OnsetDate,0.45,iapt_demographics_and_referral_all_years
OrgIDComm,0.993,iapt_demographics_and_referral_all_years
OrgIDGPPrac,0.952,iapt_demographics_and_referral_all_years
OrgIDLocalPatientId,1,iapt_demographics_and_referral_all_years
OrgIDResidenceResp,0.67,iapt_demographics_and_referral_all_years
OrgID_CCG_GP,0.972,iapt_demographics_and_referral_all_years
OrgID_CCG_Residence,0.996,iapt_demographics_and_referral_all_years
OrgID_Provider,1,iapt_demographics_and_referral_all_years
OtherBenefitInd,0.178,iapt_demographics_and_referral_all_years
OtherHighIntensity_Count,0.993,iapt_demographics_and_referral_all_years
OtherLowIntensity_Count,0.993,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance,0.01,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance_RecDate,0.008,iapt_demographics_and_referral_all_years
OvsVisChCat,0.165,iapt_demographics_and_referral_all_years
OvsVisChCatAppDate,0.141,iapt_demographics_and_referral_all_years
PHQ15_FirstScore,0.001,iapt_demographics_and_referral_all_years
PHQ15_LastScore,0,iapt_demographics_and_referral_all_years
PHQ9_FirstScore,0.736,iapt_demographics_and_referral_all_years
PHQ9_LastScore,0.312,iapt_demographics_and_referral_all_years
PIPInd,0.187,iapt_demographics_and_referral_all_years
PPSM,0,iapt_demographics_and_referral_all_years
PPSM_FirstScore,0,iapt_demographics_and_referral_all_years
PPSM_LastScore,0,iapt_demographics_and_referral_all_years
PSWQ_FirstScore,0.022,iapt_demographics_and_referral_all_years
PSWQ_LastScore,0.009,iapt_demographics_and_referral_all_years
PTSD_FirstScore,0.044,iapt_demographics_and_referral_all_years
PTSD_LastScore,0.011,iapt_demographics_and_referral_all_years
PanicDisorder_FirstScore,0.021,iapt_demographics_and_referral_all_years
PanicDisorder_LastScore,0.008,iapt_demographics_and_referral_all_years
PathwayID,0.993,iapt_demographics_and_referral_all_years
Postcode_Default,0.003,iapt_demographics_and_referral_all_years
Postcode_District,0.996,iapt_demographics_and_referral_all_years
PrevDiagCondInd,0.672,iapt_demographics_and_referral_all_years
Pseudo_Unique_ServiceRequestID,0.993,iapt_demographics_and_referral_all_years
PsychoeducationalPeerSupport_Count,0.993,iapt_demographics_and_referral_all_years
PsychotropicIndicator_First,0.67,iapt_demographics_and_referral_all_years
PsychotropicIndicator_Last,0.256,iapt_demographics_and_referral_all_years
Recovery_Flag,0.141,iapt_demographics_and_referral_all_years
ReferralRequestReceivedDate,0.993,iapt_demographics_and_referral_all_years
ReliableDeterioration_Flag,0.016,iapt_demographics_and_referral_all_years
ReliableImprovement_Flag,0.197,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance,0.352,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance_RecDate,0.329,iapt_demographics_and_referral_all_years
SSPInd,0.65,iapt_demographics_and_referral_all_years
SecondaryPresentingComplaint,0.295,iapt_demographics_and_referral_all_years
SelfEmployInd,0.298,iapt_demographics_and_referral_all_years
ServDischDate,0.683,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance,0.441,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance_RecDate,0.386,iapt_demographics_and_referral_all_years
SickAbsenceInd,0.271,iapt_demographics_and_referral_all_years
SickpayIndicator_First,0.646,iapt_demographics_and_referral_all_years
SickpayIndicator_Last,0.267,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance,0.002,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance_RecDate,0.002,iapt_demographics_and_referral_all_years
SocialPhobia_FirstScore,0.032,iapt_demographics_and_referral_all_years
SocialPhobia_LastScore,0.01,iapt_demographics_and_referral_all_years
SourceOfReferralMH,0.988,iapt_demographics_and_referral_all_years
StartDateGMPRegistration,0.652,iapt_demographics_and_referral_all_years
StructuredPhysicalActivity_Count,0.993,iapt_demographics_and_referral_all_years
