column_name,completeness,dataset
PEREND,0.67302275,hes_op_otr_all_years
PERSON_ID_DEID,1,hes_op_otr_all_years
PERSTART,0.67302275,hes_op_otr_all_years
PGPPRAC,0.99999973,hes_op_otr_all_years
POSTDIST,0.99741243,hes_op_otr_all_years
PREGGMP,1,hes_op_otr_all_years
PRIMERECP,0.98337264,hes_op_otr_all_years
PROCODE,1,hes_op_otr_all_years
PROCODEO,0.85151363,hes_op_otr_all_years
PROTYPE,0.99999997,hes_op_otr_all_years
PURSTHA,0.36491406,hes_op_otr_all_years
PURVAL,1,hes_op_otr_all_years
ProductionDate,1,hes_op_otr_all_years
RESHA,0.82102663,hes_op_otr_all_years
RESPCT,0.79066393,hes_op_otr_all_years
RESPCT02,0.33455136,hes_op_otr_all_years
RESPCT06,0.73763785,hes_op_otr_all_years
RESRO,0.82102663,hes_op_otr_all_years
RESSTHA,0.79066393,hes_op_otr_all_years
RESSTHA02,0.33455136,hes_op_otr_all_years
RESSTHA06,0.73763785,hes_op_otr_all_years
ROTREAT,0.82102663,hes_op_otr_all_years
RTTPEREND,0.22336806,hes_op_otr_all_years
RTTPERSTART,0.28754673,hes_op_otr_all_years
RTTPERSTAT,0.45612342,hes_op_otr_all_years
RURURB_IND,0.9761704,hes_op_otr_all_years
SENDER,1,hes_op_otr_all_years
SUBDATE,1,hes_op_otr_all_years
SUSHRGVERS,0.81389821,hes_op_otr_all_years
SUSLDDATE,0.8849416,hes_op_otr_all_years
SUSRECID,0.8849416,hes_op_otr_all_years
SUSSPELLID,0.83751819,hes_op_otr_all_years
WARD91,0.82102663,hes_op_otr_all_years
archived_on,1,hes_op_otr_all_years
BatchId,1,iapt_care_activities_all_years
ProductionDate,1,iapt_care_activities_all_years
actloctypecode,0.7812267,iapt_care_activities_all_years
age_carecontact_date,0.99979821,iapt_care_activities_all_years
apptype,1,iapt_care_activities_all_years
archived_on,1,iapt_care_activities_all_years
attendordnacode,0.99908849,iapt_care_activities_all_years
cancellation,0.05111621,iapt_care_activities_all_years
carecontdate,1,iapt_care_activities_all_years
carecontpatientthermode,0.85772858,iapt_care_activities_all_years
careconttime,0.99625201,iapt_care_activities_all_years
clincontactdurofcareact,0.27787432,iapt_care_activities_all_years
clincontdurofcarecont,0.94605786,iapt_care_activities_all_years
codefind,0,iapt_care_activities_all_years
codefind_fsn,0,iapt_care_activities_all_years
codeobs,0.00006724,iapt_care_activities_all_years
codeobs_fsn,0,iapt_care_activities_all_years
codeprocandprocstatus,0.42932639,iapt_care_activities_all_years
codeprocandprocstatus_fsn,0,iapt_care_activities_all_years
consmediumused,0.65948229,iapt_care_activities_all_years
distancefromhome_contactlocation,0.03424168,iapt_care_activities_all_years
extractperiod_enddate,1,iapt_care_activities_all_years
extractperiod_startdate,1,iapt_care_activities_all_years
findingcode_icd10_master,0,iapt_care_activities_all_years
findingdescription_icd10_master,0,iapt_care_activities_all_years
findschemeinuse,0.09160724,iapt_care_activities_all_years
iaptltcserviceind,1,iapt_care_activities_all_years
iaptv1_5pathwayid,0.11370118,iapt_care_activities_all_years
intenabledtherprog,0.00506257,iapt_care_activities_all_years
interpreterpresentind,0.17541645,iapt_care_activities_all_years
languagecodetreat,0.15085469,iapt_care_activities_all_years
numgrouptherfacilitators,0.60869003,iapt_care_activities_all_years
numgrouptherparticipants,0.60840565,iapt_care_activities_all_years
obsvalue,0.00006412,iapt_care_activities_all_years
orgid_provider,1,iapt_care_activities_all_years
orgidcomm,0.97286584,iapt_care_activities_all_years
pathwayid,1,iapt_care_activities_all_years
plannedcarecontindicator,0.68937416,iapt_care_activities_all_years
pseudo_unique_carecontactid,1,iapt_care_activities_all_years
pseudo_unique_servicerequestid,1,iapt_care_activities_all_years
pseudounique_careactivityid,0.88438766,iapt_care_activities_all_years
pseudounique_carepersonnelid_local,0.87828556,iapt_care_activities_all_years
psychmed,0.82099109,iapt_care_activities_all_years
qualattainleveliapt,0.35928039,iapt_care_activities_all_years
qualawardeddate,0.22445276,iapt_care_activities_all_years
qualplannedcompletiondate,0.03566836,iapt_care_activities_all_years
siteidoftreat,0.48874574,iapt_care_activities_all_years
time_referral_to_carecontact,1,iapt_care_activities_all_years
token_person_id,0.99999492,iapt_care_activities_all_years
unitmeasure,0.00015213,iapt_care_activities_all_years
validated_findingcode,0,iapt_care_activities_all_years
BatchId,1,iapt_care_cluster_all_years
ProductionDate,1,iapt_care_cluster_all_years
amhcareclustcodefin,1,iapt_care_cluster_all_years
archived_on,1,iapt_care_cluster_all_years
carecluster_daycount_ytd,0.28466964,iapt_care_cluster_all_years
carecluster_endedin_latest_rp_flag,0.36757623,iapt_care_cluster_all_years
carecluster_openat_latest_rpend_flag,0.36757623,iapt_care_cluster_all_years
carecluster_startedin_latest_rp_flag,0.36757623,iapt_care_cluster_all_years
enddatecareclust,0.20527477,iapt_care_cluster_all_years
endtimecareclust,0.13885489,iapt_care_cluster_all_years
extractperiod_enddate,1,iapt_care_cluster_all_years
extractperiod_startdate,1,iapt_care_cluster_all_years
orgid_provider,1,iapt_care_cluster_all_years
startdatecareclust,0.99980693,iapt_care_cluster_all_years
starttimecareclust,0.91358876,iapt_care_cluster_all_years
token_person_id,0.99999477,iapt_care_cluster_all_years
BatchId,1,iapt_coded_scored_assessments_all_years
ProductionDate,1,iapt_coded_scored_assessments_all_years
age_assessmentcompletion_date,0.99957355,iapt_coded_scored_assessments_all_years
archived_on,1,iapt_coded_scored_assessments_all_years
asstoolcompdate,1,iapt_coded_scored_assessments_all_years
asstoolcomptime,0.98891125,iapt_coded_scored_assessments_all_years
codedasstool_source,1,iapt_coded_scored_assessments_all_years
codedasstooltype,1,iapt_coded_scored_assessments_all_years
codedasstooltype_fsn,0,iapt_coded_scored_assessments_all_years
extractperiod_enddate,1,iapt_coded_scored_assessments_all_years
extractperiod_startdate,1,iapt_coded_scored_assessments_all_years
iaptv1_5pathwayid,0.09912066,iapt_coded_scored_assessments_all_years
orgid_provider,1,iapt_coded_scored_assessments_all_years
pathwayid,1,iapt_coded_scored_assessments_all_years
persscore,1,iapt_coded_scored_assessments_all_years
pseudo_unique_carecontactid,0.90641464,iapt_coded_scored_assessments_all_years
pseudo_unique_servicerequestid,1,iapt_coded_scored_assessments_all_years
pseudounique_careactivityid,0.90641464,iapt_coded_scored_assessments_all_years
token_person_id,0.99999437,iapt_coded_scored_assessments_all_years
ADSM,0.73541828,iapt_demographics_and_referral_all_years
ADSM_FirstScoreAtCaseness,0.16670853,iapt_demographics_and_referral_all_years
ADSM_FirstScoreNotAtCaseness,0.02376056,iapt_demographics_and_referral_all_years
ADSM_LastScoreNotAtCaseness,0.10974754,iapt_demographics_and_referral_all_years
AgeYr_Extract_EndDate,0.99798136,iapt_demographics_and_referral_all_years
AgeYr_Extract_StartDate,0.99798136,iapt_demographics_and_referral_all_years
Age_ReferralRequest_ReceivedDate,0.99453135,iapt_demographics_and_referral_all_years
Age_ServiceDischarge_Date,0.70418041,iapt_demographics_and_referral_all_years
AgoraAccom_FirstScore,0,iapt_demographics_and_referral_all_years
AgoraAccom_LastScore,0,iapt_demographics_and_referral_all_years
AgoraAlone_FirstScore,0.00510869,iapt_demographics_and_referral_all_years
AgoraAlone_LastScore,0.00176217,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance,0.00092239,iapt_demographics_and_referral_all_years
AlcoholUseStatus_SocPerCircumstance_RecDate,0.00089849,iapt_demographics_and_referral_all_years
AnxietyInventory_FirstScore,0.01675799,iapt_demographics_and_referral_all_years
AnxietyInventory_LastScore,0.00619835,iapt_demographics_and_referral_all_years
AppliedRelaxation_Count,0.99493083,iapt_demographics_and_referral_all_years
Assessment_FirstDate,0.71153522,iapt_demographics_and_referral_all_years
Assessment_LastDate,0.71153522,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance,0.00015354,iapt_demographics_and_referral_all_years
AsylumStatus_SocPerCircumstance_RecDate,0.00015241,iapt_demographics_and_referral_all_years
BIQ_FirstScore,0.00153204,iapt_demographics_and_referral_all_years
BIQ_LastScore,0.00027058,iapt_demographics_and_referral_all_years
BPI_FirstScore,0.00235903,iapt_demographics_and_referral_all_years
BPI_LastScore,0.00048565,iapt_demographics_and_referral_all_years
BatchId,1,iapt_demographics_and_referral_all_years
BenefitRecInd,0.4217023,iapt_demographics_and_referral_all_years
BriefPsychodynamicPsychotherapy_Count,0.99493083,iapt_demographics_and_referral_all_years
CAT_FirstScore,0.00026795,iapt_demographics_and_referral_all_years
CAT_LastScore,0.00004422,iapt_demographics_and_referral_all_years
CareContact_Email_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_FaceToFace_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_NotAttended_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_OnlineIM_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_Other_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_SMS_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_TalkType_Count,0.77117663,iapt_demographics_and_referral_all_years
CareContact_Telemedicine_Count,0.47053267,iapt_demographics_and_referral_all_years
CareContact_Telephone_Count,0.77117663,iapt_demographics_and_referral_all_years
Caseness_Flag,0.17883145,iapt_demographics_and_referral_all_years
Census_Year,0.99268903,iapt_demographics_and_referral_all_years
CognitiveBehaviourTherapy_Count,0.99493083,iapt_demographics_and_referral_all_years
CollaborativeCare_Count,0.99493083,iapt_demographics_and_referral_all_years
CommissioningRegion,0.98981669,iapt_demographics_and_referral_all_years
CommunitySignPosting_Count,0.99493083,iapt_demographics_and_referral_all_years
CompletedTreatment_Flag,0.2951977,iapt_demographics_and_referral_all_years
CounsellingDepression_Count,0.99493083,iapt_demographics_and_referral_all_years
County,0.99268903,iapt_demographics_and_referral_all_years
CouplesTherapyDepression_Count,0.99493083,iapt_demographics_and_referral_all_years
DDS_FirstScore,0.00060966,iapt_demographics_and_referral_all_years
DDS_LastScore,0.00010368,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance,0,iapt_demographics_and_referral_all_years
DebtStatus_SocPerCircumstance_RecDate,0,iapt_demographics_and_referral_all_years
DisabCode,0.75054262,iapt_demographics_and_referral_all_years
DistanceFromHome_GP,0.98254467,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance,0.00188767,iapt_demographics_and_referral_all_years
DrugUseStatus_SocPerCircumstance_RecDate,0.00183216,iapt_demographics_and_referral_all_years
ESAInd,0.17219167,iapt_demographics_and_referral_all_years
EduEstabTypeIAPT,0.19607943,iapt_demographics_and_referral_all_years
ElectoralWard,0.99268903,iapt_demographics_and_referral_all_years
EmpStatus_FirstDate,0.4140468,iapt_demographics_and_referral_all_years
EmpSupportInd,0.21431772,iapt_demographics_and_referral_all_years
EmpSupportReferral,0.02115635,iapt_demographics_and_referral_all_years
EmpSupport_FirstDate,0.01843116,iapt_demographics_and_referral_all_years
EmpSupport_LastDate,0.01723725,iapt_demographics_and_referral_all_years
EmployStatus,0.66628601,iapt_demographics_and_referral_all_years
EmployStatusRecDate,0.66616464,iapt_demographics_and_referral_all_years
EmploymentStatus_First,0.40620125,iapt_demographics_and_referral_all_years
EmploymentStatus_Last,0.16818412,iapt_demographics_and_referral_all_years
EmploymentSupport_Count,0.99493083,iapt_demographics_and_referral_all_years
EndCode,0.69523993,iapt_demographics_and_referral_all_years
EndDateGMPRegistration,0.0007043,iapt_demographics_and_referral_all_years
EthnicCategory,0.97466017,iapt_demographics_and_referral_all_years
ExtractPeriod_EndDate,1,iapt_demographics_and_referral_all_years
ExtractPeriod_StartDate,1,iapt_demographics_and_referral_all_years
EyeMovementDesensitisationReprocessing_Count,0.99493083,iapt_demographics_and_referral_all_years
GAD_FirstScore,0.73840145,iapt_demographics_and_referral_all_years
GAD_LastScore,0.31909581,iapt_demographics_and_referral_all_years
GMPCodeReg,1,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance,0.00002126,iapt_demographics_and_referral_all_years
GamblingStatus_SocPerCircumstance_RecDate,0.00002126,iapt_demographics_and_referral_all_years
Gender,0.99833888,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Book_Count,0.99493083,iapt_demographics_and_referral_all_years
GuidedSelfHelp_Computer_Count,0.99493083,iapt_demographics_and_referral_all_years
HighIntensityTherapy_FirstDate,0.31681996,iapt_demographics_and_referral_all_years
IAPTv1_5PathwayID,0.07339158,iapt_demographics_and_referral_all_years
IBS_FirstScore,0.00026663,iapt_demographics_and_referral_all_years
IBS_LastScore,0.00004478,iapt_demographics_and_referral_all_years
IMD_YEAR,0.99230197,iapt_demographics_and_referral_all_years
IndicesOfDeprivationDecile,0.99230197,iapt_demographics_and_referral_all_years
IndicesOfDeprivationQuartile,0.99230197,iapt_demographics_and_referral_all_years
IntegratedContact_FirstDate,0.10155652,iapt_demographics_and_referral_all_years
IntegratedTreatment_FirstDate,0.09927822,iapt_demographics_and_referral_all_years
InterpersonalPsychotherapy_Count,0.99493083,iapt_demographics_and_referral_all_years
JSAInd,0.10703081,iapt_demographics_and_referral_all_years
LSOA,0.99268903,iapt_demographics_and_referral_all_years
LanguageCodePreferred,0.56005753,iapt_demographics_and_referral_all_years
LocalAuthority,0.99268903,iapt_demographics_and_referral_all_years
LowIntensityTherapy_FirstDate,0.49093938,iapt_demographics_and_referral_all_years
Mindfulness_Count,0.99493083,iapt_demographics_and_referral_all_years
NHSNumberStatus,0.98774988,iapt_demographics_and_referral_all_years
NoChange_Flag,0.04765942,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Book_Count,0.99493083,iapt_demographics_and_referral_all_years
NonGuidedSelfHelp_Computer_Count,0.99493083,iapt_demographics_and_referral_all_years
NotCaseness_Flag,0.01165702,iapt_demographics_and_referral_all_years
OCD_FirstScore,0.02542921,iapt_demographics_and_referral_all_years
OCD_LastScore,0.00900258,iapt_demographics_and_referral_all_years
OnsetDate,0.45132797,iapt_demographics_and_referral_all_years
OrgIDComm,0.99493083,iapt_demographics_and_referral_all_years
OrgIDGPPrac,0.58536142,iapt_demographics_and_referral_all_years
OrgIDLocalPatientId,1,iapt_demographics_and_referral_all_years
OrgIDResidenceResp,0.41211584,iapt_demographics_and_referral_all_years
OrgID_CCG_GP,0.97340116,iapt_demographics_and_referral_all_years
OrgID_CCG_Residence,0.99599001,iapt_demographics_and_referral_all_years
OrgID_Provider,1,iapt_demographics_and_referral_all_years
OtherBenefitInd,0.10944177,iapt_demographics_and_referral_all_years
OtherHighIntensity_Count,0.99493083,iapt_demographics_and_referral_all_years
OtherLowIntensity_Count,0.99493083,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance,0.01074818,iapt_demographics_and_referral_all_years
Other_SocPerCircumstance_RecDate,0.0094824,iapt_demographics_and_referral_all_years
OvsVisChCat,0.18078517,iapt_demographics_and_referral_all_years
OvsVisChCatAppDate,0.15564988,iapt_demographics_and_referral_all_years
PHQ15_FirstScore,0.00060853,iapt_demographics_and_referral_all_years
PHQ15_LastScore,0.00018327,iapt_demographics_and_referral_all_years
PHQ9_FirstScore,0.73898269,iapt_demographics_and_referral_all_years
PHQ9_LastScore,0.31924747,iapt_demographics_and_referral_all_years
PIPInd,0.1868249,iapt_demographics_and_referral_all_years
PPSM,0.00000395,iapt_demographics_and_referral_all_years
PPSM_FirstScore,0.0000111,iapt_demographics_and_referral_all_years
PPSM_LastScore,0.00000395,iapt_demographics_and_referral_all_years
PSWQ_FirstScore,0.02193931,iapt_demographics_and_referral_all_years
PSWQ_LastScore,0.00890003,iapt_demographics_and_referral_all_years
PTSD_FirstScore,0.04890545,iapt_demographics_and_referral_all_years
PTSD_LastScore,0.01300654,iapt_demographics_and_referral_all_years
PanicDisorder_FirstScore,0.02113227,iapt_demographics_and_referral_all_years
PanicDisorder_LastScore,0.00804256,iapt_demographics_and_referral_all_years
PathwayID,0.99493083,iapt_demographics_and_referral_all_years
Postcode_Default,0.00354522,iapt_demographics_and_referral_all_years
Postcode_District,0.99624592,iapt_demographics_and_referral_all_years
PrevDiagCondInd,0.66531263,iapt_demographics_and_referral_all_years
ProductionDate,1,iapt_demographics_and_referral_all_years
Pseudo_Unique_ServiceRequestID,0.99493083,iapt_demographics_and_referral_all_years
PsychoeducationalPeerSupport_Count,0.99493083,iapt_demographics_and_referral_all_years
PsychotropicIndicator_First,0.67160563,iapt_demographics_and_referral_all_years
PsychotropicIndicator_Last,0.26410698,iapt_demographics_and_referral_all_years
Recovery_Flag,0.09221243,iapt_demographics_and_referral_all_years
ReferralRequestReceivedDate,0.99493083,iapt_demographics_and_referral_all_years
ReliableDeterioration_Flag,0.01031578,iapt_demographics_and_referral_all_years
ReliableImprovement_Flag,0.1290309,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance,0.30437828,iapt_demographics_and_referral_all_years
Religion_SocPerCircumstance_RecDate,0.28778117,iapt_demographics_and_referral_all_years
SSPInd,0.6425851,iapt_demographics_and_referral_all_years
SecondaryPresentingComplaint,0.18142757,iapt_demographics_and_referral_all_years
SelfEmployInd,0.29971913,iapt_demographics_and_referral_all_years
ServDischDate,0.70457556,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance,0.48955222,iapt_demographics_and_referral_all_years
SexOrien_SocPerCircumstance_RecDate,0.43881724,iapt_demographics_and_referral_all_years
SickAbsenceInd,0.26850515,iapt_demographics_and_referral_all_years
SickpayIndicator_First,0.39680823,iapt_demographics_and_referral_all_years
SickpayIndicator_Last,0.16390882,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance,0.0058081,iapt_demographics_and_referral_all_years
SmokingStatus_SocPerCircumstance_RecDate,0.00576858,iapt_demographics_and_referral_all_years
SocialPhobia_FirstScore,0.03145464,iapt_demographics_and_referral_all_years
SocialPhobia_LastScore,0.00973755,iapt_demographics_and_referral_all_years
SourceOfReferralMH,0.60738785,iapt_demographics_and_referral_all_years
StartDateGMPRegistration,0.65600579,iapt_demographics_and_referral_all_years
StructuredPhysicalActivity_Count,0.99493083,iapt_demographics_and_referral_all_years
TherapySession_FirstDate,0.7241756,iapt_demographics_and_referral_all_years
TherapySession_LastDate,0.7241756,iapt_demographics_and_referral_all_years
TherapySession_SecondDate,0.41230627,iapt_demographics_and_referral_all_years
TherapyType_First,0.70748497,iapt_demographics_and_referral_all_years
TherapyType_Last,0.70748497,iapt_demographics_and_referral_all_years
Token_Person_ID,0.99998457,iapt_demographics_and_referral_all_years
UCInd,0.20081423,iapt_demographics_and_referral_all_years
ValidPostcode_Flag,1,iapt_demographics_and_referral_all_years
Validated_EthnicCategory,1,iapt_demographics_and_referral_all_years
WASAS_HomeManagement_FirstScore,0.7058707,iapt_demographics_and_referral_all_years
WASAS_HomeManagement_LastScore,0.30242438,iapt_demographics_and_referral_all_years
WASAS_PrivateLeisureActivities_FirstScore,0.70575309,iapt_demographics_and_referral_all_years
WASAS_PrivateLeisureActivities_LastScore,0.30238731,iapt_demographics_and_referral_all_years
WASAS_Relationships_FirstScore,0.70574425,iapt_demographics_and_referral_all_years
WASAS_Relationships_LastScore,0.30239389,iapt_demographics_and_referral_all_years
WASAS_SocialLeisureActivities_FirstScore,0.70574895,iapt_demographics_and_referral_all_years
WASAS_SocialLeisureActivities_LastScore,0.30237734,iapt_demographics_and_referral_all_years
WASAS_Work_FirstScore,0.58032876,iapt_demographics_and_referral_all_years
WASAS_Work_LastScore,0.24507256,iapt_demographics_and_referral_all_years
WeekHoursWorked,0.24425104,iapt_demographics_and_referral_all_years
accommodationtype,0.03002514,iapt_demographics_and_referral_all_years
accommodationtypedate,0.03002514,iapt_demographics_and_referral_all_years
accommodationtypeenddate,0.00008279,iapt_demographics_and_referral_all_years
accommodationtypestartdate,0.00789428,iapt_demographics_and_referral_all_years
adsm_firstscore,0.54829232,iapt_demographics_and_referral_all_years
adsm_lastscore,0.20499413,iapt_demographics_and_referral_all_years
alcoholusestatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
archived_on,1,iapt_demographics_and_referral_all_years
asylumstatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
carecontact_attended_count,0.30064396,iapt_demographics_and_referral_all_years
carecontact_chatroom_count,0.30064396,iapt_demographics_and_referral_all_years
carecontact_count,0.99493083,iapt_demographics_and_referral_all_years
carecontact_messageboard_count,0.30064396,iapt_demographics_and_referral_all_years
carecontact_videoconsult_count,0.30064396,iapt_demographics_and_referral_all_years
cfs_firstscore,0.00003105,iapt_demographics_and_referral_all_years
cfs_lastscore,0.00000452,iapt_demographics_and_referral_all_years
count_employmentstatuses,0.37325747,iapt_demographics_and_referral_all_years
count_statutorysickpayindicators,0.37299479,iapt_demographics_and_referral_all_years
debtstatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
drugusestatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
empsupportdischargedate,0.003854,iapt_demographics_and_referral_all_years
ethniccategory2021,0,iapt_demographics_and_referral_all_years
gamblingstatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
genderidentity,0.3476527,iapt_demographics_and_referral_all_years
genderidentitysameatbirth,0.14841568,iapt_demographics_and_referral_all_years
internetenabledtherapy_count,0.99493083,iapt_demographics_and_referral_all_years
ladistrictauthgppractice,0.38159319,iapt_demographics_and_referral_all_years
orgidicbgppractice,0.30912757,iapt_demographics_and_referral_all_years
orgidicbres,0.31511894,iapt_demographics_and_referral_all_years
orgidsubicblocgp,0.30940756,iapt_demographics_and_referral_all_years
orgidsubicblocresidence,0.31639545,iapt_demographics_and_referral_all_years
other_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
presentingcomplainthighercategory,0.38389972,iapt_demographics_and_referral_all_years
presentingcomplaintlowercategory,0.133939,iapt_demographics_and_referral_all_years
religion_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
settledaccommodationind,0.01138813,iapt_demographics_and_referral_all_years
sexorien_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
smokingstatus_socpercircumstance_fsn,0,iapt_demographics_and_referral_all_years
sourceofreferraliapt,0.36556453,iapt_demographics_and_referral_all_years
treatmentcarecontact_count,0.99493083,iapt_demographics_and_referral_all_years
BatchId,1,iapt_employment_status_all_years
ProductionDate,1,iapt_employment_status_all_years
archived_on,1,iapt_employment_status_all_years
benefitrecind,0.64503596,iapt_employment_status_all_years
employstatus,1,iapt_employment_status_all_years
employstatusrecdate,0.99987932,iapt_employment_status_all_years
empsupportdischargedate,0.01417414,iapt_employment_status_all_years
empsupportind,0.30285217,iapt_employment_status_all_years
empsupportreferral,0.04758897,iapt_employment_status_all_years
esaind,0.27390803,iapt_employment_status_all_years
extractperiod_enddate,1,iapt_employment_status_all_years
extractperiod_startdate,1,iapt_employment_status_all_years
jsaind,0.1382793,iapt_employment_status_all_years
orgid_provider,1,iapt_employment_status_all_years
otherbenefitind,0.14144458,iapt_employment_status_all_years
pipind,0.29260402,iapt_employment_status_all_years
selfemployind,0.43113521,iapt_employment_status_all_years
sickabsenceind,0.39133258,iapt_employment_status_all_years
sspind,0.96451122,iapt_employment_status_all_years
token_person_id,0.99999497,iapt_employment_status_all_years
ucind,0.31072147,iapt_employment_status_all_years
weekhoursworked,0.3842795,iapt_employment_status_all_years
BatchId,1,iapt_internet_enabled_therapies_all_years
ProductionDate,1,iapt_internet_enabled_therapies_all_years
archived_on,1,iapt_internet_enabled_therapies_all_years
durationintenabledther,1,iapt_internet_enabled_therapies_all_years
enddateintenabledtherlog,1,iapt_internet_enabled_therapies_all_years
extractperiod_enddate,1,iapt_internet_enabled_therapies_all_years
extractperiod_startdate,1,iapt_internet_enabled_therapies_all_years
iaptv1_5pathwayid,0.04768925,iapt_internet_enabled_therapies_all_years
integratedsoftwareind,0.97266617,iapt_internet_enabled_therapies_all_years
intenabledtherprog,1,iapt_internet_enabled_therapies_all_years
orgid_provider,1,iapt_internet_enabled_therapies_all_years
pathwayid,1,iapt_internet_enabled_therapies_all_years
pseudo_unique_servicerequestid,1,iapt_internet_enabled_therapies_all_years
pseudounique_carepersonnelid_local,0.75448779,iapt_internet_enabled_therapies_all_years
qualattainleveliapt,0.23373469,iapt_internet_enabled_therapies_all_years
qualawardeddate,0.16942102,iapt_internet_enabled_therapies_all_years
qualplannedcompletiondate,0.02278998,iapt_internet_enabled_therapies_all_years
startdateintenabledtherlog,1,iapt_internet_enabled_therapies_all_years
token_person_id,1,iapt_internet_enabled_therapies_all_years
BatchId,1,iapt_mental_and_physical_health_conditions_all_years
ProductionDate,1,iapt_mental_and_physical_health_conditions_all_years
archived_on,1,iapt_mental_and_physical_health_conditions_all_years
extractperiod_enddate,1,iapt_mental_and_physical_health_conditions_all_years
extractperiod_startdate,1,iapt_mental_and_physical_health_conditions_all_years
findschemeinuse,0.58808704,iapt_mental_and_physical_health_conditions_all_years
iaptv1_5pathwayid,0.08123249,iapt_mental_and_physical_health_conditions_all_years
menphyshealthcondcode_icd10_master,0,iapt_mental_and_physical_health_conditions_all_years
menphyshealthconddescription_icd10_master,0.39718118,iapt_mental_and_physical_health_conditions_all_years
menphyshealthcondition,1,iapt_mental_and_physical_health_conditions_all_years
menphyshealthcondition_type,1,iapt_mental_and_physical_health_conditions_all_years
mentalphysicalhealthconditionrecordeddate,0.24741335,iapt_mental_and_physical_health_conditions_all_years
orgid_provider,0.60281882,iapt_mental_and_physical_health_conditions_all_years
pathwayid,0.98526822,iapt_mental_and_physical_health_conditions_all_years
prescompcodsig,0.57296505,iapt_mental_and_physical_health_conditions_all_years
prescompdate,0.31607823,iapt_mental_and_physical_health_conditions_all_years
pseudo_unique_servicerequestid,0.98526822,iapt_mental_and_physical_health_conditions_all_years
schemeinuse,0.41191296,iapt_mental_and_physical_health_conditions_all_years
token_person_id,0.99999115,iapt_mental_and_physical_health_conditions_all_years
validated_menphyshealthcondcode,0.98526822,iapt_mental_and_physical_health_conditions_all_years
BatchId,1,iapt_onward_referrals_all_years
ProductionDate,1,iapt_onward_referrals_all_years
archived_on,1,iapt_onward_referrals_all_years
extractperiod_enddate,1,iapt_onward_referrals_all_years
extractperiod_startdate,1,iapt_onward_referrals_all_years
iaptv1_5pathwayid,0.02345667,iapt_onward_referrals_all_years
onwardreferdate,1,iapt_onward_referrals_all_years
onwardreferreason,0.87418087,iapt_onward_referrals_all_years
onwardrefertime,0.15077965,iapt_onward_referrals_all_years
orgid_provider,1,iapt_onward_referrals_all_years
orgidreceiving,0.30988507,iapt_onward_referrals_all_years
pathwayid,1,iapt_onward_referrals_all_years
pseudo_unique_servicerequestid,1,iapt_onward_referrals_all_years
token_person_id,0.9999832,iapt_onward_referrals_all_years
ActLocTypeCode,0.79119242,iapt_v2_1_care_activities_all_years
Age_CareContact_Date,0.99983248,iapt_v2_1_care_activities_all_years
AppType,1,iapt_v2_1_care_activities_all_years
AttendOrDNACode,0.99871252,iapt_v2_1_care_activities_all_years
BatchId,1,iapt_v2_1_care_activities_all_years
Cancellation,0.04195866,iapt_v2_1_care_activities_all_years
CareContDate,1,iapt_v2_1_care_activities_all_years
CareContPatientTherMode,0.84624675,iapt_v2_1_care_activities_all_years
CareContTime,0.99600269,iapt_v2_1_care_activities_all_years
ClinContDurOfCareCont,0.93662122,iapt_v2_1_care_activities_all_years
ClinContactDurOfCareAct,0.30764779,iapt_v2_1_care_activities_all_years
CodeFind,0,iapt_v2_1_care_activities_all_years
CodeFind_FSN,0,iapt_v2_1_care_activities_all_years
CodeObs,0.00007416,iapt_v2_1_care_activities_all_years
CodeObs_FSN,0,iapt_v2_1_care_activities_all_years
CodeProcAndProcStatus,0.46883843,iapt_v2_1_care_activities_all_years
CodeProcAndProcStatus_FSN,0,iapt_v2_1_care_activities_all_years
