column_name,completeness,dataset
ACPSPEF_3,0.053,hes_apc_acp_all_years
ACPSPEF_4,0.041,hes_apc_acp_all_years
ACPSPEF_5,0.037,hes_apc_acp_all_years
ACPSPEF_6,0.036,hes_apc_acp_all_years
ACPSPEF_7,0.035,hes_apc_acp_all_years
ACPSPEF_8,0.035,hes_apc_acp_all_years
ACPSPEF_9,0.039,hes_apc_acp_all_years
ACPSTAR_1,0.791,hes_apc_acp_all_years
ACPSTAR_2,0.093,hes_apc_acp_all_years
ACPSTAR_3,0.02,hes_apc_acp_all_years
ACPSTAR_4,0.008,hes_apc_acp_all_years
ACPSTAR_5,0.004,hes_apc_acp_all_years
ACPSTAR_6,0.003,hes_apc_acp_all_years
ACPSTAR_7,0.002,hes_apc_acp_all_years
ACPSTAR_8,0.003,hes_apc_acp_all_years
ACPSTAR_9,0.006,hes_apc_acp_all_years
ACP_TOPIC_IND,1.0,hes_apc_acp_all_years
A_NUMACP,0.98,hes_apc_acp_all_years
DEPDAYS_1,0.944,hes_apc_acp_all_years
DEPDAYS_2,0.388,hes_apc_acp_all_years
DEPDAYS_3,0.329,hes_apc_acp_all_years
DEPDAYS_4,0.319,hes_apc_acp_all_years
DEPDAYS_5,0.316,hes_apc_acp_all_years
DEPDAYS_6,0.315,hes_apc_acp_all_years
DEPDAYS_7,0.315,hes_apc_acp_all_years
DEPDAYS_8,0.315,hes_apc_acp_all_years
DEPDAYS_9,0.315,hes_apc_acp_all_years
EPIKEY,1.0,hes_apc_acp_all_years
FYEAR,1.0,hes_apc_acp_all_years
INTDAYS_1,0.942,hes_apc_acp_all_years
INTDAYS_2,0.388,hes_apc_acp_all_years
INTDAYS_3,0.328,hes_apc_acp_all_years
INTDAYS_4,0.319,hes_apc_acp_all_years
INTDAYS_5,0.316,hes_apc_acp_all_years
INTDAYS_6,0.315,hes_apc_acp_all_years
INTDAYS_7,0.315,hes_apc_acp_all_years
INTDAYS_8,0.315,hes_apc_acp_all_years
INTDAYS_9,0.315,hes_apc_acp_all_years
MONTH,1.0,hes_apc_acp_all_years
NUMACP,1.0,hes_apc_acp_all_years
ORGSUP_1,0.864,hes_apc_acp_all_years
ORGSUP_2,0.195,hes_apc_acp_all_years
ORGSUP_3,0.107,hes_apc_acp_all_years
ORGSUP_4,0.096,hes_apc_acp_all_years
ORGSUP_5,0.093,hes_apc_acp_all_years
ORGSUP_6,0.092,hes_apc_acp_all_years
ORGSUP_7,0.092,hes_apc_acp_all_years
ORGSUP_8,0.092,hes_apc_acp_all_years
ORGSUP_9,0.095,hes_apc_acp_all_years
PARTYEAR,1.0,hes_apc_acp_all_years
PERSON_ID_DEID,1.0,hes_apc_acp_all_years
YEAR,1.0,hes_apc_acp_all_years
ADMIDATE,1.0,hes_apc_all_years
ADMIMETH,1.0,hes_apc_all_years
ADMINCAT,1.0,hes_apc_all_years
ADMINCATST,0.065,hes_apc_all_years
ADMISORC,1.0,hes_apc_all_years
AEKEY,0.091,hes_apc_all_years
ALCBRDDIAG,0.345,hes_apc_all_years
ALCBRDFRAC,0.801,hes_apc_all_years
ALCDIAG_4,0.197,hes_apc_all_years
ALCFRAC,0.862,hes_apc_all_years
ALCNRWDIAG,0.149,hes_apc_all_years
ALCNRWFRAC,0.801,hes_apc_all_years
AT_GP_PRACTICE,0.493,hes_apc_all_years
AT_RESIDENCE,0.493,hes_apc_all_years
AT_TREATMENT,0.493,hes_apc_all_years
CANNET,0.557,hes_apc_all_years
CANREG,0.645,hes_apc_all_years
CAUSE_3,0.073,hes_apc_all_years
CAUSE_4,0.073,hes_apc_all_years
CCG_GP_PRACTICE,0.583,hes_apc_all_years
CCG_RESIDENCE,0.583,hes_apc_all_years
CCG_RESPONSIBILITY,0.583,hes_apc_all_years
CCG_RESPONSIBILITY_ORIGIN,0.583,hes_apc_all_years
CCG_TREATMENT,0.583,hes_apc_all_years
CCG_TREATMENT_ORIGIN,0.583,hes_apc_all_years
CLASSPAT,1.0,hes_apc_all_years
CR_GP_PRACTICE,0.583,hes_apc_all_years
CR_RESIDENCE,0.583,hes_apc_all_years
CR_TREATMENT,0.583,hes_apc_all_years
DIAG_3_01,0.998,hes_apc_all_years
DIAG_3_02,0.817,hes_apc_all_years
DIAG_3_03,0.547,hes_apc_all_years
DIAG_3_04,0.417,hes_apc_all_years
DIAG_3_05,0.322,hes_apc_all_years
DIAG_3_06,0.25,hes_apc_all_years
DIAG_3_07,0.194,hes_apc_all_years
DIAG_3_08,0.149,hes_apc_all_years
DIAG_3_09,0.118,hes_apc_all_years
DIAG_3_10,0.093,hes_apc_all_years
DIAG_3_11,0.074,hes_apc_all_years
DIAG_3_12,0.059,hes_apc_all_years
DIAG_3_13,0.046,hes_apc_all_years
DIAG_3_14,0.033,hes_apc_all_years
DIAG_3_15,0.022,hes_apc_all_years
DIAG_3_16,0.018,hes_apc_all_years
DIAG_3_17,0.014,hes_apc_all_years
DIAG_3_18,0.012,hes_apc_all_years
DIAG_3_19,0.009,hes_apc_all_years
DIAG_3_20,0.008,hes_apc_all_years
DIAG_3_CONCAT,0.999,hes_apc_all_years
DIAG_4_01,0.998,hes_apc_all_years
DIAG_4_02,0.817,hes_apc_all_years
DIAG_4_03,0.547,hes_apc_all_years
DIAG_4_04,0.417,hes_apc_all_years
DIAG_4_05,0.322,hes_apc_all_years
DIAG_4_06,0.25,hes_apc_all_years
DIAG_4_07,0.194,hes_apc_all_years
DIAG_4_08,0.149,hes_apc_all_years
DIAG_4_09,0.118,hes_apc_all_years
DIAG_4_10,0.093,hes_apc_all_years
DIAG_4_11,0.074,hes_apc_all_years
DIAG_4_12,0.059,hes_apc_all_years
DIAG_4_13,0.046,hes_apc_all_years
DIAG_4_14,0.033,hes_apc_all_years
DIAG_4_15,0.022,hes_apc_all_years
DIAG_4_16,0.018,hes_apc_all_years
DIAG_4_17,0.014,hes_apc_all_years
DIAG_4_18,0.012,hes_apc_all_years
DIAG_4_19,0.009,hes_apc_all_years
DIAG_4_20,0.008,hes_apc_all_years
DIAG_4_CONCAT,0.999,hes_apc_all_years
DIAG_COUNT,0.999,hes_apc_all_years
DISDATE,0.968,hes_apc_all_years
DISDEST,1.0,hes_apc_all_years
DISMETH,1.0,hes_apc_all_years
ELECDATE,0.738,hes_apc_all_years
ELECDUR,0.371,hes_apc_all_years
ELECDUR_CALC,0.263,hes_apc_all_years
EPIDUR,0.998,hes_apc_all_years
EPIEND,0.997,hes_apc_all_years
EPIKEY,1.0,hes_apc_all_years
EPIORDER,1.0,hes_apc_all_years
EPISTART,1.0,hes_apc_all_years
EPISTAT,1.0,hes_apc_all_years
EPITYPE,1.0,hes_apc_all_years
ETHNOS,1.0,hes_apc_all_years
FAE,1.0,hes_apc_all_years
FAE_EMERGENCY,1.0,hes_apc_all_years
FCE,1.0,hes_apc_all_years
FDE,1.0,hes_apc_all_years
FYEAR,1.0,hes_apc_all_years
GORTREAT,0.832,hes_apc_all_years
GPPRAC,1.0,hes_apc_all_years
HRG40,0.0,hes_apc_all_years
HRGLATE35,0.331,hes_apc_all_years
LSOA01,0.971,hes_apc_all_years
LSOA11,0.808,hes_apc_all_years
MAINSPEF,1.0,hes_apc_all_years
MSOA01,0.971,hes_apc_all_years
MSOA11,0.808,hes_apc_all_years
MYDOB,1.0,hes_apc_all_years
NEODUR,0.042,hes_apc_all_years
NER_GP_PRACTICE,0.369,hes_apc_all_years
NER_RESIDENCE,0.369,hes_apc_all_years
NER_TREATMENT,0.369,hes_apc_all_years
OPERTN_3_01,0.998,hes_apc_all_years
OPERTN_3_02,0.389,hes_apc_all_years
OPERTN_3_03,0.201,hes_apc_all_years
OPERTN_3_04,0.107,hes_apc_all_years
OPERTN_3_05,0.056,hes_apc_all_years
OPERTN_3_06,0.035,hes_apc_all_years
OPERTN_3_07,0.022,hes_apc_all_years
OPERTN_3_08,0.015,hes_apc_all_years
OPERTN_3_09,0.011,hes_apc_all_years
OPERTN_3_10,0.008,hes_apc_all_years
OPERTN_3_11,0.006,hes_apc_all_years
OPERTN_3_12,0.004,hes_apc_all_years
OPERTN_3_13,0.002,hes_apc_all_years
OPERTN_3_14,0.002,hes_apc_all_years
OPERTN_3_15,0.001,hes_apc_all_years
OPERTN_3_16,0.001,hes_apc_all_years
OPERTN_3_17,0.001,hes_apc_all_years
OPERTN_3_18,0.001,hes_apc_all_years
OPERTN_3_19,0.001,hes_apc_all_years
OPERTN_3_20,0.001,hes_apc_all_years
OPERTN_3_21,0.0,hes_apc_all_years
OPERTN_3_22,0.0,hes_apc_all_years
OPERTN_3_23,0.0,hes_apc_all_years
OPERTN_3_24,0.0,hes_apc_all_years
OPERTN_3_CONCAT,0.998,hes_apc_all_years
OPERTN_4_01,0.998,hes_apc_all_years
OPERTN_4_02,0.389,hes_apc_all_years
OPERTN_4_03,0.201,hes_apc_all_years
OPERTN_4_04,0.107,hes_apc_all_years
OPERTN_4_05,0.056,hes_apc_all_years
OPERTN_4_06,0.035,hes_apc_all_years
OPERTN_4_07,0.022,hes_apc_all_years
OPERTN_4_08,0.015,hes_apc_all_years
OPERTN_4_09,0.011,hes_apc_all_years
OPERTN_4_10,0.008,hes_apc_all_years
OPERTN_4_11,0.006,hes_apc_all_years
OPERTN_4_12,0.004,hes_apc_all_years
OPERTN_4_13,0.002,hes_apc_all_years
OPERTN_4_14,0.002,hes_apc_all_years
OPERTN_4_15,0.001,hes_apc_all_years
OPERTN_4_16,0.001,hes_apc_all_years
OPERTN_4_17,0.001,hes_apc_all_years
OPERTN_4_18,0.001,hes_apc_all_years
OPERTN_4_19,0.001,hes_apc_all_years
OPERTN_4_20,0.001,hes_apc_all_years
OPERTN_4_21,0.0,hes_apc_all_years
OPERTN_4_22,0.0,hes_apc_all_years
OPERTN_4_23,0.0,hes_apc_all_years
OPERTN_4_24,0.0,hes_apc_all_years
OPERTN_4_CONCAT,0.998,hes_apc_all_years
OPERTN_COUNT,0.587,hes_apc_all_years
PARTYEAR,1.0,hes_apc_all_years
PCON,0.567,hes_apc_all_years
PCON_ONS,0.542,hes_apc_all_years
PCTCODE_HIS,0.91,hes_apc_all_years
PCTORIG_HIS,0.91,hes_apc_all_years
PCTTREAT,0.91,hes_apc_all_years
PERSON_ID_DEID,1.0,hes_apc_all_years
PROCODE3,1.0,hes_apc_all_years
PROCODE5,1.0,hes_apc_all_years
PROCODET,0.832,hes_apc_all_years
PROVDIST,0.773,hes_apc_all_years
PROVDIST_FLAG,0.778,hes_apc_all_years
PURCODE,1.0,hes_apc_all_years
RANK_ORDER,0.073,hes_apc_all_years
RESCTY,0.91,hes_apc_all_years
RESCTY_ONS,0.542,hes_apc_all_years
RESGOR,0.91,hes_apc_all_years
RESGOR_ONS,0.542,hes_apc_all_years
RESLADST,0.91,hes_apc_all_years
RESLADST_ONS,0.542,hes_apc_all_years
RESPCT_HIS,0.91,hes_apc_all_years
RESSTHA_HIS,0.91,hes_apc_all_years
SEX,1.0,hes_apc_all_years
SITEDIST,0.719,hes_apc_all_years
SITEDIST_FLAG,0.724,hes_apc_all_years
SITETRET,0.937,hes_apc_all_years
SPELBGIN,1.0,hes_apc_all_years
SPELDUR,0.878,hes_apc_all_years
SPELDUR_CALC,0.51,hes_apc_all_years
SPELEND,1.0,hes_apc_all_years
STARTAGE,0.994,hes_apc_all_years
STARTAGE_CALC,0.994,hes_apc_all_years
STHATRET,0.91,hes_apc_all_years
SUSHRG,0.648,hes_apc_all_years
SUSRECID,0.699,hes_apc_all_years
TRETSPEF,1.0,hes_apc_all_years
WAITLIST,1.0,hes_apc_all_years
ACARDSUPDAYS,0.414,hes_cc_all_years
ADMIDATE,1.0,hes_cc_all_years
ARESSUPDAYS,0.415,hes_cc_all_years
BCARDSUPDAYS,0.419,hes_cc_all_years
BESTMATCH,0.475,hes_cc_all_years
BRESSUPDAYS,0.416,hes_cc_all_years
CCACTCODE1,0.577,hes_cc_all_years
CCACTCODE10,0.007,hes_cc_all_years
CCACTCODE11,0.005,hes_cc_all_years
CCACTCODE12,0.004,hes_cc_all_years
CCACTCODE13,0.004,hes_cc_all_years
CCACTCODE14,0.004,hes_cc_all_years
CCACTCODE15,0.004,hes_cc_all_years
CCACTCODE16,0.004,hes_cc_all_years
CCACTCODE17,0.004,hes_cc_all_years
CCACTCODE18,0.004,hes_cc_all_years
CCACTCODE19,0.004,hes_cc_all_years
CCACTCODE2,0.49,hes_cc_all_years
CCACTCODE20,0.003,hes_cc_all_years
CCACTCODE3,0.352,hes_cc_all_years
CCACTCODE4,0.221,hes_cc_all_years
CCACTCODE5,0.138,hes_cc_all_years
CCACTCODE6,0.083,hes_cc_all_years
CCACTCODE7,0.048,hes_cc_all_years
CCACTCODE8,0.025,hes_cc_all_years
CCACTCODE9,0.012,hes_cc_all_years
CCACTIVDATE,0.577,hes_cc_all_years
CCACTSEQ,0.577,hes_cc_all_years
CCADMISORC,0.307,hes_cc_all_years
CCADMITYPE,0.306,hes_cc_all_years
CCAPCREL,1.0,hes_cc_all_years
CCDISDATE,1.0,hes_cc_all_years
CCDISDEST,0.286,hes_cc_all_years
CCDISLOC,0.298,hes_cc_all_years
CCDISRDYDATE,0.245,hes_cc_all_years
CCDISRDYTIME,0.25,hes_cc_all_years
CCDISSTAT,0.293,hes_cc_all_years
CCDISTIME,0.996,hes_cc_all_years
CCEPIREL,0.577,hes_cc_all_years
CCLEV2DAYS,0.421,hes_cc_all_years
CCLEV3DAYS,0.416,hes_cc_all_years
CCPEREPREL,1.0,hes_cc_all_years
CCPERLASTFLG,0.438,hes_cc_all_years
CCPERNUM,1.0,hes_cc_all_years
CCPERTYPE,0.999,hes_cc_all_years
CCSORCLOC,0.303,hes_cc_all_years
CCSTARTDATE,1.0,hes_cc_all_years
CCSTARTTIME,0.944,hes_cc_all_years
CCUNITFUN,0.999,hes_cc_all_years
CDSEXTDATE,0.594,hes_cc_all_years
CDSVERSION,1.0,hes_cc_all_years
DERMSUPDAYS,0.412,hes_cc_all_years
DISDATE,0.977,hes_cc_all_years
DOBPS,0.0,hes_cc_all_years
EPIEND,1.0,hes_cc_all_years
EPISTART,1.0,hes_cc_all_years
EPISTAT,1.0,hes_cc_all_years
EPITYPE,1.0,hes_cc_all_years
ERROR_ON_REC,0.789,hes_cc_all_years
FYEAR,1.0,hes_cc_all_years
GESTDEL,0.487,hes_cc_all_years
GISUPDAYS,0.345,hes_cc_all_years
HCDCODE1,0.046,hes_cc_all_years
HCDCODE10,0.0,hes_cc_all_years
HCDCODE11,0.0,hes_cc_all_years
HCDCODE12,0.0,hes_cc_all_years
HCDCODE13,0.0,hes_cc_all_years
HCDCODE14,0.0,hes_cc_all_years
HCDCODE15,0.0,hes_cc_all_years
HCDCODE16,0.0,hes_cc_all_years
HCDCODE17,0.0,hes_cc_all_years
HCDCODE18,0.0,hes_cc_all_years
HCDCODE19,0.0,hes_cc_all_years
HCDCODE2,0.003,hes_cc_all_years
HCDCODE20,0.0,hes_cc_all_years
HCDCODE3,0.0,hes_cc_all_years
HCDCODE4,0.0,hes_cc_all_years
HCDCODE5,0.0,hes_cc_all_years
HCDCODE6,0.0,hes_cc_all_years
HCDCODE7,0.0,hes_cc_all_years
HCDCODE8,0.0,hes_cc_all_years
HCDCODE9,0.0,hes_cc_all_years
HES_RECORD_ID,1.0,hes_cc_all_years
LIVERSUPDAYS,0.412,hes_cc_all_years
LOPATIDPS,0.0,hes_cc_all_years
NCCACTS,0.577,hes_cc_all_years
NEUROSUPDAYS,0.413,hes_cc_all_years
NEWNHSNOPS,0.0,hes_cc_all_years
ORGSUPMAX,0.375,hes_cc_all_years
PARTYEAR,1.0,hes_cc_all_years
PERIOD,1.0,hes_cc_all_years
PERSON_ID_DEID,1.0,hes_cc_all_years
PROCODE,1.0,hes_cc_all_years
PROCODE3,1.0,hes_cc_all_years
PROCODE5,1.0,hes_cc_all_years
PROCSCHM,0.577,hes_cc_all_years
PROVSPNOPS,0.0,hes_cc_all_years
PSEUDSTAT,0.246,hes_cc_all_years
RECTYPE,1.0,hes_cc_all_years
RENSUPDAYS,0.413,hes_cc_all_years
SUSLDDATE,1.0,hes_cc_all_years
SUSRECID,1.0,hes_cc_all_years
UNITBEDCONFIG,0.307,hes_cc_all_years
WEIGHTTYPE,0.469,hes_cc_all_years
ADMINCAT,1.0,hes_op_all_years
APPTAGE,0.994,hes_op_all_years
APPTAGE_CALC,0.994,hes_op_all_years
APPTDATE,1.0,hes_op_all_years
ATENTYPE,1.0,hes_op_all_years
ATTENDANCE,1.0,hes_op_all_years
ATTENDED,1.0,hes_op_all_years
ATTENDID,0.0,hes_op_all_years
ATTENDKEY,1.0,hes_op_all_years
ATTENDKEY_FLAG,1.0,hes_op_all_years
AT_GP_PRACTICE,0.632,hes_op_all_years
AT_RESIDENCE,0.632,hes_op_all_years
AT_TREATMENT,0.632,hes_op_all_years
CANNET,0.712,hes_op_all_years
CANREG,0.836,hes_op_all_years
CCG_GP_PRACTICE,0.757,hes_op_all_years
CCG_RESIDENCE,0.757,hes_op_all_years
CCG_RESPONSIBILITY,0.757,hes_op_all_years
CCG_RESPONSIBILITY_ORIGIN,0.757,hes_op_all_years
CCG_TREATMENT,0.757,hes_op_all_years
CCG_TREATMENT_ORIGIN,0.757,hes_op_all_years
CR_GP_PRACTICE,0.757,hes_op_all_years
CR_RESIDENCE,0.757,hes_op_all_years
CR_TREATMENT,0.757,hes_op_all_years
DIAG_3_01,1.0,hes_op_all_years
DIAG_3_02,0.007,hes_op_all_years
DIAG_3_03,0.003,hes_op_all_years
DIAG_3_04,0.001,hes_op_all_years
DIAG_3_05,0.0,hes_op_all_years
DIAG_3_06,0.0,hes_op_all_years
DIAG_3_07,0.0,hes_op_all_years
DIAG_3_08,0.0,hes_op_all_years
DIAG_3_09,0.0,hes_op_all_years
DIAG_3_10,0.0,hes_op_all_years
DIAG_3_11,0.0,hes_op_all_years
DIAG_3_12,0.0,hes_op_all_years
DIAG_3_CONCAT,1.0,hes_op_all_years
DIAG_4_01,1.0,hes_op_all_years
DIAG_4_02,0.007,hes_op_all_years
DIAG_4_03,0.003,hes_op_all_years
DIAG_4_04,0.001,hes_op_all_years
DIAG_4_05,0.0,hes_op_all_years
DIAG_4_06,0.0,hes_op_all_years
DIAG_4_07,0.0,hes_op_all_years
DIAG_4_08,0.0,hes_op_all_years
DIAG_4_09,0.0,hes_op_all_years
DIAG_4_10,0.0,hes_op_all_years
DIAG_4_11,0.0,hes_op_all_years
DIAG_4_12,0.0,hes_op_all_years
DIAG_4_CONCAT,1.0,hes_op_all_years
DIAG_COUNT,1.0,hes_op_all_years
DNADATE,0.306,hes_op_all_years
ETHNOS,1.0,hes_op_all_years
FIRSTATT,1.0,hes_op_all_years
FYEAR,1.0,hes_op_all_years
GORTREAT,1.0,hes_op_all_years
GPPRAC,1.0,hes_op_all_years
LOCCLASS,1.0,hes_op_all_years
LOCTYPE,0.034,hes_op_all_years
LSOA01,0.993,hes_op_all_years
LSOA11,0.992,hes_op_all_years
MAINSPEF,1.0,hes_op_all_years
MSOA01,0.993,hes_op_all_years
MSOA11,0.992,hes_op_all_years
NER_GP_PRACTICE,0.499,hes_op_all_years
NER_RESIDENCE,0.499,hes_op_all_years
NER_TREATMENT,0.499,hes_op_all_years
OPERTN_3_01,1.0,hes_op_all_years
OPERTN_3_02,0.081,hes_op_all_years
OPERTN_3_03,0.038,hes_op_all_years
OPERTN_3_04,0.018,hes_op_all_years
OPERTN_3_05,0.01,hes_op_all_years
OPERTN_3_06,0.007,hes_op_all_years
OPERTN_3_07,0.005,hes_op_all_years
OPERTN_3_08,0.005,hes_op_all_years
OPERTN_3_09,0.004,hes_op_all_years
OPERTN_3_10,0.004,hes_op_all_years
OPERTN_3_11,0.004,hes_op_all_years
OPERTN_3_12,0.004,hes_op_all_years
OPERTN_3_13,0.0,hes_op_all_years
OPERTN_3_14,0.0,hes_op_all_years
OPERTN_3_15,0.0,hes_op_all_years
OPERTN_3_16,0.0,hes_op_all_years
OPERTN_3_17,0.0,hes_op_all_years
OPERTN_3_18,0.0,hes_op_all_years
OPERTN_3_19,0.0,hes_op_all_years
OPERTN_3_20,0.0,hes_op_all_years
OPERTN_3_21,0.0,hes_op_all_years
OPERTN_3_22,0.0,hes_op_all_years
OPERTN_3_23,0.0,hes_op_all_years
OPERTN_3_24,0.0,hes_op_all_years
OPERTN_3_CONCAT,1.0,hes_op_all_years
OPERTN_4_01,1.0,hes_op_all_years
OPERTN_4_02,0.081,hes_op_all_years
OPERTN_4_03,0.038,hes_op_all_years
OPERTN_4_04,0.018,hes_op_all_years
OPERTN_4_05,0.01,hes_op_all_years
OPERTN_4_06,0.007,hes_op_all_years
OPERTN_4_07,0.005,hes_op_all_years
OPERTN_4_08,0.005,hes_op_all_years
OPERTN_4_09,0.004,hes_op_all_years
OPERTN_4_10,0.004,hes_op_all_years
OPERTN_4_11,0.004,hes_op_all_years
OPERTN_4_12,0.004,hes_op_all_years
OPERTN_4_13,0.0,hes_op_all_years
OPERTN_4_14,0.0,hes_op_all_years
OPERTN_4_15,0.0,hes_op_all_years
OPERTN_4_16,0.0,hes_op_all_years
OPERTN_4_17,0.0,hes_op_all_years
OPERTN_4_18,0.0,hes_op_all_years
OPERTN_4_19,0.0,hes_op_all_years
OPERTN_4_20,0.0,hes_op_all_years
OPERTN_4_21,0.0,hes_op_all_years
OPERTN_4_22,0.0,hes_op_all_years
OPERTN_4_23,0.0,hes_op_all_years
OPERTN_4_24,0.0,hes_op_all_years
OPERTN_4_CONCAT,1.0,hes_op_all_years
OPERTN_COUNT,0.388,hes_op_all_years
OUTCOME,0.99,hes_op_all_years
PARTYEAR,1.0,hes_op_all_years
PCON,0.716,hes_op_all_years
PCON_ONS,0.71,hes_op_all_years
PCTCODE_HIS,0.875,hes_op_all_years
PCTORIG_HIS,0.875,hes_op_all_years
PCTTREAT,0.875,hes_op_all_years
PERSON_ID_DEID,1.0,hes_op_all_years
PREFERER,0.989,hes_op_all_years
PRIORITY,1.0,hes_op_all_years
PROCODE3,1.0,hes_op_all_years
PROCODE5,1.0,hes_op_all_years
PROCODET,1.0,hes_op_all_years
PROVDIST,0.946,hes_op_all_years
PROVDIST_FLAG,0.95,hes_op_all_years
PURCODE,1.0,hes_op_all_years
REFERORG,0.937,hes_op_all_years
REFSOURC,1.0,hes_op_all_years
REQDATE,1.0,hes_op_all_years
RESCTY,0.875,hes_op_all_years
RESCTY_ONS,0.71,hes_op_all_years
RESGOR,0.875,hes_op_all_years
RESGOR_ONS,0.71,hes_op_all_years
RESLADST,0.875,hes_op_all_years
RESLADST_ONS,0.71,hes_op_all_years
RESPCT_HIS,0.843,hes_op_all_years
RESSTHA_HIS,0.843,hes_op_all_years
SERVTYPE,1.0,hes_op_all_years
SEX,1.0,hes_op_all_years
SITEDIST,0.89,hes_op_all_years
SITEDIST_FLAG,0.895,hes_op_all_years
SITETRET,0.977,hes_op_all_years
STAFFTYP,1.0,hes_op_all_years
STHATRET,0.875,hes_op_all_years
SUSHRG,0.802,hes_op_all_years
TRETSPEF,1.0,hes_op_all_years
WAITDAYS,0.189,hes_op_all_years
WAITING,0.839,hes_op_all_years
WAIT_IND,1.0,hes_op_all_years
actloctypecode,0.77,iapt_care_activities_all_years
age_carecontact_date,1.0,iapt_care_activities_all_years
apptype,1.0,iapt_care_activities_all_years
attendordnacode,0.999,iapt_care_activities_all_years
cancellation,0.085,iapt_care_activities_all_years
carecontdate,1.0,iapt_care_activities_all_years
carecontpatientthermode,0.881,iapt_care_activities_all_years
careconttime,0.996,iapt_care_activities_all_years
clincontactdurofcareact,0.253,iapt_care_activities_all_years
clincontdurofcarecont,0.957,iapt_care_activities_all_years
codefind,0.0,iapt_care_activities_all_years
codeobs,0.0,iapt_care_activities_all_years
codeprocandprocstatus,0.387,iapt_care_activities_all_years
consmediumused,0.997,iapt_care_activities_all_years
distancefromhome_contactlocation,0.03,iapt_care_activities_all_years
extractperiod_enddate,1.0,iapt_care_activities_all_years
extractperiod_startdate,1.0,iapt_care_activities_all_years
findingcode_icd10_master,0.0,iapt_care_activities_all_years
findingdescription_icd10_master,0.0,iapt_care_activities_all_years
findschemeinuse,0.099,iapt_care_activities_all_years
iaptltcserviceind,1.0,iapt_care_activities_all_years
iaptv1_5pathwayid,0.397,iapt_care_activities_all_years
intenabledtherprog,0.014,iapt_care_activities_all_years
interpreterpresentind,0.183,iapt_care_activities_all_years
languagecodetreat,0.15,iapt_care_activities_all_years
numgrouptherfacilitators,0.63,iapt_care_activities_all_years
numgrouptherparticipants,0.629,iapt_care_activities_all_years
obsvalue,0.0,iapt_care_activities_all_years
orgid_provider,1.0,iapt_care_activities_all_years
orgidcomm,0.986,iapt_care_activities_all_years
pathwayid,1.0,iapt_care_activities_all_years
plannedcarecontindicator,0.735,iapt_care_activities_all_years
pseudo_unique_carecontactid,1.0,iapt_care_activities_all_years
pseudo_unique_servicerequestid,1.0,iapt_care_activities_all_years
pseudounique_careactivityid,0.908,iapt_care_activities_all_years
pseudounique_carepersonnelid_local,0.908,iapt_care_activities_all_years
psychmed,0.881,iapt_care_activities_all_years
qualattainleveliapt,0.119,iapt_care_activities_all_years
qualawardeddate,0.061,iapt_care_activities_all_years
qualplannedcompletiondate,0.008,iapt_care_activities_all_years
siteidoftreat,0.644,iapt_care_activities_all_years
time_referral_to_carecontact,1.0,iapt_care_activities_all_years
token_person_id,1.0,iapt_care_activities_all_years
unitmeasure,0.0,iapt_care_activities_all_years
validated_findingcode,0.0,iapt_care_activities_all_years
amhcareclustcodefin,1.0,iapt_care_cluster_all_years
enddatecareclust,0.165,iapt_care_cluster_all_years
endtimecareclust,0.099,iapt_care_cluster_all_years
extractperiod_enddate,1.0,iapt_care_cluster_all_years
extractperiod_startdate,1.0,iapt_care_cluster_all_years
orgid_provider,1.0,iapt_care_cluster_all_years
startdatecareclust,1.0,iapt_care_cluster_all_years
starttimecareclust,0.909,iapt_care_cluster_all_years
token_person_id,1.0,iapt_care_cluster_all_years
age_assessmentcompletion_date,0.999,iapt_coded_scored_assessments_all_years
asstoolcompdate,1.0,iapt_coded_scored_assessments_all_years
asstoolcomptime,0.984,iapt_coded_scored_assessments_all_years
codedasstool_source,1.0,iapt_coded_scored_assessments_all_years
codedasstooltype,1.0,iapt_coded_scored_assessments_all_years
extractperiod_enddate,1.0,iapt_coded_scored_assessments_all_years
extractperiod_startdate,1.0,iapt_coded_scored_assessments_all_years
iaptv1_5pathwayid,0.163,iapt_coded_scored_assessments_all_years
orgid_provider,1.0,iapt_coded_scored_assessments_all_years
pathwayid,1.0,iapt_coded_scored_assessments_all_years
persscore,1.0,iapt_coded_scored_assessments_all_years
pseudo_unique_carecontactid,0.91,iapt_coded_scored_assessments_all_years
pseudo_unique_servicerequestid,1.0,iapt_coded_scored_assessments_all_years
pseudounique_careactivityid,0.91,iapt_coded_scored_assessments_all_years
token_person_id,1.0,iapt_coded_scored_assessments_all_years
ADSM,0.993,iapt_demographics_and_referral_all_years
ADSM_FirstScore,0.736,iapt_demographics_and_referral_all_years
ADSM_FirstScoreAtCaseness,0.255,iapt_demographics_and_referral_all_years
ADSM_FirstScoreNotAtCaseness,0.036,iapt_demographics_and_referral_all_years
ADSM_LastScore,0.312,iapt_demographics_and_referral_all_years
ADSM_LastScoreNotAtCaseness,0.167,iapt_demographics_and_referral_all_years
AgeYr_Extract_EndDate,0.997,iapt_demographics_and_referral_all_years
AgeYr_Extract_StartDate,0.997,iapt_demographics_and_referral_all_years
Age_ReferralRequest_ReceivedDate,0.993,iapt_demographics_and_referral_all_years
Age_ServiceDischarge_Date,0.682,iapt_demographics_and_referral_all_years
AgoraAccom_FirstScore,0.0,iapt_demographics_and_referral_all_years
