dataset,column_name,completeness
hes_apc_otr_all_years,PRIMERCP,0.828
hes_apc_otr_all_years,PROCODE,1.0
hes_apc_otr_all_years,PROCODEO,0.655
hes_apc_otr_all_years,PROTYPE,0.828
hes_apc_otr_all_years,PROVSPNO,0.0
hes_apc_otr_all_years,PROVSPNOPS,0.995
hes_apc_otr_all_years,PURRO,0.14
hes_apc_otr_all_years,PURSTHA,0.413
hes_apc_otr_all_years,PURVAL,1.0
hes_apc_otr_all_years,REFERORG,0.789
hes_apc_otr_all_years,RESHA,0.929
hes_apc_otr_all_years,RESPCT,0.929
hes_apc_otr_all_years,RESPCT02,0.554
hes_apc_otr_all_years,RESPCT06,0.657
hes_apc_otr_all_years,RESRO,0.929
hes_apc_otr_all_years,RESSTHA,0.929
hes_apc_otr_all_years,RESSTHA02,0.554
hes_apc_otr_all_years,RESSTHA06,0.657
hes_apc_otr_all_years,ROTREAT,0.929
hes_apc_otr_all_years,RTTPEREND,0.103
hes_apc_otr_all_years,RTTPERSTART,0.121
hes_apc_otr_all_years,RTTPERSTAT,0.206
hes_apc_otr_all_years,RURURB_IND,0.97
hes_apc_otr_all_years,SENDER,0.828
hes_apc_otr_all_years,SUBDATE,0.888
hes_apc_otr_all_years,SUSCOREHRG,0.635
hes_apc_otr_all_years,SUSHRGVERS,0.635
hes_apc_otr_all_years,SUSLDDATE,0.693
hes_apc_otr_all_years,SUSSPELLID,0.653
hes_apc_otr_all_years,TREAT,0.384
hes_apc_otr_all_years,VIND,0.0
hes_apc_otr_all_years,WAITDAYS,0.09
hes_apc_otr_all_years,WARD91,0.928
hes_apc_otr_all_years,WARD98,0.056
hes_apc_otr_all_years,WARDSTRT,0.141
hes_apc_otr_all_years,WELL_BABY_IND,1.0
hes_cc_otr_all_years,CC_DATA_FLAG,0.422
hes_cc_otr_all_years,DB_VERSION_NO,0.0
hes_cc_otr_all_years,FILE_ID,0.0
hes_cc_otr_all_years,FYEAR,1.0
hes_cc_otr_all_years,HES_RECORD_ID,1.0
hes_cc_otr_all_years,PARTITION_KEY,0.0
hes_cc_otr_all_years,PARTYEAR,1.0
hes_cc_otr_all_years,PERSON_ID_DEID,1.0
hes_cc_otr_all_years,SUSRECID,1.0
hes_op_all_years,ADMINCAT,1.0
hes_op_all_years,APPTAGE,0.994
hes_op_all_years,APPTAGE_CALC,0.994
hes_op_all_years,APPTDATE,1.0
hes_op_all_years,ATENTYPE,1.0
hes_op_all_years,ATTENDANCE,1.0
hes_op_all_years,ATTENDED,1.0
hes_op_all_years,ATTENDID,0.0
hes_op_all_years,ATTENDKEY,1.0
hes_op_all_years,ATTENDKEY_FLAG,1.0
hes_op_all_years,AT_GP_PRACTICE,0.65
hes_op_all_years,AT_RESIDENCE,0.65
hes_op_all_years,AT_TREATMENT,0.65
hes_op_all_years,CANNET,0.732
hes_op_all_years,CANREG,0.831
hes_op_all_years,CCG_GP_PRACTICE,0.75
hes_op_all_years,CCG_RESIDENCE,0.75
hes_op_all_years,CCG_RESPONSIBILITY,0.75
hes_op_all_years,CCG_RESPONSIBILITY_ORIGIN,0.75
hes_op_all_years,CCG_TREATMENT,0.75
hes_op_all_years,CCG_TREATMENT_ORIGIN,0.75
hes_op_all_years,CR_GP_PRACTICE,0.75
hes_op_all_years,CR_RESIDENCE,0.75
hes_op_all_years,CR_TREATMENT,0.75
hes_op_all_years,DIAG_3_01,1.0
hes_op_all_years,DIAG_3_02,0.007
hes_op_all_years,DIAG_3_03,0.003
hes_op_all_years,DIAG_3_04,0.001
hes_op_all_years,DIAG_3_05,0.0
hes_op_all_years,DIAG_3_06,0.0
hes_op_all_years,DIAG_3_07,0.0
hes_op_all_years,DIAG_3_08,0.0
hes_op_all_years,DIAG_3_09,0.0
hes_op_all_years,DIAG_3_10,0.0
hes_op_all_years,DIAG_3_11,0.0
hes_op_all_years,DIAG_3_12,0.0
hes_op_all_years,DIAG_3_CONCAT,1.0
hes_op_all_years,DIAG_4_01,1.0
hes_op_all_years,DIAG_4_02,0.007
hes_op_all_years,DIAG_4_03,0.003
hes_op_all_years,DIAG_4_04,0.001
hes_op_all_years,DIAG_4_05,0.0
hes_op_all_years,DIAG_4_06,0.0
hes_op_all_years,DIAG_4_07,0.0
hes_op_all_years,DIAG_4_08,0.0
hes_op_all_years,DIAG_4_09,0.0
hes_op_all_years,DIAG_4_10,0.0
hes_op_all_years,DIAG_4_11,0.0
hes_op_all_years,DIAG_4_12,0.0
hes_op_all_years,DIAG_4_CONCAT,1.0
hes_op_all_years,DIAG_COUNT,1.0
hes_op_all_years,DNADATE,0.286
hes_op_all_years,ETHNOS,1.0
hes_op_all_years,FIRSTATT,1.0
hes_op_all_years,FYEAR,1.0
hes_op_all_years,GORTREAT,1.0
hes_op_all_years,GPPRAC,1.0
hes_op_all_years,LOCCLASS,1.0
hes_op_all_years,LOCTYPE,0.035
hes_op_all_years,LSOA01,0.993
hes_op_all_years,LSOA11,0.991
hes_op_all_years,MAINSPEF,1.0
hes_op_all_years,MSOA01,0.993
hes_op_all_years,MSOA11,0.991
hes_op_all_years,NER_GP_PRACTICE,0.485
hes_op_all_years,NER_RESIDENCE,0.485
hes_op_all_years,NER_TREATMENT,0.485
hes_op_all_years,OPERTN_3_01,1.0
hes_op_all_years,OPERTN_3_02,0.08
hes_op_all_years,OPERTN_3_03,0.037
hes_op_all_years,OPERTN_3_04,0.018
hes_op_all_years,OPERTN_3_05,0.01
hes_op_all_years,OPERTN_3_06,0.007
hes_op_all_years,OPERTN_3_07,0.005
hes_op_all_years,OPERTN_3_08,0.005
hes_op_all_years,OPERTN_3_09,0.005
hes_op_all_years,OPERTN_3_10,0.004
hes_op_all_years,OPERTN_3_11,0.004
hes_op_all_years,OPERTN_3_12,0.004
hes_op_all_years,OPERTN_3_13,0.0
hes_op_all_years,OPERTN_3_14,0.0
hes_op_all_years,OPERTN_3_15,0.0
hes_op_all_years,OPERTN_3_16,0.0
hes_op_all_years,OPERTN_3_17,0.0
hes_op_all_years,OPERTN_3_18,0.0
hes_op_all_years,OPERTN_3_19,0.0
hes_op_all_years,OPERTN_3_20,0.0
hes_op_all_years,OPERTN_3_21,0.0
hes_op_all_years,OPERTN_3_22,0.0
hes_op_all_years,OPERTN_3_23,0.0
hes_op_all_years,OPERTN_3_24,0.0
hes_op_all_years,OPERTN_3_CONCAT,1.0
hes_op_all_years,OPERTN_4_01,1.0
hes_op_all_years,OPERTN_4_02,0.08
hes_op_all_years,OPERTN_4_03,0.037
hes_op_all_years,OPERTN_4_04,0.018
hes_op_all_years,OPERTN_4_05,0.01
hes_op_all_years,OPERTN_4_06,0.007
hes_op_all_years,OPERTN_4_07,0.005
hes_op_all_years,OPERTN_4_08,0.005
hes_op_all_years,OPERTN_4_09,0.005
hes_op_all_years,OPERTN_4_10,0.004
hes_op_all_years,OPERTN_4_11,0.004
hes_op_all_years,OPERTN_4_12,0.004
hes_op_all_years,OPERTN_4_13,0.0
hes_op_all_years,OPERTN_4_14,0.0
hes_op_all_years,OPERTN_4_15,0.0
hes_op_all_years,OPERTN_4_16,0.0
hes_op_all_years,OPERTN_4_17,0.0
hes_op_all_years,OPERTN_4_18,0.0
hes_op_all_years,OPERTN_4_19,0.0
hes_op_all_years,OPERTN_4_20,0.0
hes_op_all_years,OPERTN_4_21,0.0
hes_op_all_years,OPERTN_4_22,0.0
hes_op_all_years,OPERTN_4_23,0.0
hes_op_all_years,OPERTN_4_24,0.0
hes_op_all_years,OPERTN_4_CONCAT,1.0
hes_op_all_years,OPERTN_COUNT,0.392
hes_op_all_years,OUTCOME,0.99
hes_op_all_years,PARTYEAR,1.0
hes_op_all_years,PCON,0.737
hes_op_all_years,PCON_ONS,0.701
hes_op_all_years,PCTCODE_HIS,0.9
hes_op_all_years,PCTORIG_HIS,0.9
hes_op_all_years,PCTTREAT,0.9
hes_op_all_years,PERSON_ID_DEID,1.0
hes_op_all_years,PREFERER,0.989
hes_op_all_years,PRIORITY,1.0
hes_op_all_years,PROCODE3,1.0
hes_op_all_years,PROCODE5,1.0
hes_op_all_years,PROCODET,1.0
hes_op_all_years,PROVDIST,0.944
hes_op_all_years,PROVDIST_FLAG,0.949
hes_op_all_years,PURCODE,1.0
hes_op_all_years,REFERORG,0.938
hes_op_all_years,REFSOURC,1.0
hes_op_all_years,REQDATE,1.0
hes_op_all_years,RESCTY,0.9
hes_op_all_years,RESCTY_ONS,0.701
hes_op_all_years,RESGOR,0.9
hes_op_all_years,RESGOR_ONS,0.701
hes_op_all_years,RESLADST,0.9
hes_op_all_years,RESLADST_ONS,0.701
hes_op_all_years,RESPCT_HIS,0.867
hes_op_all_years,RESSTHA_HIS,0.867
hes_op_all_years,SERVTYPE,1.0
hes_op_all_years,SEX,1.0
hes_op_all_years,SITEDIST,0.889
hes_op_all_years,SITEDIST_FLAG,0.893
hes_op_all_years,SITETRET,0.976
hes_op_all_years,STAFFTYP,1.0
hes_op_all_years,STHATRET,0.9
hes_op_all_years,SUSHRG,0.796
hes_op_all_years,TRETSPEF,1.0
hes_op_all_years,WAITDAYS,0.187
hes_op_all_years,WAITING,0.84
hes_op_all_years,WAIT_IND,1.0
hes_op_otr_all_years,ACTIVAGE,0.825
hes_op_otr_all_years,ATTENDKEY,1.0
hes_op_otr_all_years,A_ADMINCAT,0.292
hes_op_otr_all_years,BABYAGE,0.001
hes_op_otr_all_years,CARERSI,1.0
hes_op_otr_all_years,CSNUM,0.884
hes_op_otr_all_years,CURRWARD,0.9
hes_op_otr_all_years,CURRWARD_ONS,0.701
hes_op_otr_all_years,DIAGRAW,0.048
hes_op_otr_all_years,DIAG_01,1.0
hes_op_otr_all_years,DIAG_02,0.007
hes_op_otr_all_years,DIAG_03,0.003
hes_op_otr_all_years,DIAG_04,0.001
hes_op_otr_all_years,DIAG_05,0.0
hes_op_otr_all_years,DIAG_06,0.0
hes_op_otr_all_years,DIAG_07,0.0
hes_op_otr_all_years,DIAG_08,0.0
hes_op_otr_all_years,DIAG_09,0.0
hes_op_otr_all_years,DIAG_10,0.0
hes_op_otr_all_years,DIAG_11,0.0
hes_op_otr_all_years,DIAG_12,0.0
hes_op_otr_all_years,DOB_CFL,1.0
hes_op_otr_all_years,DUPLICATE_FLAG,0.427
hes_op_otr_all_years,DUPLICATE_FLAG_2,0.292
hes_op_otr_all_years,EARLDATOFF,0.054
hes_op_otr_all_years,ETHRAW,0.721
hes_op_otr_all_years,ETHRAWL,0.049
hes_op_otr_all_years,FYEAR,1.0
hes_op_otr_all_years,GPPRACHA,0.9
hes_op_otr_all_years,GPPRACRO,0.9
hes_op_otr_all_years,GPPRPCT,0.9
hes_op_otr_all_years,GPPRSTHA,0.9
hes_op_otr_all_years,HATREAT,0.9
hes_op_otr_all_years,HRGNHS,0.022
hes_op_otr_all_years,HRGNHSVN,0.115
hes_op_otr_all_years,IMD04,0.989
hes_op_otr_all_years,IMD04C,0.989
hes_op_otr_all_years,IMD04ED,0.989
hes_op_otr_all_years,IMD04EM,0.989
hes_op_otr_all_years,IMD04HD,0.989
hes_op_otr_all_years,IMD04HS,0.989
hes_op_otr_all_years,IMD04I,0.989
hes_op_otr_all_years,IMD04IA,0.989
hes_op_otr_all_years,IMD04IC,0.989
hes_op_otr_all_years,IMD04LE,0.989
hes_op_otr_all_years,IMD04RK,0.989
hes_op_otr_all_years,IMD04RK_DESC,0.989
hes_op_otr_all_years,IMD04_DECILE,0.989
hes_op_otr_all_years,MARSTAT,0.009
hes_op_otr_all_years,MYDOB,1.0
hes_op_otr_all_years,NEWNHSNO_CHECK,0.987
hes_op_otr_all_years,NHSNOIND,0.981
hes_op_otr_all_years,NODIAGS,0.874
hes_op_otr_all_years,NOPROCS,0.874
hes_op_otr_all_years,OACODE6,0.9
hes_op_otr_all_years,OPCS43,0.292
hes_op_otr_all_years,OPERRAW,0.189
hes_op_otr_all_years,OPERSTAT,0.953
hes_op_otr_all_years,OPERTN_01,1.0
hes_op_otr_all_years,OPERTN_02,0.08
hes_op_otr_all_years,OPERTN_03,0.037
hes_op_otr_all_years,OPERTN_04,0.018
hes_op_otr_all_years,OPERTN_05,0.01
hes_op_otr_all_years,OPERTN_06,0.007
hes_op_otr_all_years,OPERTN_07,0.005
hes_op_otr_all_years,OPERTN_08,0.005
hes_op_otr_all_years,OPERTN_09,0.005
hes_op_otr_all_years,OPERTN_10,0.004
hes_op_otr_all_years,OPERTN_11,0.004
hes_op_otr_all_years,OPERTN_12,0.004
hes_op_otr_all_years,OPERTN_13,0.0
hes_op_otr_all_years,OPERTN_14,0.0
hes_op_otr_all_years,OPERTN_15,0.0
hes_op_otr_all_years,OPERTN_16,0.0
hes_op_otr_all_years,OPERTN_17,0.0
hes_op_otr_all_years,OPERTN_18,0.0
hes_op_otr_all_years,OPERTN_19,0.0
hes_op_otr_all_years,OPERTN_20,0.0
hes_op_otr_all_years,OPERTN_21,0.0
hes_op_otr_all_years,OPERTN_22,0.0
hes_op_otr_all_years,OPERTN_23,0.0
hes_op_otr_all_years,OPERTN_24,0.0
hes_op_otr_all_years,OPRDTE01,0.0
hes_op_otr_all_years,OPRDTE02,0.0
hes_op_otr_all_years,OPRDTE03,0.0
hes_op_otr_all_years,OPRDTE04,0.0
hes_op_otr_all_years,OPRDTE05,0.0
hes_op_otr_all_years,OPRDTE06,0.0
hes_op_otr_all_years,OPRDTE07,0.0
hes_op_otr_all_years,OPRDTE08,0.0
hes_op_otr_all_years,OPRDTE09,0.0
hes_op_otr_all_years,OPRDTE10,0.0
hes_op_otr_all_years,OPRDTE11,0.0
hes_op_otr_all_years,OPRDTE12,0.0
hes_op_otr_all_years,OP_01RAW,0.0
hes_op_otr_all_years,OP_02RAW,0.0
hes_op_otr_all_years,OP_03RAW,0.0
hes_op_otr_all_years,OP_04RAW,0.0
hes_op_otr_all_years,OP_05RAW,0.0
hes_op_otr_all_years,OP_06RAW,0.0
hes_op_otr_all_years,OP_07RAW,0.0
hes_op_otr_all_years,OP_08RAW,0.0
hes_op_otr_all_years,OP_09RAW,0.0
hes_op_otr_all_years,OP_10RAW,0.0
hes_op_otr_all_years,OP_11RAW,0.0
hes_op_otr_all_years,OP_12RAW,0.0
hes_op_otr_all_years,ORGPPPID,0.434
hes_op_otr_all_years,PARTYEAR,1.0
hes_op_otr_all_years,PCFOUND,1.0
hes_op_otr_all_years,PCONSULT,1.0
hes_op_otr_all_years,PCTCODE,0.9
hes_op_otr_all_years,PCTCODE02,0.4
hes_op_otr_all_years,PCTCODE06,0.809
hes_op_otr_all_years,PCTNHS,0.993
hes_op_otr_all_years,PCTORIG,0.9
hes_op_otr_all_years,PCTORIG02,0.4
hes_op_otr_all_years,PCTORIG06,0.809
hes_op_otr_all_years,PEREND,0.675
hes_op_otr_all_years,PERSON_ID_DEID,1.0
hes_op_otr_all_years,PERSTART,0.675
hes_op_otr_all_years,PGPPRAC,1.0
hes_op_otr_all_years,POSTDIST,0.998
hes_op_otr_all_years,PREGGMP,1.0
hes_op_otr_all_years,PRIMERECP,1.0
hes_op_otr_all_years,PROCODE,1.0
hes_op_otr_all_years,PROCODEO,0.837
hes_op_otr_all_years,PROTYPE,1.0
hes_op_otr_all_years,PURSTHA,0.4
hes_op_otr_all_years,PURVAL,1.0
hes_op_otr_all_years,RESHA,0.9
hes_op_otr_all_years,RESPCT,0.867
hes_op_otr_all_years,RESPCT02,0.367
hes_op_otr_all_years,RESPCT06,0.809
hes_op_otr_all_years,RESRO,0.9
hes_op_otr_all_years,RESSTHA,0.867
hes_op_otr_all_years,RESSTHA02,0.367
hes_op_otr_all_years,RESSTHA06,0.809
hes_op_otr_all_years,ROTREAT,0.9
hes_op_otr_all_years,RTTPEREND,0.215
hes_op_otr_all_years,RTTPERSTART,0.277
hes_op_otr_all_years,RTTPERSTAT,0.436
hes_op_otr_all_years,RURURB_IND,0.993
hes_op_otr_all_years,SENDER,1.0
hes_op_otr_all_years,SUBDATE,1.0
hes_op_otr_all_years,SUSHRGVERS,0.796
hes_op_otr_all_years,SUSLDDATE,0.874
hes_op_otr_all_years,SUSRECID,0.874
hes_op_otr_all_years,SUSSPELLID,0.822
hes_op_otr_all_years,WARD91,0.9
iapt_care_activities_all_years,actloctypecode,0.776
iapt_care_activities_all_years,age_carecontact_date,1.0
iapt_care_activities_all_years,apptype,1.0
iapt_care_activities_all_years,attendordnacode,0.999
iapt_care_activities_all_years,cancellation,0.056
iapt_care_activities_all_years,carecontdate,1.0
iapt_care_activities_all_years,carecontpatientthermode,0.871
iapt_care_activities_all_years,careconttime,0.995
iapt_care_activities_all_years,clincontactdurofcareact,0.255
iapt_care_activities_all_years,clincontdurofcarecont,0.953
iapt_care_activities_all_years,codefind,0.0
iapt_care_activities_all_years,codeobs,0.0
iapt_care_activities_all_years,codeprocandprocstatus,0.391
iapt_care_activities_all_years,consmediumused,0.998
iapt_care_activities_all_years,distancefromhome_contactlocation,0.032
iapt_care_activities_all_years,extractperiod_enddate,1.0
iapt_care_activities_all_years,extractperiod_startdate,1.0
iapt_care_activities_all_years,findingcode_icd10_master,0.0
iapt_care_activities_all_years,findingdescription_icd10_master,0.0
iapt_care_activities_all_years,findschemeinuse,0.08
iapt_care_activities_all_years,iaptltcserviceind,1.0
iapt_care_activities_all_years,iaptv1_5pathwayid,0.171
iapt_care_activities_all_years,intenabledtherprog,0.006
iapt_care_activities_all_years,interpreterpresentind,0.175
iapt_care_activities_all_years,languagecodetreat,0.143
iapt_care_activities_all_years,numgrouptherfacilitators,0.634
iapt_care_activities_all_years,numgrouptherparticipants,0.633
iapt_care_activities_all_years,obsvalue,0.0
iapt_care_activities_all_years,orgid_provider,1.0
iapt_care_activities_all_years,orgidcomm,0.98
iapt_care_activities_all_years,pathwayid,1.0
iapt_care_activities_all_years,plannedcarecontindicator,0.72
iapt_care_activities_all_years,pseudo_unique_carecontactid,1.0
iapt_care_activities_all_years,pseudo_unique_servicerequestid,1.0
iapt_care_activities_all_years,pseudounique_careactivityid,0.899
iapt_care_activities_all_years,pseudounique_carepersonnelid_local,0.899
iapt_care_activities_all_years,psychmed,0.845
iapt_care_activities_all_years,qualattainleveliapt,0.346
iapt_care_activities_all_years,qualawardeddate,0.209
iapt_care_activities_all_years,qualplannedcompletiondate,0.038
iapt_care_activities_all_years,siteidoftreat,0.665
iapt_care_activities_all_years,time_referral_to_carecontact,1.0
iapt_care_activities_all_years,token_person_id,1.0
iapt_care_activities_all_years,unitmeasure,0.0
iapt_care_activities_all_years,validated_findingcode,0.0
iapt_mental_and_physical_health_conditions_all_years,extractperiod_enddate,1.0
iapt_mental_and_physical_health_conditions_all_years,extractperiod_startdate,1.0
iapt_mental_and_physical_health_conditions_all_years,findschemeinuse,1.0
iapt_mental_and_physical_health_conditions_all_years,iaptv1_5pathwayid,0.136
iapt_mental_and_physical_health_conditions_all_years,menphyshealthcondcode_icd10_master,0.0
iapt_mental_and_physical_health_conditions_all_years,menphyshealthconddescription_icd10_master,0.0
iapt_mental_and_physical_health_conditions_all_years,menphyshealthcondition,1.0
iapt_mental_and_physical_health_conditions_all_years,menphyshealthcondition_type,1.0
iapt_mental_and_physical_health_conditions_all_years,orgid_provider,1.0
iapt_mental_and_physical_health_conditions_all_years,pathwayid,1.0
iapt_mental_and_physical_health_conditions_all_years,prescompcodsig,0.57
iapt_mental_and_physical_health_conditions_all_years,prescompdate,0.537
iapt_mental_and_physical_health_conditions_all_years,pseudo_unique_servicerequestid,1.0
iapt_mental_and_physical_health_conditions_all_years,token_person_id,1.0
iapt_mental_and_physical_health_conditions_all_years,validated_menphyshealthcondcode,1.0
icnarc,AKIN_Stage,0.991
icnarc,APACHE_II_Acute_Physiology_Score,0.987
icnarc,APACHE_II_Score,0.986
icnarc,Acute_myelogenous_lymphocytic_leukaemia_or_multiple_myeloma,0.978
icnarc,Admission_currently_recently_pregnant,0.344
icnarc,Admission_for_pre_surgical_preparation,0.984
icnarc,Admission_type,0.984
icnarc,Adult_ICU_HDU_within_your_critical_care_transfer_group_in,0.109
icnarc,Adult_ICU_HDU_within_your_critical_care_transfer_group_out,0.122
icnarc,Advanced_cardiovascular_support_days,0.98
icnarc,Advanced_respiratory_support_days,0.98
icnarc,Age_at_admission_to_critical_care,0.991
icnarc,Assent_for_solid_organ_or_tissue_donation,0.273
icnarc,Assisted_conception_used_for_recent_pregnancy,0.009
icnarc,Associated_FIO2_from_arterial_blood_gas_with_lowest_PaO2,0.914
icnarc,Associated_PaCO2_from_arterial_blood_gas_with_lowest_PaO2,0.917
icnarc,Associated_PaCO2_from_arterial_blood_gas_with_lowest_pH,0.907
icnarc,Associated_absolute_neutrophil_count_from_Highest_white_blood_cell_count,0.607
icnarc,Associated_absolute_neutrophil_count_from_Lowest_white_blood_cell_count,0.933
icnarc,Associated_eye_component,0.697
icnarc,Associated_intubation_status_for_lowest_total_Glasgow_Coma_Score,0.662
icnarc,Associated_intubation_status_from_arterial_blood_gas_with_lowest_PaO2,0.901
icnarc,Associated_motor_component,0.697
icnarc,Associated_pH_from_arterial_blood_gas_with_lowest_PaO2,0.917
icnarc,Associated_verbal_component,0.697
icnarc,Basic_cardio_vascular_support_days,0.98
icnarc,Basic_respiratory_support_days,0.98
icnarc,Biopsy_proven_cirrhosis,0.978
icnarc,Brainstem_death_declared,0.286
icnarc,Burned_surface_area,0.0
icnarc,Cardiopulmonary_resuscitation_CPR_within_24_hours_prior_to_admission_to_your_unit,0.995
icnarc,Chemotherapy,0.978
icnarc,Chronic_myelogenous_lymphocytic_leukaemia,0.978
icnarc,Chronic_renal_replacement_therapy,0.978
icnarc,Classification_of_surgery,0.034
icnarc,Clostridium_difficile_present,0.979
icnarc,Congenital_immunohumoral_or_cellular_immune_deficiency_state,0.978
icnarc,Critical_care_visit_post_discharge_from_your_unit,0.525
icnarc,Critical_care_visit_prior_to_this_admission_to_your_unit,0.58
icnarc,Date_body_removed_from_your_unit,0.286
icnarc,Date_of_admission_to_your_hospital,0.999
icnarc,Date_of_admission_to_your_unit,1.0
icnarc,Date_of_birth_estimated,0.992
icnarc,Date_of_first_critical_care_visit_post_discharge_from_your_unit,0.379
icnarc,Date_of_last_critical_care_visit_prior_to_this_admission_to_your_unit,0.413
icnarc,Date_of_original_admission_to_ICU_HDU,0.952
icnarc,Date_of_original_admission_to_attendance_at_acute_hospital,0.72
icnarc,Date_treatment_first_withdrawn,0.162
icnarc,Date_when_fully_ready_to_discharge,0.634
icnarc,Delay,0.047
icnarc,Dependency_prior_to_admission_to_acute_hospital,0.987
icnarc,Dermatological_support_days,0.98
icnarc,Destination_post_discharge_from_your_hospital,0.509
icnarc,Expected_dependency_post_acute_hospital_discharge,0.658
icnarc,Gastrointestinal_support_days,0.98
icnarc,Gestation_at_delivery_of_recent_pregnancy,0.01
icnarc,Gestation_of_current_pregnancy,0.009
icnarc,Height,0.943
icnarc,Height_estimated,0.943
icnarc,Hepatic_encephalopathy,0.978
icnarc,Highest_blood_lactate,0.926
icnarc,Highest_central_temperature,0.556
icnarc,Highest_haemoglobin,0.952
icnarc,Highest_heart_rate,0.977
icnarc,Highest_level_of_care_received_in_the_first_24_hours_in_your_unit,0.936
icnarc,Highest_non_central_temperature,0.454
icnarc,Highest_non_ventilated_respiratory_rate,0.718
icnarc,Highest_serum_bicarbonate,0.322
icnarc,Highest_serum_creatinine,0.946
icnarc,Highest_serum_glucose,0.915
icnarc,Highest_serum_potassium,0.939
icnarc,Highest_serum_sodium,0.941
icnarc,Highest_serum_urea,0.944
icnarc,Highest_systolic_BP,0.99
icnarc,Highest_ventilated_respiratory_rate,0.415
icnarc,Highest_white_blood_cell_count,0.948
icnarc,Home_ventilation,0.978
icnarc,Hospital_housing_location_out,0.676
icnarc,Hospital_housing_non_transient_location_in,0.72
icnarc,Hospital_housing_transient_location_in,0.313
icnarc,Hysterectomy_at_since_delivery_of_recent_pregnancy,0.009
icnarc,ICNARC_Physiology_Score,0.987
icnarc,Inhalation_injury,0.0
icnarc,Length_of_stay_in_the_critical_care_unit_hours,0.983
icnarc,Level_0_days,0.98
icnarc,Level_1_days,0.98
icnarc,Level_2_days,0.98
icnarc,Level_3_days,0.98
icnarc,Level_of_care_received_at_discharge_from_your_unit,0.695
icnarc,Liver_support_days,0.98
icnarc,Location_in,0.985
icnarc,Location_out,0.694
icnarc,Lowest_arterial_pH,0.907
icnarc,Lowest_central_temperature,0.547
icnarc,Lowest_haemoglobin,0.954
icnarc,Lowest_heart_rate,0.978
icnarc,Lowest_non_central_temperature,0.455
icnarc,Lowest_non_ventilated_respiratory_rate,0.708
icnarc,Lowest_platelet_count,0.95
icnarc,Lowest_serum_bicarbonate,0.323
icnarc,Lowest_serum_creatinine,0.937
icnarc,Lowest_serum_glucose,0.915
icnarc,Lowest_serum_potassium,0.941
icnarc,Lowest_serum_sodium,0.944
icnarc,Lowest_systolic_BP,0.991
icnarc,Lowest_total_Glasgow_Coma_Score,0.705
icnarc,Lowest_ventilated_respiratory_rate,0.41
icnarc,Lowest_white_blood_cell_count,0.938
icnarc,Lymphoma,0.978
icnarc,MRSA_present,0.979
icnarc,Main_organism_causing_first_unit_acquired_infection_in_blood,0.042
icnarc,Metastatic_disease,0.978
icnarc,Month_year_of_birth,0.999
icnarc,Month_year_of_death,0.373
icnarc,Month_year_of_delivery_of_recent_pregnancy,0.009
icnarc,Month_year_of_discharge_from_your_hospital,0.984
icnarc,Month_year_of_discharge_from_your_unit,0.994
icnarc,Month_year_of_ultimate_discharge_from_ICU_HDU,0.936
icnarc,Month_year_of_ultimate_discharge_from_hospital,0.962
icnarc,NHS_NUMBER_DEID,1.0
icnarc,Neurological_status,0.721
icnarc,Neurological_support_days,0.98
icnarc,Number_of_babies_in_NICU_following_recent_pregnancy,0.009
icnarc,Number_of_live_births_babies,0.009
icnarc,Number_of_live_births_babies_and_or_stillbirths_from_previous_pregnancies,0.009
icnarc,Number_of_previous_Caesarean_sections_excluding_most_recent_pregnancy,0.009
icnarc,Number_of_stillbirths,0.009
icnarc,Number_of_unit_acquired_infections_present_in_blood,0.914
icnarc,Other_condition_in_past_medical_history_relevant_to_this_admission,0.242
icnarc,Other_condition_in_past_medical_history_relevant_to_this_admission_label,0.24
icnarc,Outcome_of_recent_pregnancy,0.009
icnarc,PaO2_from_arterial_blood_gas_with_lowest_PaO2,0.917
icnarc,Paired_diastolic_BP_for_highest_systolic_BP,0.99
icnarc,Paired_diastolic_BP_for_lowest_systolic_BP,0.991
icnarc,Portal_hypertension,0.978
icnarc,Primary_reason_for_admission_to_your_unit,0.999
icnarc,Primary_reason_for_admission_to_your_unit_label,0.989
icnarc,Prior_location_in,0.293
icnarc,Pupil_reactivity_left_eye,0.892
icnarc,Pupil_reactivity_right_eye,0.892
icnarc,Radiotherapy,0.978
icnarc,Reason_for_discharge_from_your_unit,0.706
icnarc,Referred_to_transplant_co_ordinator_for_solid_organ_or_tissue_donation,0.273
icnarc,Renal_support_days,0.98
icnarc,Residence_post_discharge_from_acute_hospital,0.504
icnarc,Residence_prior_to_admission_to_acute_hospital,0.996
icnarc,Secondary_reason_for_admission_to_your_unit,0.331
icnarc,Secondary_reason_for_admission_to_your_unit_label,0.326
icnarc,Sector_of_other_hospital_in,0.105
icnarc,Sector_of_other_hospital_out,0.139
icnarc,Sedated_or_paralysed_and_sedated_for_whole_of_first_24_hours_in_your_unit,0.989
icnarc,Sepsis_3,0.991
icnarc,Severe_respiratory_disease,0.978
icnarc,Sex,1.0
icnarc,Solid_organ_or_tissue_donor,0.286
icnarc,Specialty_code_prior_to_admission_to_your_unit,0.979
icnarc,Status_at_discharge_from_your_hospital,0.976
icnarc,Status_at_discharge_from_your_unit,0.995
icnarc,Status_at_ultimate_discharge_from_ICU_HDU,0.956
icnarc,Status_at_ultimate_discharge_from_hospital,0.964
