dataset,column_name,completeness
hes_apc_acp_all_years,ACPDISP_4,0.007
hes_apc_acp_all_years,ACPDISP_5,0.004
hes_apc_acp_all_years,ACPDISP_6,0.003
hes_apc_acp_all_years,ACPDISP_7,0.002
hes_apc_acp_all_years,ACPDISP_8,0.003
hes_apc_acp_all_years,ACPDISP_9,0.006
hes_apc_acp_all_years,ACPDQIND_1,0.41
hes_apc_acp_all_years,ACPDQIND_2,0.053
hes_apc_acp_all_years,ACPDQIND_3,0.012
hes_apc_acp_all_years,ACPDQIND_4,0.005
hes_apc_acp_all_years,ACPDQIND_5,0.003
hes_apc_acp_all_years,ACPDQIND_6,0.002
hes_apc_acp_all_years,ACPDQIND_7,0.002
hes_apc_acp_all_years,ACPDQIND_8,0.002
hes_apc_acp_all_years,ACPDQIND_9,0.001
hes_apc_acp_all_years,ACPEND_1,0.772
hes_apc_acp_all_years,ACPEND_2,0.09
hes_apc_acp_all_years,ACPEND_3,0.019
hes_apc_acp_all_years,ACPEND_4,0.007
hes_apc_acp_all_years,ACPEND_5,0.004
hes_apc_acp_all_years,ACPEND_6,0.003
hes_apc_acp_all_years,ACPEND_7,0.002
hes_apc_acp_all_years,ACPEND_8,0.003
hes_apc_acp_all_years,ACPEND_9,0.006
hes_apc_acp_all_years,ACPLOC_1,0.797
hes_apc_acp_all_years,ACPLOC_2,0.094
hes_apc_acp_all_years,ACPLOC_3,0.02
hes_apc_acp_all_years,ACPLOC_4,0.008
hes_apc_acp_all_years,ACPLOC_5,0.004
hes_apc_acp_all_years,ACPLOC_6,0.003
hes_apc_acp_all_years,ACPLOC_7,0.002
hes_apc_acp_all_years,ACPLOC_8,0.003
hes_apc_acp_all_years,ACPLOC_9,0.006
hes_apc_acp_all_years,ACPN_1,0.914
hes_apc_acp_all_years,ACPN_2,0.206
hes_apc_acp_all_years,ACPN_3,0.11
hes_apc_acp_all_years,ACPN_4,0.098
hes_apc_acp_all_years,ACPN_5,0.094
hes_apc_acp_all_years,ACPN_6,0.093
hes_apc_acp_all_years,ACPN_7,0.092
hes_apc_acp_all_years,ACPN_8,0.092
hes_apc_acp_all_years,ACPN_9,0.095
hes_apc_acp_all_years,ACPOUT_1,0.908
hes_apc_acp_all_years,ACPOUT_2,0.214
hes_apc_acp_all_years,ACPOUT_3,0.119
hes_apc_acp_all_years,ACPOUT_4,0.107
hes_apc_acp_all_years,ACPOUT_5,0.103
hes_apc_acp_all_years,ACPOUT_6,0.102
hes_apc_acp_all_years,ACPOUT_7,0.102
hes_apc_acp_all_years,ACPOUT_8,0.102
hes_apc_acp_all_years,ACPOUT_9,0.103
hes_apc_acp_all_years,ACPPLAN_1,0.848
hes_apc_acp_all_years,ACPPLAN_2,0.148
hes_apc_acp_all_years,ACPPLAN_3,0.053
hes_apc_acp_all_years,ACPPLAN_4,0.04
hes_apc_acp_all_years,ACPPLAN_5,0.037
hes_apc_acp_all_years,ACPPLAN_6,0.036
hes_apc_acp_all_years,ACPPLAN_7,0.035
hes_apc_acp_all_years,ACPPLAN_8,0.035
hes_apc_acp_all_years,ACPPLAN_9,0.039
hes_apc_acp_all_years,ACPSOUR_1,0.818
hes_apc_acp_all_years,ACPSOUR_2,0.125
hes_apc_acp_all_years,ACPSOUR_3,0.053
hes_apc_acp_all_years,ACPSOUR_4,0.041
hes_apc_acp_all_years,ACPSOUR_5,0.037
hes_apc_acp_all_years,ACPSOUR_6,0.036
hes_apc_acp_all_years,ACPSOUR_7,0.036
hes_apc_acp_all_years,ACPSOUR_8,0.036
hes_apc_acp_all_years,ACPSOUR_9,0.039
hes_apc_acp_all_years,ACPSPEF_1,0.85
hes_apc_acp_all_years,ACPSPEF_2,0.148
hes_apc_acp_all_years,ACPSPEF_3,0.053
hes_apc_acp_all_years,ACPSPEF_4,0.041
hes_apc_acp_all_years,ACPSPEF_5,0.037
hes_apc_acp_all_years,ACPSPEF_6,0.036
hes_apc_acp_all_years,ACPSPEF_7,0.035
hes_apc_acp_all_years,ACPSPEF_8,0.035
hes_apc_acp_all_years,ACPSPEF_9,0.039
hes_apc_acp_all_years,ACPSTAR_1,0.791
hes_apc_acp_all_years,ACPSTAR_2,0.093
hes_apc_acp_all_years,ACPSTAR_3,0.02
hes_apc_acp_all_years,ACPSTAR_4,0.008
hes_apc_acp_all_years,ACPSTAR_5,0.004
hes_apc_acp_all_years,ACPSTAR_6,0.003
hes_apc_acp_all_years,ACPSTAR_7,0.002
hes_apc_acp_all_years,ACPSTAR_8,0.003
hes_apc_acp_all_years,ACPSTAR_9,0.006
hes_apc_acp_all_years,ACP_TOPIC_IND,1.0
hes_apc_acp_all_years,A_NUMACP,0.98
hes_apc_acp_all_years,DEPDAYS_1,0.944
hes_apc_acp_all_years,DEPDAYS_2,0.388
hes_apc_acp_all_years,DEPDAYS_3,0.329
hes_apc_acp_all_years,DEPDAYS_4,0.319
hes_apc_acp_all_years,DEPDAYS_5,0.316
hes_apc_acp_all_years,DEPDAYS_6,0.315
hes_apc_acp_all_years,DEPDAYS_7,0.315
hes_apc_acp_all_years,DEPDAYS_8,0.315
hes_apc_acp_all_years,DEPDAYS_9,0.315
hes_apc_acp_all_years,EPIKEY,1.0
hes_apc_acp_all_years,FYEAR,1.0
hes_apc_acp_all_years,INTDAYS_1,0.942
hes_apc_acp_all_years,INTDAYS_2,0.388
hes_apc_acp_all_years,INTDAYS_3,0.328
hes_apc_acp_all_years,INTDAYS_4,0.319
hes_apc_acp_all_years,INTDAYS_5,0.316
hes_apc_acp_all_years,INTDAYS_6,0.315
hes_apc_acp_all_years,INTDAYS_7,0.315
hes_apc_acp_all_years,INTDAYS_8,0.315
hes_apc_acp_all_years,INTDAYS_9,0.315
hes_apc_acp_all_years,MONTH,1.0
hes_apc_acp_all_years,NUMACP,1.0
hes_apc_acp_all_years,ORGSUP_1,0.864
hes_apc_acp_all_years,ORGSUP_2,0.195
hes_apc_acp_all_years,ORGSUP_3,0.107
hes_apc_acp_all_years,ORGSUP_4,0.096
hes_apc_acp_all_years,ORGSUP_5,0.093
hes_apc_acp_all_years,ORGSUP_6,0.092
hes_apc_acp_all_years,ORGSUP_7,0.092
hes_apc_acp_all_years,ORGSUP_8,0.092
hes_apc_acp_all_years,ORGSUP_9,0.095
hes_apc_acp_all_years,PARTYEAR,1.0
hes_apc_acp_all_years,PERSON_ID_DEID,1.0
hes_apc_acp_all_years,YEAR,1.0
hes_apc_all_years,ADMIDATE,1.0
hes_apc_all_years,ADMIMETH,1.0
hes_apc_all_years,ADMINCAT,1.0
hes_apc_all_years,ADMINCATST,0.068
hes_apc_all_years,ADMISORC,1.0
hes_apc_all_years,AEKEY,0.086
hes_apc_all_years,ALCBRDDIAG,0.34
hes_apc_all_years,ALCBRDFRAC,0.793
hes_apc_all_years,ALCDIAG_4,0.194
hes_apc_all_years,ALCFRAC,0.857
hes_apc_all_years,ALCNRWDIAG,0.148
hes_apc_all_years,ALCNRWFRAC,0.793
hes_apc_all_years,AT_GP_PRACTICE,0.512
hes_apc_all_years,AT_RESIDENCE,0.512
hes_apc_all_years,AT_TREATMENT,0.512
hes_apc_all_years,CANNET,0.577
hes_apc_all_years,CANREG,0.632
hes_apc_all_years,CAUSE_3,0.073
hes_apc_all_years,CAUSE_4,0.073
hes_apc_all_years,CCG_GP_PRACTICE,0.568
hes_apc_all_years,CCG_RESIDENCE,0.568
hes_apc_all_years,CCG_RESPONSIBILITY,0.568
hes_apc_all_years,CCG_RESPONSIBILITY_ORIGIN,0.568
hes_apc_all_years,CCG_TREATMENT,0.568
hes_apc_all_years,CCG_TREATMENT_ORIGIN,0.568
hes_apc_all_years,CLASSPAT,1.0
hes_apc_all_years,CR_GP_PRACTICE,0.568
hes_apc_all_years,CR_RESIDENCE,0.568
hes_apc_all_years,CR_TREATMENT,0.568
hes_apc_all_years,DIAG_3_01,0.998
hes_apc_all_years,DIAG_3_02,0.815
hes_apc_all_years,DIAG_3_03,0.539
hes_apc_all_years,DIAG_3_04,0.409
hes_apc_all_years,DIAG_3_05,0.314
hes_apc_all_years,DIAG_3_06,0.242
hes_apc_all_years,DIAG_3_07,0.186
hes_apc_all_years,DIAG_3_08,0.141
hes_apc_all_years,DIAG_3_09,0.111
hes_apc_all_years,DIAG_3_10,0.087
hes_apc_all_years,DIAG_3_11,0.068
hes_apc_all_years,DIAG_3_12,0.054
hes_apc_all_years,DIAG_3_13,0.041
hes_apc_all_years,DIAG_3_14,0.03
hes_apc_all_years,DIAG_3_15,0.019
hes_apc_all_years,DIAG_3_16,0.016
hes_apc_all_years,DIAG_3_17,0.012
hes_apc_all_years,DIAG_3_18,0.01
hes_apc_all_years,DIAG_3_19,0.008
hes_apc_all_years,DIAG_3_20,0.006
hes_apc_all_years,DIAG_3_CONCAT,0.999
hes_apc_all_years,DIAG_4_01,0.998
hes_apc_all_years,DIAG_4_02,0.815
hes_apc_all_years,DIAG_4_03,0.539
hes_apc_all_years,DIAG_4_04,0.409
hes_apc_all_years,DIAG_4_05,0.314
hes_apc_all_years,DIAG_4_06,0.242
hes_apc_all_years,DIAG_4_07,0.186
hes_apc_all_years,DIAG_4_08,0.141
hes_apc_all_years,DIAG_4_09,0.111
hes_apc_all_years,DIAG_4_10,0.087
hes_apc_all_years,DIAG_4_11,0.068
hes_apc_all_years,DIAG_4_12,0.054
hes_apc_all_years,DIAG_4_13,0.041
hes_apc_all_years,DIAG_4_14,0.03
hes_apc_all_years,DIAG_4_15,0.019
hes_apc_all_years,DIAG_4_16,0.016
hes_apc_all_years,DIAG_4_17,0.012
hes_apc_all_years,DIAG_4_18,0.01
hes_apc_all_years,DIAG_4_19,0.008
hes_apc_all_years,DIAG_4_20,0.006
hes_apc_all_years,DIAG_4_CONCAT,0.999
hes_apc_all_years,DIAG_COUNT,0.999
hes_apc_all_years,DISDATE,0.968
hes_apc_all_years,DISDEST,1.0
hes_apc_all_years,DISMETH,1.0
hes_apc_all_years,ELECDATE,0.737
hes_apc_all_years,ELECDUR,0.372
hes_apc_all_years,ELECDUR_CALC,0.264
hes_apc_all_years,EPIDUR,0.998
hes_apc_all_years,EPIEND,0.997
hes_apc_all_years,EPIKEY,1.0
hes_apc_all_years,EPIORDER,1.0
hes_apc_all_years,EPISTART,1.0
hes_apc_all_years,EPISTAT,1.0
hes_apc_all_years,EPITYPE,1.0
hes_apc_all_years,ETHNOS,1.0
hes_apc_all_years,FAE,1.0
hes_apc_all_years,FAE_EMERGENCY,1.0
hes_apc_all_years,FCE,1.0
hes_apc_all_years,FDE,1.0
hes_apc_all_years,FYEAR,1.0
hes_apc_all_years,GORTREAT,0.826
hes_apc_all_years,GPPRAC,1.0
hes_apc_all_years,HRG40,0.0
hes_apc_all_years,HRGLATE35,0.343
hes_apc_all_years,LSOA01,0.97
hes_apc_all_years,LSOA11,0.802
hes_apc_all_years,MAINSPEF,1.0
hes_apc_all_years,MSOA01,0.97
hes_apc_all_years,MSOA11,0.802
hes_apc_all_years,MYDOB,1.0
hes_apc_all_years,NEODUR,0.042
hes_apc_all_years,NER_GP_PRACTICE,0.346
hes_apc_all_years,NER_RESIDENCE,0.346
hes_apc_all_years,NER_TREATMENT,0.346
hes_apc_all_years,OPERTN_3_01,0.998
hes_apc_all_years,OPERTN_3_02,0.388
hes_apc_all_years,OPERTN_3_03,0.199
hes_apc_all_years,OPERTN_3_04,0.106
hes_apc_all_years,OPERTN_3_05,0.055
hes_apc_all_years,OPERTN_3_06,0.033
hes_apc_all_years,OPERTN_3_07,0.021
hes_apc_all_years,OPERTN_3_08,0.014
hes_apc_all_years,OPERTN_3_09,0.01
hes_apc_all_years,OPERTN_3_10,0.007
hes_apc_all_years,OPERTN_3_11,0.005
hes_apc_all_years,OPERTN_3_12,0.004
hes_apc_all_years,OPERTN_3_13,0.002
hes_apc_all_years,OPERTN_3_14,0.002
hes_apc_all_years,OPERTN_3_15,0.001
hes_apc_all_years,OPERTN_3_16,0.001
hes_apc_all_years,OPERTN_3_17,0.001
hes_apc_all_years,OPERTN_3_18,0.001
hes_apc_all_years,OPERTN_3_19,0.001
hes_apc_all_years,OPERTN_3_20,0.001
hes_apc_all_years,OPERTN_3_21,0.0
hes_apc_all_years,OPERTN_3_22,0.0
hes_apc_all_years,OPERTN_3_23,0.0
hes_apc_all_years,OPERTN_3_24,0.0
hes_apc_all_years,OPERTN_3_CONCAT,0.998
hes_apc_all_years,OPERTN_4_01,0.998
hes_apc_all_years,OPERTN_4_02,0.388
hes_apc_all_years,OPERTN_4_03,0.199
hes_apc_all_years,OPERTN_4_04,0.106
hes_apc_all_years,OPERTN_4_05,0.055
hes_apc_all_years,OPERTN_4_06,0.033
hes_apc_all_years,OPERTN_4_07,0.021
hes_apc_all_years,OPERTN_4_08,0.014
hes_apc_all_years,OPERTN_4_09,0.01
hes_apc_all_years,OPERTN_4_10,0.007
hes_apc_all_years,OPERTN_4_11,0.005
hes_apc_all_years,OPERTN_4_12,0.004
hes_apc_all_years,OPERTN_4_13,0.002
hes_apc_all_years,OPERTN_4_14,0.002
hes_apc_all_years,OPERTN_4_15,0.001
hes_apc_all_years,OPERTN_4_16,0.001
hes_apc_all_years,OPERTN_4_17,0.001
hes_apc_all_years,OPERTN_4_18,0.001
hes_apc_all_years,OPERTN_4_19,0.001
hes_apc_all_years,OPERTN_4_20,0.001
hes_apc_all_years,OPERTN_4_21,0.0
hes_apc_all_years,OPERTN_4_22,0.0
hes_apc_all_years,OPERTN_4_23,0.0
hes_apc_all_years,OPERTN_4_24,0.0
hes_apc_all_years,OPERTN_4_CONCAT,0.998
hes_apc_all_years,OPERTN_COUNT,0.586
hes_apc_all_years,PARTYEAR,1.0
hes_apc_all_years,PCON,0.588
hes_apc_all_years,PCON_ONS,0.525
hes_apc_all_years,PCTCODE_HIS,0.944
hes_apc_all_years,PCTORIG_HIS,0.944
hes_apc_all_years,PCTTREAT,0.944
hes_apc_all_years,PERSON_ID_DEID,1.0
hes_apc_all_years,PROCODE3,1.0
hes_apc_all_years,PROCODE5,1.0
hes_apc_all_years,PROCODET,0.826
hes_apc_all_years,PROVDIST,0.765
hes_apc_all_years,PROVDIST_FLAG,0.771
hes_apc_all_years,PURCODE,1.0
hes_apc_all_years,RANK_ORDER,0.076
hes_apc_all_years,RESCTY,0.944
hes_apc_all_years,RESCTY_ONS,0.525
hes_apc_all_years,RESGOR,0.944
hes_apc_all_years,RESGOR_ONS,0.525
hes_apc_all_years,RESLADST,0.944
hes_apc_all_years,RESLADST_ONS,0.525
hes_apc_all_years,RESPCT_HIS,0.944
hes_apc_all_years,RESSTHA_HIS,0.944
hes_apc_all_years,SEX,1.0
hes_apc_all_years,SITEDIST,0.711
hes_apc_all_years,SITEDIST_FLAG,0.716
hes_apc_all_years,SITETRET,0.935
hes_apc_all_years,SPELBGIN,1.0
hes_apc_all_years,SPELDUR,0.879
hes_apc_all_years,SPELDUR_CALC,0.513
hes_apc_all_years,SPELEND,1.0
hes_apc_all_years,STARTAGE,0.994
hes_apc_all_years,STARTAGE_CALC,0.994
hes_apc_all_years,STHATRET,0.944
hes_apc_all_years,SUSHRG,0.635
hes_apc_all_years,SUSRECID,0.688
hes_apc_all_years,TRETSPEF,1.0
hes_apc_all_years,WAITLIST,1.0
hes_apc_mat_all_years,ANAGEST,0.532
hes_apc_mat_all_years,ANASDATE,0.663
hes_apc_mat_all_years,ANTEDUR,0.727
hes_apc_mat_all_years,BIRESUS_1,0.98
hes_apc_mat_all_years,BIRESUS_2,0.017
hes_apc_mat_all_years,BIRESUS_3,0.011
hes_apc_mat_all_years,BIRESUS_4,0.011
hes_apc_mat_all_years,BIRESUS_5,0.01
hes_apc_mat_all_years,BIRESUS_6,0.01
hes_apc_mat_all_years,BIRESUS_7,0.0
hes_apc_mat_all_years,BIRESUS_8,0.0
hes_apc_mat_all_years,BIRESUS_9,0.0
hes_apc_mat_all_years,BIRORDR_1,0.98
hes_apc_mat_all_years,BIRORDR_2,0.226
hes_apc_mat_all_years,BIRORDR_3,0.221
hes_apc_mat_all_years,BIRORDR_4,0.22
hes_apc_mat_all_years,BIRORDR_5,0.22
hes_apc_mat_all_years,BIRORDR_6,0.22
hes_apc_mat_all_years,BIRORDR_7,0.21
hes_apc_mat_all_years,BIRORDR_8,0.21
hes_apc_mat_all_years,BIRORDR_9,0.21
hes_apc_mat_all_years,BIRSTAT_1,0.98
hes_apc_mat_all_years,BIRSTAT_2,0.014
hes_apc_mat_all_years,BIRSTAT_3,0.009
hes_apc_mat_all_years,BIRSTAT_4,0.008
hes_apc_mat_all_years,BIRSTAT_5,0.008
hes_apc_mat_all_years,BIRSTAT_6,0.008
hes_apc_mat_all_years,BIRSTAT_7,0.0
hes_apc_mat_all_years,BIRSTAT_8,0.0
hes_apc_mat_all_years,BIRSTAT_9,0.0
hes_apc_mat_all_years,BIRWEIT_1,0.976
hes_apc_mat_all_years,BIRWEIT_2,0.032
hes_apc_mat_all_years,BIRWEIT_3,0.026
hes_apc_mat_all_years,BIRWEIT_4,0.025
hes_apc_mat_all_years,BIRWEIT_5,0.025
hes_apc_mat_all_years,BIRWEIT_6,0.025
hes_apc_mat_all_years,BIRWEIT_7,0.017
hes_apc_mat_all_years,BIRWEIT_8,0.017
hes_apc_mat_all_years,BIRWEIT_9,0.017
hes_apc_mat_all_years,DELCHANG,1.0
hes_apc_mat_all_years,DELINTEN,1.0
hes_apc_mat_all_years,DELMETH_1,0.98
hes_apc_mat_all_years,DELMETH_2,0.017
hes_apc_mat_all_years,DELMETH_3,0.011
hes_apc_mat_all_years,DELMETH_4,0.011
hes_apc_mat_all_years,DELMETH_5,0.01
hes_apc_mat_all_years,DELMETH_6,0.01
hes_apc_mat_all_years,DELMETH_7,0.0
hes_apc_mat_all_years,DELMETH_8,0.0
hes_apc_mat_all_years,DELMETH_9,0.0
hes_apc_mat_all_years,DELMETH_D,0.268
hes_apc_mat_all_years,DELONSET,1.0
hes_apc_mat_all_years,DELPLAC_1,0.98
hes_apc_mat_all_years,DELPLAC_2,0.017
hes_apc_mat_all_years,DELPLAC_3,0.012
hes_apc_mat_all_years,DELPLAC_4,0.011
hes_apc_mat_all_years,DELPLAC_5,0.01
hes_apc_mat_all_years,DELPLAC_6,0.01
hes_apc_mat_all_years,DELPLAC_7,0.0
hes_apc_mat_all_years,DELPLAC_8,0.0
hes_apc_mat_all_years,DELPLAC_9,0.0
hes_apc_mat_all_years,DELPOSAN,1.0
hes_apc_mat_all_years,DELPREAN,1.0
hes_apc_mat_all_years,DELSTAT_1,0.98
hes_apc_mat_all_years,DELSTAT_2,0.017
hes_apc_mat_all_years,DELSTAT_3,0.011
hes_apc_mat_all_years,DELSTAT_4,0.011
hes_apc_mat_all_years,DELSTAT_5,0.01
hes_apc_mat_all_years,DELSTAT_6,0.01
hes_apc_mat_all_years,DELSTAT_7,0.0
hes_apc_mat_all_years,DELSTAT_8,0.0
hes_apc_mat_all_years,DELSTAT_9,0.0
hes_apc_mat_all_years,EPIKEY,1.0
hes_apc_mat_all_years,FYEAR,1.0
hes_apc_mat_all_years,GESTAT_1,0.98
hes_apc_mat_all_years,GESTAT_2,0.017
hes_apc_mat_all_years,GESTAT_3,0.011
hes_apc_mat_all_years,GESTAT_4,0.011
hes_apc_mat_all_years,GESTAT_5,0.01
hes_apc_mat_all_years,GESTAT_6,0.01
hes_apc_mat_all_years,GESTAT_7,0.0
hes_apc_mat_all_years,GESTAT_8,0.0
hes_apc_mat_all_years,GESTAT_9,0.0
hes_apc_mat_all_years,MATAGE,0.762
hes_apc_mat_all_years,MATERNITY_EPISODE_TYPE,1.0
hes_apc_mat_all_years,NUMBABY,1.0
hes_apc_mat_all_years,NUMPREG,0.624
hes_apc_mat_all_years,NUMTAILB,0.377
hes_apc_mat_all_years,PARTYEAR,1.0
hes_apc_mat_all_years,PERSON_ID_DEID,1.0
hes_apc_mat_all_years,POSTDUR,0.729
hes_apc_mat_all_years,SEXBABY_1,0.54
hes_apc_mat_all_years,SEXBABY_2,0.013
hes_apc_mat_all_years,SEXBABY_3,0.008
hes_apc_mat_all_years,SEXBABY_4,0.007
hes_apc_mat_all_years,SEXBABY_5,0.007
hes_apc_mat_all_years,SEXBABY_6,0.006
hes_apc_mat_all_years,SEXBABY_7,0.0
hes_apc_mat_all_years,SEXBABY_8,0.0
hes_apc_mat_all_years,SEXBABY_9,0.0
hes_apc_otr_all_years,ACSCFLAG,0.234
hes_apc_otr_all_years,ACTIVAGE,0.522
hes_apc_otr_all_years,ADMIAGE,0.522
hes_apc_otr_all_years,ADMISTAT,0.837
hes_apc_otr_all_years,ADM_CFL,1.0
hes_apc_otr_all_years,ALCDIAG,0.16
hes_apc_otr_all_years,BEDYEAR,1.0
hes_apc_otr_all_years,CARERSI,0.838
hes_apc_otr_all_years,CATEGORY,0.288
hes_apc_otr_all_years,CAUSE,0.07
hes_apc_otr_all_years,CDSEXTDATE,0.349
hes_apc_otr_all_years,CDSUNIQUEID,0.0
hes_apc_otr_all_years,CDSVERPROTID,0.564
hes_apc_otr_all_years,CDSVERSION,0.345
hes_apc_otr_all_years,CENDUR,0.01
hes_apc_otr_all_years,CENSAGE,0.01
hes_apc_otr_all_years,CENSTAT,0.001
hes_apc_otr_all_years,CENWARD,0.001
hes_apc_otr_all_years,CSNUM,0.675
hes_apc_otr_all_years,CURRWARD,1.0
hes_apc_otr_all_years,CURRWARD_ONS,0.421
hes_apc_otr_all_years,DETDUR,0.009
hes_apc_otr_all_years,DETNDATE,0.01
hes_apc_otr_all_years,DET_CFL,1.0
hes_apc_otr_all_years,DIAG_01,0.996
hes_apc_otr_all_years,DIAG_02,0.829
hes_apc_otr_all_years,DIAG_03,0.506
hes_apc_otr_all_years,DIAG_04,0.367
hes_apc_otr_all_years,DIAG_05,0.273
hes_apc_otr_all_years,DIAG_06,0.206
hes_apc_otr_all_years,DIAG_07,0.157
hes_apc_otr_all_years,DIAG_08,0.11
hes_apc_otr_all_years,DIAG_09,0.086
hes_apc_otr_all_years,DIAG_10,0.066
hes_apc_otr_all_years,DIAG_11,0.051
hes_apc_otr_all_years,DIAG_12,0.04
hes_apc_otr_all_years,DIAG_13,0.03
hes_apc_otr_all_years,DIAG_14,0.021
hes_apc_otr_all_years,DIAG_15,0.013
hes_apc_otr_all_years,DIAG_16,0.01
hes_apc_otr_all_years,DIAG_17,0.008
hes_apc_otr_all_years,DIAG_18,0.006
hes_apc_otr_all_years,DIAG_19,0.005
hes_apc_otr_all_years,DIAG_20,0.004
hes_apc_otr_all_years,DISDATE_UNCLN,0.455
hes_apc_otr_all_years,DISDEST_UNCLN,0.459
hes_apc_otr_all_years,DISMETH_UNCLN,0.459
hes_apc_otr_all_years,DISREADYDATE,0.039
hes_apc_otr_all_years,DIS_CFL,0.997
hes_apc_otr_all_years,DOB_CFL,1.0
hes_apc_otr_all_years,DOMPROC,0.084
hes_apc_otr_all_years,DUPLICATE_FLAG,0.666
hes_apc_otr_all_years,EARLDATOFF,0.022
hes_apc_otr_all_years,ELECDURN,0.537
hes_apc_otr_all_years,ELEC_CFL,1.0
hes_apc_otr_all_years,ENDAGE,0.992
hes_apc_otr_all_years,EPIE_CFL,1.0
hes_apc_otr_all_years,EPIKEY,1.0
hes_apc_otr_all_years,EPIS_CFL,1.0
hes_apc_otr_all_years,ETHNOSL,0.133
hes_apc_otr_all_years,ETHRAW,0.682
hes_apc_otr_all_years,FIRSTREG,0.248
hes_apc_otr_all_years,FYEAR,1.0
hes_apc_otr_all_years,GPPRACHA,0.838
hes_apc_otr_all_years,GPPRACRO,0.838
hes_apc_otr_all_years,GPPRPCT,0.861
hes_apc_otr_all_years,GPPRSTHA,0.86
hes_apc_otr_all_years,HATREAT,1.0
hes_apc_otr_all_years,HESID_ORIG,0.125
hes_apc_otr_all_years,HNEOIND,0.013
hes_apc_otr_all_years,HRGNHS,0.272
hes_apc_otr_all_years,HRGNHSVN,0.277
hes_apc_otr_all_years,IMD04,0.809
hes_apc_otr_all_years,IMD04C,0.809
hes_apc_otr_all_years,IMD04ED,0.809
hes_apc_otr_all_years,IMD04EM,0.809
hes_apc_otr_all_years,IMD04HD,0.809
hes_apc_otr_all_years,IMD04HS,0.809
hes_apc_otr_all_years,IMD04I,0.809
hes_apc_otr_all_years,IMD04IA,0.809
hes_apc_otr_all_years,IMD04IC,0.809
hes_apc_otr_all_years,IMD04LE,0.809
hes_apc_otr_all_years,IMD04RK,0.809
hes_apc_otr_all_years,IMD04_DECILE,0.809
hes_apc_otr_all_years,INTMANIG,0.838
hes_apc_otr_all_years,LAD98,0.05
hes_apc_otr_all_years,LCAIND,0.0
hes_apc_otr_all_years,LOCTYPEST,0.016
hes_apc_otr_all_years,MARSTAT,0.966
hes_apc_otr_all_years,MENTCAT,0.001
hes_apc_otr_all_years,NEOCARE,0.799
hes_apc_otr_all_years,NEWNHSNO_CHECK,0.671
hes_apc_otr_all_years,NHSNOIND,0.7
hes_apc_otr_all_years,OACODE6,0.832
hes_apc_otr_all_years,OPDATE_01,0.57
hes_apc_otr_all_years,OPDATE_02,0.362
hes_apc_otr_all_years,OPDATE_03,0.182
hes_apc_otr_all_years,OPDATE_04,0.093
hes_apc_otr_all_years,OPDATE_05,0.044
hes_apc_otr_all_years,OPDATE_06,0.027
hes_apc_otr_all_years,OPDATE_07,0.017
hes_apc_otr_all_years,OPDATE_08,0.011
hes_apc_otr_all_years,OPDATE_09,0.008
hes_apc_otr_all_years,OPDATE_10,0.006
hes_apc_otr_all_years,OPDATE_11,0.004
hes_apc_otr_all_years,OPDATE_12,0.003
hes_apc_otr_all_years,OPDATE_13,0.001
hes_apc_otr_all_years,OPDATE_14,0.001
hes_apc_otr_all_years,OPDATE_15,0.001
hes_apc_otr_all_years,OPDATE_16,0.001
hes_apc_otr_all_years,OPDATE_17,0.001
hes_apc_otr_all_years,OPDATE_18,0.001
hes_apc_otr_all_years,OPDATE_19,0.0
hes_apc_otr_all_years,OPDATE_20,0.0
hes_apc_otr_all_years,OPDATE_21,0.0
hes_apc_otr_all_years,OPDATE_22,0.0
hes_apc_otr_all_years,OPDATE_23,0.0
hes_apc_otr_all_years,OPDATE_24,0.0
hes_apc_otr_all_years,OPERSTAT,0.7
hes_apc_otr_all_years,OPERTN_01,0.989
hes_apc_otr_all_years,OPERTN_02,0.364
hes_apc_otr_all_years,OPERTN_03,0.182
hes_apc_otr_all_years,OPERTN_04,0.092
hes_apc_otr_all_years,OPERTN_05,0.044
hes_apc_otr_all_years,OPERTN_06,0.027
hes_apc_otr_all_years,OPERTN_07,0.017
hes_apc_otr_all_years,OPERTN_08,0.011
hes_apc_otr_all_years,OPERTN_09,0.008
hes_apc_otr_all_years,OPERTN_10,0.006
hes_apc_otr_all_years,OPERTN_11,0.004
hes_apc_otr_all_years,OPERTN_12,0.003
hes_apc_otr_all_years,OPERTN_13,0.001
hes_apc_otr_all_years,OPERTN_14,0.001
hes_apc_otr_all_years,OPERTN_15,0.001
hes_apc_otr_all_years,OPERTN_16,0.001
hes_apc_otr_all_years,OPERTN_17,0.001
hes_apc_otr_all_years,OPERTN_18,0.001
hes_apc_otr_all_years,OPERTN_19,0.0
hes_apc_otr_all_years,OPERTN_20,0.0
hes_apc_otr_all_years,OPERTN_21,0.0
hes_apc_otr_all_years,OPERTN_22,0.0
hes_apc_otr_all_years,OPERTN_23,0.0
hes_apc_otr_all_years,OPERTN_24,0.0
hes_apc_otr_all_years,ORGPPPID,0.165
hes_apc_otr_all_years,PARTYEAR,1.0
hes_apc_otr_all_years,PBC,0.531
hes_apc_otr_all_years,PCFOUND,0.685
hes_apc_otr_all_years,PCGCODE,0.078
hes_apc_otr_all_years,PCGORIG,0.078
hes_apc_otr_all_years,PCONSULT,0.838
hes_apc_otr_all_years,PCTCODE,0.861
